ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2452444,26831,2452475,105,82,9282,3635,335,935,12636,4434,97,1,1,12,1,2,302,73,28.20,46.53,4.65,3057.24,339.45,2058.60,3396.69,30.55,0.00,1562.20,339.45,370.00,1901.65,1932.20,-1719.15
2452444,26831,2452535,42,82,9282,3635,335,935,12636,4434,97,1,1,18,1,1,302,29,90.15,210.95,88.59,3548.44,2569.11,2614.35,6117.55,77.07,0.00,550.42,2569.11,2646.18,3119.53,3196.60,-45.24
2452444,26831,2452469,37,82,9282,3635,335,935,12636,4434,97,1,1,15,1,2,302,31,97.05,112.57,6.75,3280.42,209.25,3008.55,3489.67,18.83,0.00,1046.87,209.25,228.08,1256.12,1274.95,-2799.30
2452444,26831,2452458,129,82,9282,3635,335,935,12636,4434,97,1,1,5,1,2,302,54,96.14,284.57,59.75,12140.28,3226.50,5191.56,15366.78,161.32,0.00,7683.12,3226.50,3387.82,10909.62,11070.94,-1965.06
2452444,26831,2452534,102,82,9282,3635,335,935,12636,4434,97,1,1,3,1,1,302,61,5.66,14.65,11.57,187.88,705.77,345.26,893.65,9.03,592.84,392.84,112.93,121.96,505.77,514.80,-232.33
2452444,26831,2452556,162,82,9282,3635,335,935,12636,4434,97,1,1,9,1,3,302,26,68.61,166.03,6.64,4144.14,172.64,1783.86,4316.78,0.29,143.29,863.20,29.35,29.64,892.55,892.84,-1754.51
2452444,26831,2452522,67,82,9282,3635,335,935,12636,4434,97,1,1,11,1,1,302,89,34.24,76.35,37.41,3465.66,3329.49,3047.36,6795.15,199.76,0.00,2581.89,3329.49,3529.25,5911.38,6111.14,282.13
2452444,26831,2452458,81,82,9282,3635,335,935,12636,4434,97,1,1,1,1,3,302,18,44.83,109.38,74.37,630.18,1338.66,806.94,1968.84,0.00,0.00,433.08,1338.66,1338.66,1771.74,1771.74,531.72
2452444,26831,2452452,60,82,9282,3635,335,935,12636,4434,97,1,1,6,1,2,302,65,14.36,34.75,34.40,22.75,2236.00,933.40,2258.75,67.08,0.00,406.25,2236.00,2303.08,2642.25,2709.33,1302.60
2452444,26831,2452546,175,82,9282,3635,335,935,12636,4434,97,1,1,6,1,3,302,31,15.44,35.04,11.56,727.88,358.36,478.64,1086.24,28.66,0.00,119.35,358.36,387.02,477.71,506.37,-120.28
2452444,26831,2452506,45,82,9282,3635,335,935,12636,4434,97,1,1,18,1,3,302,54,75.68,75.68,29.51,2493.18,1593.54,4086.72,4086.72,31.87,0.00,898.56,1593.54,1625.41,2492.10,2523.97,-2493.18
2452444,26831,2452470,156,82,9282,3635,335,935,12636,4434,97,1,1,4,1,1,302,75,78.27,226.98,195.20,2383.50,14640.00,5870.25,17023.50,146.40,7320.00,3915.00,7320.00,7466.40,11235.00,11381.40,1449.75
2452444,26831,2452523,120,82,9282,3635,335,935,12636,4434,97,1,1,4,1,1,302,83,69.71,99.68,69.77,2482.53,5790.91,5785.93,8273.44,521.18,0.00,2729.87,5790.91,6312.09,8520.78,9041.96,4.98
2452444,26831,2452546,24,82,9282,3635,335,935,12636,4434,97,1,1,2,1,2,302,17,27.37,48.44,1.93,790.67,32.81,465.29,823.48,1.31,0.00,41.14,32.81,34.12,73.95,75.26,-432.48
2452444,26831,2452522,66,82,9282,3635,335,935,12636,4434,97,1,1,3,1,3,302,79,97.50,204.75,67.56,10838.01,5337.24,7702.50,16175.25,106.74,0.00,7764.12,5337.24,5443.98,13101.36,13208.10,-2365.26
2451061,62400,2451064,103,749,4633,5869,29,729,17308,640,300,1,1,14,1,1,303,65,1.99,3.98,3.18,52.00,206.70,129.35,258.70,7.68,78.54,87.75,128.16,135.84,215.91,223.59,-1.19
2451061,62400,2451140,14,749,4633,5869,29,729,17308,640,300,1,1,14,1,2,303,41,83.71,116.35,81.44,1431.31,3339.04,3432.11,4770.35,66.78,0.00,476.83,3339.04,3405.82,3815.87,3882.65,-93.07
2451061,62400,2451076,86,749,4633,5869,29,729,17308,640,300,1,1,20,1,1,303,19,58.05,171.82,146.04,489.82,2774.76,1102.95,3264.58,35.79,1581.61,1534.25,1193.15,1228.94,2727.40,2763.19,90.20
2451061,62400,2451173,109,749,4633,5869,29,729,17308,640,300,1,1,3,1,1,303,67,53.81,116.76,95.74,1408.34,6414.58,3605.27,7822.92,513.16,0.00,781.89,6414.58,6927.74,7196.47,7709.63,2809.31
2451061,62400,2451171,4,749,4633,5869,29,729,17308,640,300,1,1,4,1,3,303,53,98.86,103.80,85.11,990.57,4510.83,5239.58,5501.40,360.86,0.00,1595.30,4510.83,4871.69,6106.13,6466.99,-728.75
2451061,62400,2451097,172,749,4633,5869,29,729,17308,640,300,1,1,20,1,2,303,34,41.17,53.52,4.28,1674.16,145.52,1399.78,1819.68,0.00,29.10,600.44,116.42,116.42,716.86,716.86,-1283.36
2451061,62400,2451151,164,749,4633,5869,29,729,17308,640,300,1,1,14,1,3,303,82,54.69,126.33,25.26,8287.74,2071.32,4484.58,10359.06,41.42,0.00,5075.80,2071.32,2112.74,7147.12,7188.54,-2413.26
2451061,62400,2451143,2,749,4633,5869,29,729,17308,640,300,1,1,5,1,1,303,59,32.02,44.50,5.78,2284.48,341.02,1889.18,2625.50,27.28,0.00,813.61,341.02,368.30,1154.63,1181.91,-1548.16
2451330,73880,2451345,176,421,9119,5290,448,138,2038,1944,23,1,1,19,1,1,304,60,84.86,176.50,100.60,4554.00,6036.00,5091.60,10590.00,422.52,0.00,4659.60,6036.00,6458.52,10695.60,11118.12,944.40
2451330,73880,2451382,61,421,9119,5290,448,138,2038,1944,23,1,1,2,1,1,304,17,31.86,71.68,68.81,48.79,1169.77,541.62,1218.56,46.79,0.00,316.71,1169.77,1216.56,1486.48,1533.27,628.15
2451330,73880,2451436,85,421,9119,5290,448,138,2038,1944,23,1,1,18,1,3,304,27,72.11,111.04,103.26,210.06,2788.02,1946.97,2998.08,0.00,0.00,1139.13,2788.02,2788.02,3927.15,3927.15,841.05
2451330,73880,2451416,26,421,9119,5290,448,138,2038,1944,23,1,1,15,1,3,304,17,6.77,10.69,8.33,40.12,141.61,115.09,181.73,2.83,0.00,65.28,141.61,144.44,206.89,209.72,26.52
2451330,73880,2451402,73,421,9119,5290,448,138,2038,1944,23,1,1,20,1,1,304,11,39.06,96.86,7.74,980.32,85.14,429.66,1065.46,7.66,0.00,490.05,85.14,92.80,575.19,582.85,-344.52
2451330,73880,2451421,122,421,9119,5290,448,138,2038,1944,23,1,1,16,1,3,304,74,53.34,79.47,50.86,2117.14,3763.64,3947.16,5880.78,0.00,0.00,352.24,3763.64,3763.64,4115.88,4115.88,-183.52
2451330,73880,2451428,158,421,9119,5290,448,138,2038,1944,23,1,1,7,1,3,304,62,76.46,180.44,151.56,1790.56,9396.72,4740.52,11187.28,751.73,0.00,4026.90,9396.72,10148.45,13423.62,14175.35,4656.20
2451330,73880,2451388,157,421,9119,5290,448,138,2038,1944,23,1,1,13,1,1,304,17,86.10,161.86,63.12,1678.58,1073.04,1463.70,2751.62,42.92,0.00,54.91,1073.04,1115.96,1127.95,1170.87,-390.66
2451166,14556,2451203,67,707,18243,1236,424,418,18631,3251,51,1,1,9,1,2,305,96,54.30,97.19,69.97,2613.12,6717.12,5212.80,9330.24,403.02,0.00,4198.08,6717.12,7120.14,10915.20,11318.22,1504.32
2451166,14556,2451238,80,707,18243,1236,424,418,18631,3251,51,1,1,1,1,2,305,40,72.98,129.17,28.41,4030.40,1136.40,2919.20,5166.80,34.09,0.00,1446.40,1136.40,1170.49,2582.80,2616.89,-1782.80
2451166,14556,2451184,58,707,18243,1236,424,418,18631,3251,51,1,1,19,1,1,305,39,6.77,12.11,6.66,212.55,259.74,264.03,472.29,2.59,0.00,235.95,259.74,262.33,495.69,498.28,-4.29
2451166,14556,2451174,175,707,18243,1236,424,418,18631,3251,51,1,1,2,1,3,305,49,45.62,67.97,9.51,2864.54,465.99,2235.38,3330.53,3.54,111.83,1198.54,354.16,357.70,1552.70,1556.24,-1881.22
2451166,14556,2451265,44,707,18243,1236,424,418,18631,3251,51,1,1,3,1,3,305,23,58.06,152.11,107.99,1014.76,2483.77,1335.38,3498.53,173.86,0.00,839.50,2483.77,2657.63,3323.27,3497.13,1148.39
2451166,14556,2451281,154,707,18243,1236,424,418,18631,3251,51,1,1,20,1,2,305,77,32.06,82.07,3.28,6066.83,252.56,2468.62,6319.39,15.15,0.00,1642.41,252.56,267.71,1894.97,1910.12,-2216.06
2451166,14556,2451245,118,707,18243,1236,424,418,18631,3251,51,1,1,3,1,1,305,92,25.11,37.66,35.02,242.88,3221.84,2310.12,3464.72,103.09,1933.10,241.96,1288.74,1391.83,1530.70,1633.79,-1021.38
2451166,14556,2451167,22,707,18243,1236,424,418,18631,3251,51,1,1,11,1,2,305,55,81.26,223.46,183.23,2212.65,10077.65,4469.30,12290.30,403.10,0.00,3686.65,10077.65,10480.75,13764.30,14167.40,5608.35
2451166,14556,2451246,64,707,18243,1236,424,418,18631,3251,51,1,1,6,1,2,305,30,6.99,9.99,7.59,72.00,227.70,209.70,299.70,20.49,0.00,101.70,227.70,248.19,329.40,349.89,18.00
2451166,14556,2451261,92,707,18243,1236,424,418,18631,3251,51,1,1,1,1,1,305,22,31.24,51.54,49.47,45.54,1088.34,687.28,1133.88,32.65,0.00,170.06,1088.34,1120.99,1258.40,1291.05,401.06
2451886,38848,2451912,89,718,11265,660,384,543,3480,2495,346,1,1,9,1,2,306,91,93.78,211.94,139.88,6557.46,12729.08,8533.98,19286.54,763.74,0.00,2314.13,12729.08,13492.82,15043.21,15806.95,4195.10
2451886,38848,2452005,107,718,11265,660,384,543,3480,2495,346,1,1,9,1,3,306,50,22.47,34.37,23.02,567.50,1151.00,1123.50,1718.50,0.00,0.00,842.00,1151.00,1151.00,1993.00,1993.00,27.50
2451886,38848,2451976,167,718,11265,660,384,543,3480,2495,346,1,1,17,1,1,306,85,30.94,42.69,8.96,2867.05,761.60,2629.90,3628.65,0.00,0.00,544.00,761.60,761.60,1305.60,1305.60,-1868.30
2451886,38848,2451890,97,718,11265,660,384,543,3480,2495,346,1,1,13,1,3,306,4,25.58,65.99,3.95,248.16,15.80,102.32,263.96,0.94,0.00,23.72,15.80,16.74,39.52,40.46,-86.52
2451886,38848,2451903,139,718,11265,660,384,543,3480,2495,346,1,1,20,1,3,306,38,43.54,119.73,81.41,1456.16,3093.58,1654.52,4549.74,185.61,0.00,909.72,3093.58,3279.19,4003.30,4188.91,1439.06
2451886,38848,2451952,74,718,11265,660,384,543,3480,2495,346,1,1,12,1,3,306,32,40.46,53.40,40.05,427.20,1281.60,1294.72,1708.80,9.86,294.76,273.28,986.84,996.70,1260.12,1269.98,-307.88
2451886,38848,2451890,17,718,11265,660,384,543,3480,2495,346,1,1,18,1,3,306,58,55.26,123.78,59.41,3733.46,3445.78,3205.08,7179.24,310.12,0.00,1866.44,3445.78,3755.90,5312.22,5622.34,240.70
2451886,38848,2451905,79,718,11265,660,384,543,3480,2495,346,1,1,20,1,1,306,27,24.18,58.51,14.04,1200.69,379.08,652.86,1579.77,32.41,18.95,426.33,360.13,392.54,786.46,818.87,-292.73
2451886,38848,2451948,71,718,11265,660,384,543,3480,2495,346,1,1,9,1,2,306,66,56.69,59.52,17.85,2750.22,1178.10,3741.54,3928.32,19.32,695.07,314.16,483.03,502.35,797.19,816.51,-3258.51
2451886,38848,2451936,134,718,11265,660,384,543,3480,2495,346,1,1,18,1,2,306,41,48.91,98.30,28.50,2861.80,1168.50,2005.31,4030.30,93.48,0.00,564.16,1168.50,1261.98,1732.66,1826.14,-836.81
2451886,38848,2451930,137,718,11265,660,384,543,3480,2495,346,1,1,15,1,3,306,59,60.50,171.21,83.89,5151.88,4949.51,3569.50,10101.39,395.96,0.00,2626.09,4949.51,5345.47,7575.60,7971.56,1380.01
2451886,38848,2451973,49,718,11265,660,384,543,3480,2495,346,1,1,1,1,3,306,85,8.05,20.84,11.67,779.45,991.95,684.25,1771.40,29.75,0.00,566.10,991.95,1021.70,1558.05,1587.80,307.70
2451886,38848,2451984,140,718,11265,660,384,543,3480,2495,346,1,1,6,1,2,306,38,37.06,55.96,49.24,255.36,1871.12,1408.28,2126.48,56.13,0.00,744.04,1871.12,1927.25,2615.16,2671.29,462.84
2451796,10330,2451841,92,501,11685,3653,329,699,6569,5584,312,1,1,16,1,1,307,55,16.70,43.42,26.48,931.70,1456.40,918.50,2388.10,96.99,378.66,190.85,1077.74,1174.73,1268.59,1365.58,159.24
2451796,10330,2451897,35,501,11685,3653,329,699,6569,5584,312,1,1,12,1,3,307,68,59.99,134.37,81.96,3563.88,5573.28,4079.32,9137.16,207.32,2117.84,2832.20,3455.44,3662.76,6287.64,6494.96,-623.88
2451796,10330,2451806,43,501,11685,3653,329,699,6569,5584,312,1,1,11,1,1,307,88,37.96,38.71,30.58,715.44,2691.04,3340.48,3406.48,80.73,0.00,783.20,2691.04,2771.77,3474.24,3554.97,-649.44
2451796,10330,2451898,53,501,11685,3653,329,699,6569,5584,312,1,1,2,1,1,307,85,7.28,16.23,2.27,1186.60,192.95,618.80,1379.55,11.57,0.00,357.85,192.95,204.52,550.80,562.37,-425.85
2451796,10330,2451846,29,501,11685,3653,329,699,6569,5584,312,1,1,14,1,3,307,49,95.25,199.07,65.69,6535.62,3218.81,4667.25,9754.43,193.12,0.00,2438.24,3218.81,3411.93,5657.05,5850.17,-1448.44
2451796,10330,2451851,31,501,11685,3653,329,699,6569,5584,312,1,1,17,1,1,307,12,73.91,99.03,77.24,261.48,926.88,886.92,1188.36,83.41,0.00,106.92,926.88,1010.29,1033.80,1117.21,39.96
2451796,10330,2451814,131,501,11685,3653,329,699,6569,5584,312,1,1,19,1,1,307,22,32.29,51.98,23.39,628.98,514.58,710.38,1143.56,15.43,0.00,125.62,514.58,530.01,640.20,655.63,-195.80
2451796,10330,2451905,8,501,11685,3653,329,699,6569,5584,312,1,1,10,1,2,307,42,59.15,167.98,33.59,5644.38,1410.78,2484.30,7055.16,56.43,0.00,3386.46,1410.78,1467.21,4797.24,4853.67,-1073.52
2451796,10330,2451902,145,501,11685,3653,329,699,6569,5584,312,1,1,17,1,3,307,33,78.83,191.55,5.74,6131.73,189.42,2601.39,6321.15,1.89,0.00,1390.62,189.42,191.31,1580.04,1581.93,-2411.97
2451796,10330,2451902,95,501,11685,3653,329,699,6569,5584,312,1,1,9,1,1,307,37,40.41,49.70,5.46,1636.88,202.02,1495.17,1838.90,12.12,0.00,146.89,202.02,214.14,348.91,361.03,-1293.15
2451796,10330,2451851,20,501,11685,3653,329,699,6569,5584,312,1,1,15,1,2,307,33,12.91,30.98,0.30,1012.44,9.90,426.03,1022.34,0.09,0.00,429.33,9.90,9.99,439.23,439.32,-416.13
2451796,10330,2451865,11,501,11685,3653,329,699,6569,5584,312,1,1,20,1,2,307,26,13.86,19.68,8.26,296.92,214.76,360.36,511.68,12.75,73.01,122.72,141.75,154.50,264.47,277.22,-218.61
2451796,10330,2451881,55,501,11685,3653,329,699,6569,5584,312,1,1,17,1,2,307,30,62.58,103.25,15.48,2633.10,464.40,1877.40,3097.50,23.22,0.00,1053.00,464.40,487.62,1517.40,1540.62,-1413.00
2451796,10330,2451857,7,501,11685,3653,329,699,6569,5584,312,1,1,3,1,1,307,98,57.66,105.51,69.63,3516.24,6823.74,5650.68,10339.98,94.16,3684.81,4445.28,3138.93,3233.09,7584.21,7678.37,-2511.75
2451506,18531,2451603,151,845,13135,2729,218,462,16151,793,244,1,1,4,1,3,308,59,37.77,71.00,49.70,1256.70,2932.30,2228.43,4189.00,29.32,0.00,0.00,2932.30,2961.62,2932.30,2961.62,703.87
2451506,18531,2451591,1,845,13135,2729,218,462,16151,793,244,1,1,15,1,1,308,82,49.20,74.29,63.88,853.62,5238.16,4034.40,6091.78,366.67,0.00,1279.20,5238.16,5604.83,6517.36,6884.03,1203.76
2451506,18531,2451554,124,845,13135,2729,218,462,16151,793,244,1,1,7,1,1,308,57,53.71,59.08,16.54,2424.78,942.78,3061.47,3367.56,7.35,575.09,471.39,367.69,375.04,839.08,846.43,-2693.78
2451506,18531,2451514,82,845,13135,2729,218,462,16151,793,244,1,1,2,1,1,308,67,56.34,160.56,89.91,4733.55,6023.97,3774.78,10757.52,16.86,5602.29,2473.64,421.68,438.54,2895.32,2912.18,-3353.10
2451506,18531,2451525,88,845,13135,2729,218,462,16151,793,244,1,1,9,1,3,308,26,7.75,15.96,12.92,79.04,335.92,201.50,414.96,2.28,278.81,120.12,57.11,59.39,177.23,179.51,-144.39
2451506,18531,2451571,106,845,13135,2729,218,462,16151,793,244,1,1,13,1,3,308,1,88.77,249.44,122.22,127.22,122.22,88.77,249.44,2.31,89.22,37.41,33.00,35.31,70.41,72.72,-55.77
2451506,18531,2451608,166,845,13135,2729,218,462,16151,793,244,1,1,14,1,2,308,65,70.94,187.99,146.63,2688.40,9530.95,4611.10,12219.35,190.61,0.00,5864.95,9530.95,9721.56,15395.90,15586.51,4919.85
2451506,18531,2451587,97,845,13135,2729,218,462,16151,793,244,1,1,15,1,2,308,52,71.86,206.23,123.73,4290.00,6433.96,3736.72,10723.96,119.67,450.37,2466.36,5983.59,6103.26,8449.95,8569.62,2246.87
2452639,68395,2452650,177,636,17559,4114,253,636,17559,4114,253,1,1,11,1,2,309,48,26.08,65.46,11.12,2608.32,533.76,1251.84,3142.08,5.33,0.00,502.56,533.76,539.09,1036.32,1041.65,-718.08
2452639,68395,2452680,61,636,17559,4114,253,636,17559,4114,253,1,1,20,1,3,309,61,8.55,17.18,6.18,671.00,376.98,521.55,1047.98,33.92,0.00,387.35,376.98,410.90,764.33,798.25,-144.57
2452639,68395,2452706,85,636,17559,4114,253,636,17559,4114,253,1,1,1,1,3,309,93,85.89,198.40,172.60,2399.40,16051.80,7987.77,18451.20,234.35,4333.98,4427.73,11717.82,11952.17,16145.55,16379.90,3730.05
2452639,68395,2452756,27,636,17559,4114,253,636,17559,4114,253,1,1,1,1,3,309,100,59.23,129.71,19.45,11026.00,1945.00,5923.00,12971.00,116.70,0.00,2983.00,1945.00,2061.70,4928.00,5044.70,-3978.00
2452639,68395,2452670,73,636,17559,4114,253,636,17559,4114,253,1,1,19,1,3,309,23,62.27,85.93,67.88,415.15,1561.24,1432.21,1976.39,140.51,0.00,572.93,1561.24,1701.75,2134.17,2274.68,129.03
2452639,68395,2452685,123,636,17559,4114,253,636,17559,4114,253,1,1,5,1,3,309,94,97.11,203.93,163.14,3834.26,15335.16,9128.34,19169.42,613.40,0.00,7859.34,15335.16,15948.56,23194.50,23807.90,6206.82
2452639,68395,2452685,159,636,17559,4114,253,636,17559,4114,253,1,1,2,1,2,309,31,77.45,184.33,176.95,228.78,5485.45,2400.95,5714.23,383.98,0.00,1085.62,5485.45,5869.43,6571.07,6955.05,3084.50
2452639,68395,2452717,157,636,17559,4114,253,636,17559,4114,253,1,1,15,1,1,309,6,51.14,82.33,3.29,474.24,19.74,306.84,493.98,1.77,0.00,118.50,19.74,21.51,138.24,140.01,-287.10
2452639,68395,2452701,111,636,17559,4114,253,636,17559,4114,253,1,1,7,1,3,309,90,91.97,136.11,80.30,5022.90,7227.00,8277.30,12249.90,433.62,0.00,1959.30,7227.00,7660.62,9186.30,9619.92,-1050.30
2452639,68395,2452670,91,636,17559,4114,253,636,17559,4114,253,1,1,11,1,2,309,16,6.53,17.43,9.76,122.72,156.16,104.48,278.88,0.99,56.21,136.64,99.95,100.94,236.59,237.58,-4.53
2452639,68395,2452713,99,636,17559,4114,253,636,17559,4114,253,1,1,8,1,2,309,61,81.20,81.20,12.99,4160.81,792.39,4953.20,4953.20,23.77,0.00,148.23,792.39,816.16,940.62,964.39,-4160.81
2452639,68395,2452649,121,636,17559,4114,253,636,17559,4114,253,1,1,1,1,1,309,90,32.07,67.98,57.78,918.00,5200.20,2886.30,6118.20,312.01,0.00,855.90,5200.20,5512.21,6056.10,6368.11,2313.90
2452639,68395,2452644,144,636,17559,4114,253,636,17559,4114,253,1,1,8,1,1,309,72,26.55,76.46,49.69,1927.44,3577.68,1911.60,5505.12,250.43,0.00,605.52,3577.68,3828.11,4183.20,4433.63,1666.08
2452639,68395,2452754,127,636,17559,4114,253,636,17559,4114,253,1,1,10,1,3,309,50,34.71,93.02,50.23,2139.50,2511.50,1735.50,4651.00,226.03,0.00,1860.00,2511.50,2737.53,4371.50,4597.53,776.00
2451039,70036,2451115,97,403,15300,5469,2,403,15300,5469,2,1,1,19,1,3,310,54,25.61,38.15,20.98,927.18,1132.92,1382.94,2060.10,67.97,0.00,638.28,1132.92,1200.89,1771.20,1839.17,-250.02
2451039,70036,2451054,139,403,15300,5469,2,403,15300,5469,2,1,1,14,1,1,310,92,6.89,18.39,8.45,914.48,777.40,633.88,1691.88,15.54,0.00,439.76,777.40,792.94,1217.16,1232.70,143.52
2451039,70036,2451151,74,403,15300,5469,2,403,15300,5469,2,1,1,12,1,1,310,54,72.04,175.77,56.24,6454.62,3036.96,3890.16,9491.58,0.00,0.00,3796.20,3036.96,3036.96,6833.16,6833.16,-853.20
2451039,70036,2451061,16,403,15300,5469,2,403,15300,5469,2,1,1,18,1,1,310,16,24.70,67.67,41.95,411.52,671.20,395.20,1082.72,3.28,342.31,465.44,328.89,332.17,794.33,797.61,-66.31
2451039,70036,2451125,79,403,15300,5469,2,403,15300,5469,2,1,1,4,1,2,310,62,45.36,82.10,77.99,254.82,4835.38,2812.32,5090.20,77.36,3868.30,1984.62,967.08,1044.44,2951.70,3029.06,-1845.24
2451039,70036,2451092,70,403,15300,5469,2,403,15300,5469,2,1,1,19,1,2,310,36,27.94,72.92,16.77,2021.40,603.72,1005.84,2625.12,12.55,289.78,183.60,313.94,326.49,497.54,510.09,-691.90
2451039,70036,2451127,134,403,15300,5469,2,403,15300,5469,2,1,1,19,1,2,310,44,4.42,5.39,5.12,11.88,225.28,194.48,237.16,4.50,0.00,94.60,225.28,229.78,319.88,324.38,30.80
2451039,70036,2451100,136,403,15300,5469,2,403,15300,5469,2,1,1,20,1,2,310,47,33.77,42.55,21.70,979.95,1019.90,1587.19,1999.85,71.39,0.00,359.55,1019.90,1091.29,1379.45,1450.84,-567.29
2451039,70036,2451099,49,403,15300,5469,2,403,15300,5469,2,1,1,19,1,3,310,14,66.46,101.68,91.51,142.38,1281.14,930.44,1423.52,0.00,0.00,256.20,1281.14,1281.14,1537.34,1537.34,350.70
2451039,70036,2451064,140,403,15300,5469,2,403,15300,5469,2,1,1,14,1,1,310,78,23.70,44.31,38.99,414.96,3041.22,1848.60,3456.18,152.06,0.00,1140.36,3041.22,3193.28,4181.58,4333.64,1192.62
2451039,70036,2451046,116,403,15300,5469,2,403,15300,5469,2,1,1,8,1,1,310,30,68.56,98.72,15.79,2487.90,473.70,2056.80,2961.60,18.94,0.00,1480.80,473.70,492.64,1954.50,1973.44,-1583.10
2451039,70036,2451142,25,403,15300,5469,2,403,15300,5469,2,1,1,10,1,1,310,57,35.53,49.03,43.14,335.73,2458.98,2025.21,2794.71,8.85,2163.90,55.86,295.08,303.93,350.94,359.79,-1730.13
2451039,70036,2451148,169,403,15300,5469,2,403,15300,5469,2,1,1,16,1,3,310,48,1.84,3.29,0.19,148.80,9.12,88.32,157.92,0.63,0.00,42.24,9.12,9.75,51.36,51.99,-79.20
2451039,70036,2451040,104,403,15300,5469,2,403,15300,5469,2,1,1,12,1,2,310,79,10.08,27.21,17.41,774.20,1375.39,796.32,2149.59,47.45,426.37,128.77,949.02,996.47,1077.79,1125.24,152.70
2451122,42085,2451203,154,320,7866,492,78,535,6106,805,276,1,1,9,1,2,311,19,31.34,48.57,25.25,443.08,479.75,595.46,922.83,28.78,0.00,249.09,479.75,508.53,728.84,757.62,-115.71
2451122,42085,2451195,118,320,7866,492,78,535,6106,805,276,1,1,3,1,1,311,55,59.51,113.66,65.92,2625.70,3625.60,3273.05,6251.30,72.51,0.00,1812.80,3625.60,3698.11,5438.40,5510.91,352.55
2451122,42085,2451167,22,320,7866,492,78,535,6106,805,276,1,1,13,1,3,311,23,22.19,62.79,14.44,1112.05,332.12,510.37,1444.17,16.60,0.00,57.73,332.12,348.72,389.85,406.45,-178.25
2451122,42085,2451155,64,320,7866,492,78,535,6106,805,276,1,1,11,1,3,311,19,38.17,64.88,30.49,653.41,579.31,725.23,1232.72,11.58,0.00,24.51,579.31,590.89,603.82,615.40,-145.92
2451122,42085,2451237,92,320,7866,492,78,535,6106,805,276,1,1,3,1,1,311,11,9.12,25.08,6.52,204.16,71.72,100.32,275.88,0.56,15.06,8.25,56.66,57.22,64.91,65.47,-43.66
2451122,42085,2451179,34,320,7866,492,78,535,6106,805,276,1,1,9,1,3,311,94,37.68,85.91,31.78,5088.22,2987.32,3541.92,8075.54,250.03,209.11,322.42,2778.21,3028.24,3100.63,3350.66,-763.71
2451122,42085,2451160,43,320,7866,492,78,535,6106,805,276,1,1,4,1,2,311,88,78.34,129.26,6.46,10806.40,568.48,6893.92,11374.88,5.68,0.00,113.52,568.48,574.16,682.00,687.68,-6325.44
2451122,42085,2451157,52,320,7866,492,78,535,6106,805,276,1,1,6,1,3,311,78,80.27,224.75,125.86,7713.42,9817.08,6261.06,17530.50,883.53,0.00,2979.60,9817.08,10700.61,12796.68,13680.21,3556.02
2451122,42085,2451133,28,320,7866,492,78,535,6106,805,276,1,1,15,1,1,311,59,40.06,105.75,6.34,5865.19,374.06,2363.54,6239.25,26.18,0.00,1934.02,374.06,400.24,2308.08,2334.26,-1989.48
2451122,42085,2451140,31,320,7866,492,78,535,6106,805,276,1,1,5,1,3,311,97,66.17,74.77,36.63,3699.58,3553.11,6418.49,7252.69,0.00,0.00,1740.18,3553.11,3553.11,5293.29,5293.29,-2865.38
2451122,42085,2451123,130,320,7866,492,78,535,6106,805,276,1,1,7,1,1,311,84,45.47,63.20,46.76,1380.96,3927.84,3819.48,5308.80,0.00,0.00,2547.72,3927.84,3927.84,6475.56,6475.56,108.36
2451122,42085,2451240,8,320,7866,492,78,535,6106,805,276,1,1,12,1,3,311,76,92.37,155.18,54.31,7666.12,4127.56,7020.12,11793.68,206.37,0.00,3773.40,4127.56,4333.93,7900.96,8107.33,-2892.56
2451122,42085,2451225,145,320,7866,492,78,535,6106,805,276,1,1,11,1,1,311,54,87.97,207.60,49.82,8520.12,2690.28,4750.38,11210.40,26.90,0.00,2690.28,2690.28,2717.18,5380.56,5407.46,-2060.10
2451122,42085,2451150,94,320,7866,492,78,535,6106,805,276,1,1,14,1,2,311,11,38.45,73.43,49.19,266.64,541.09,422.95,807.73,20.02,140.68,104.94,400.41,420.43,505.35,525.37,-22.54
2451122,42085,2451213,20,320,7866,492,78,535,6106,805,276,1,1,16,1,3,311,18,75.92,157.91,56.84,1819.26,1023.12,1366.56,2842.38,30.69,0.00,1364.22,1023.12,1053.81,2387.34,2418.03,-343.44
2452168,55597,2452240,47,411,9226,3649,368,380,10645,5207,452,1,1,4,1,3,312,93,95.27,221.02,181.23,3700.47,16854.39,8860.11,20554.86,1179.80,0.00,1233.18,16854.39,18034.19,18087.57,19267.37,7994.28
