household_id,region_id,size,home_type,area_type
H0056453,R032,6,Own,Suburban
H0056454,R041,2,Own,Rural
H0056455,R047,6,Own,Urban
H0056456,R007,7,Rent,Rural
H0056457,R030,5,Own,Rural
H0056458,R026,3,Own,Urban
H0056459,R048,6,Own,Suburban
H0056460,R038,7,Own,Rural
H0056461,R012,7,Rent,Suburban
H0056462,R011,1,Own,Rural
H0056463,R032,4,Rent,Urban
H0056464,R009,5,Own,Urban
H0056465,R015,1,Rent,Rural
H0056466,R006,4,Own,Rural
H0056467,R030,4,Own,Urban
H0056468,R050,1,Own,Suburban
H0056469,R015,1,Own,Rural
H0056470,R023,4,Rent,Rural
H0056471,R008,2,Own,Rural
H0056472,R034,4,Own,Rural
H0056473,R004,3,Rent,Urban
H0056474,R008,6,Rent,Urban
H0056475,R034,3,Own,Suburban
H0056476,R003,5,Own,Suburban
H0056477,R008,4,Own,Suburban
H0056478,R042,6,Own,Urban
H0056479,R015,6,Own,Rural
H0056480,R031,1,Own,Suburban
H0056481,R026,6,Own,Suburban
H0056482,R049,8,Rent,Urban
H0056483,R050,5,Own,Urban
H0056484,R017,4,Rent,Suburban
H0056485,R030,7,Rent,Rural
H0056486,R037,6,Own,Suburban
H0056487,R033,2,Own,Suburban
H0056488,R044,7,Rent,Rural
H0056489,R007,1,Rent,Urban
H0056490,R041,5,Own,Rural
H0056491,R025,3,Own,Suburban
H0056492,R041,8,Own,Suburban
H0056493,R020,6,Rent,Rural
H0056494,R034,2,Rent,Suburban
H0056495,R046,3,Rent,Suburban
H0056496,R002,8,Own,Urban
H0056497,R013,8,Own,Rural
H0056498,R010,1,Rent,Urban
H0056499,R029,7,Rent,Rural
H0056500,R024,1,Rent,Urban
H0056501,R050,8,Rent,Suburban
H0056502,R025,5,Own,Urban
H0056503,R009,3,Own,Suburban
H0056504,R020,7,Own,Suburban
H0056505,R004,5,Rent,Suburban
H0056506,R050,6,Own,Rural
H0056507,R021,2,Rent,Rural
H0056508,R022,7,Own,Suburban
H0056509,R039,2,Rent,Urban
H0056510,R043,5,Own,Suburban
H0056511,R012,5,Own,Rural
H0056512,R044,6,Own,Rural
H0056513,R026,1,Own,Rural
H0056514,R045,1,Own,Urban
H0056515,R015,5,Own,Urban
H0056516,R030,3,Rent,Urban
H0056517,R043,6,Rent,Rural
H0056518,R047,8,Rent,Rural
H0056519,R006,7,Rent,Urban
H0056520,R007,1,Own,Urban
H0056521,R007,4,Own,Rural
H0056522,R010,6,Own,Urban
H0056523,R019,6,Rent,Urban
H0056524,R047,7,Rent,Urban
H0056525,R039,1,Own,Rural
H0056526,R013,6,Rent,Urban
H0056527,R007,3,Rent,Rural
H0056528,R034,5,Rent,Urban
H0056529,R014,7,Rent,Urban
H0056530,R009,5,Rent,Suburban
H0056531,R008,7,Rent,Urban
H0056532,R032,4,Own,Rural
H0056533,R010,3,Own,Urban
H0056534,R004,7,Rent,Rural
H0056535,R028,5,Own,Rural
H0056536,R021,7,Rent,Suburban
H0056537,R049,5,Rent,Urban
H0056538,R027,5,Rent,Rural
H0056539,R027,2,Own,Urban
H0056540,R049,1,Rent,Rural
H0056541,R042,7,Rent,Suburban
H0056542,R005,6,Rent,Suburban
H0056543,R050,7,Rent,Urban
H0056544,R026,1,Rent,Rural
H0056545,R021,3,Own,Rural
H0056546,R018,6,Rent,Rural
H0056547,R009,8,Rent,Urban
H0056548,R007,1,Rent,Rural
H0056549,R007,5,Own,Rural
H0056550,R026,6,Rent,Rural
H0056551,R028,6,Rent,Rural
H0056552,R033,5,Own,Suburban
H0056553,R042,7,Own,Urban
H0056554,R042,2,Rent,Suburban
H0056555,R044,7,Own,Rural
H0056556,R006,2,Rent,Rural
H0056557,R039,1,Own,Rural
H0056558,R031,4,Rent,Rural
H0056559,R008,5,Own,Urban
H0056560,R050,8,Own,Rural
H0056561,R021,6,Rent,Suburban
H0056562,R043,7,Rent,Suburban
H0056563,R013,7,Rent,Rural
H0056564,R046,7,Rent,Suburban
H0056565,R048,4,Own,Suburban
H0056566,R015,4,Rent,Urban
H0056567,R044,2,Own,Rural
H0056568,R020,2,Own,Suburban
H0056569,R038,2,Own,Rural
H0056570,R034,5,Rent,Suburban
H0056571,R009,4,Rent,Urban
H0056572,R047,2,Own,Urban
H0056573,R044,3,Own,Suburban
H0056574,R018,2,Own,Suburban
H0056575,R040,1,Own,Urban
H0056576,R026,8,Own,Suburban
H0056577,R022,3,Own,Urban
H0056578,R028,5,Rent,Urban
H0056579,R049,1,Own,Rural
H0056580,R035,6,Own,Rural
H0056581,R012,4,Rent,Rural
H0056582,R014,5,Own,Rural
H0056583,R034,7,Own,Suburban
H0056584,R027,3,Rent,Suburban
H0056585,R002,4,Own,Rural
H0056586,R020,5,Rent,Rural
H0056587,R027,7,Own,Urban
H0056588,R041,8,Rent,Urban
H0056589,R050,8,Rent,Urban
H0056590,R003,3,Own,Rural
H0056591,R035,7,Own,Rural
H0056592,R049,1,Rent,Suburban
H0056593,R035,7,Own,Suburban
H0056594,R022,7,Own,Suburban
H0056595,R043,1,Own,Suburban
H0056596,R001,7,Own,Rural
H0056597,R037,8,Own,Rural
H0056598,R044,2,Own,Rural
H0056599,R044,6,Rent,Suburban
H0056600,R022,6,Rent,Urban
H0056601,R021,8,Rent,Suburban
H0056602,R045,8,Own,Rural
H0056603,R030,5,Rent,Rural
H0056604,R040,5,Own,Suburban
H0056605,R036,4,Own,Urban
H0056606,R030,3,Own,Urban
H0056607,R005,5,Own,Rural
H0056608,R035,8,Rent,Rural
H0056609,R010,3,Rent,Suburban
H0056610,R028,5,Own,Suburban
H0056611,R019,3,Own,Rural
H0056612,R030,8,Rent,Rural
H0056613,R010,2,Own,Rural
H0056614,R024,5,Rent,Suburban
H0056615,R037,4,Own,Urban
H0056616,R019,8,Rent,Suburban
H0056617,R004,8,Rent,Rural
H0056618,R043,2,Own,Rural
H0056619,R026,3,Rent,Urban
H0056620,R043,5,Rent,Urban
H0056621,R036,4,Own,Rural
H0056622,R040,6,Rent,Urban
H0056623,R005,1,Rent,Urban
H0056624,R032,6,Rent,Urban
H0056625,R009,5,Rent,Suburban
H0056626,R023,8,Own,Suburban
H0056627,R046,5,Rent,Urban
H0056628,R030,2,Own,Suburban
H0056629,R048,5,Rent,Rural
H0056630,R021,2,Own,Rural
H0056631,R022,1,Own,Urban
H0056632,R009,6,Own,Suburban
H0056633,R050,8,Own,Urban
H0056634,R033,7,Rent,Urban
H0056635,R009,8,Rent,Urban
H0056636,R045,5,Rent,Suburban
H0056637,R045,1,Own,Urban
H0056638,R008,5,Own,Suburban
H0056639,R018,3,Rent,Suburban
H0056640,R022,3,Rent,Rural
H0056641,R022,8,Own,Suburban
H0056642,R008,1,Own,Suburban
H0056643,R026,2,Own,Suburban
H0056644,R025,3,Own,Rural
H0056645,R022,6,Own,Suburban
H0056646,R024,2,Rent,Urban
H0056647,R016,8,Own,Urban
H0056648,R029,7,Rent,Suburban
H0056649,R048,7,Rent,Suburban
H0056650,R003,8,Rent,Rural
H0056651,R049,2,Rent,Rural
H0056652,R011,6,Own,Suburban
H0056653,R040,2,Own,Rural
H0056654,R041,4,Own,Rural
H0056655,R033,4,Own,Rural
H0056656,R030,6,Rent,Rural
H0056657,R030,6,Own,Urban
H0056658,R050,6,Rent,Urban
H0056659,R016,7,Rent,Rural
H0056660,R006,6,Rent,Urban
H0056661,R016,3,Rent,Rural
H0056662,R001,2,Own,Urban
H0056663,R021,2,Rent,Urban
H0056664,R042,4,Own,Suburban
H0056665,R043,7,Rent,Urban
H0056666,R039,2,Own,Suburban
H0056667,R010,6,Own,Urban
H0056668,R050,3,Own,Suburban
H0056669,R014,5,Rent,Suburban
H0056670,R001,5,Rent,Suburban
H0056671,R007,2,Rent,Suburban
H0056672,R021,2,Own,Rural
H0056673,R029,3,Rent,Suburban
H0056674,R016,1,Own,Suburban
H0056675,R012,4,Rent,Urban
H0056676,R001,7,Rent,Urban
H0056677,R035,7,Own,Suburban
H0056678,R050,3,Own,Rural
H0056679,R042,1,Rent,Suburban
H0056680,R007,8,Own,Rural
H0056681,R049,1,Own,Urban
H0056682,R017,2,Rent,Suburban
H0056683,R020,3,Rent,Rural
H0056684,R024,4,Rent,Rural
H0056685,R023,4,Rent,Urban
H0056686,R013,6,Own,Suburban
H0056687,R009,8,Own,Urban
H0056688,R049,4,Own,Suburban
H0056689,R010,8,Own,Suburban
H0056690,R038,1,Own,Rural
H0056691,R020,8,Rent,Urban
H0056692,R028,5,Rent,Urban
H0056693,R038,7,Rent,Suburban
H0056694,R046,5,Rent,Rural
H0056695,R004,1,Own,Urban
H0056696,R033,4,Rent,Rural
H0056697,R023,2,Rent,Rural
H0056698,R031,8,Own,Rural
H0056699,R016,7,Rent,Rural
H0056700,R002,6,Own,Rural
H0056701,R045,8,Own,Suburban
H0056702,R007,3,Rent,Rural
H0056703,R018,1,Own,Rural
H0056704,R044,2,Rent,Rural
H0056705,R006,3,Rent,Rural
H0056706,R004,3,Own,Urban
H0056707,R023,8,Rent,Urban
H0056708,R015,4,Own,Rural
H0056709,R027,7,Rent,Urban
H0056710,R027,4,Own,Urban
H0056711,R009,6,Rent,Rural
H0056712,R049,1,Own,Rural
H0056713,R022,8,Rent,Rural
H0056714,R021,1,Own,Rural
H0056715,R005,7,Own,Suburban
H0056716,R035,4,Rent,Suburban
H0056717,R007,7,Rent,Rural
H0056718,R037,2,Own,Suburban
H0056719,R047,3,Own,Urban
H0056720,R010,3,Own,Urban
H0056721,R019,4,Own,Urban
H0056722,R020,1,Rent,Urban
H0056723,R002,2,Own,Suburban
H0056724,R016,6,Rent,Urban
H0056725,R041,1,Own,Rural
H0056726,R031,5,Rent,Rural
H0056727,R025,4,Rent,Suburban
H0056728,R050,4,Rent,Suburban
H0056729,R049,7,Own,Urban
H0056730,R014,7,Rent,Suburban
H0056731,R028,5,Own,Rural
H0056732,R036,7,Own,Suburban
H0056733,R044,2,Own,Rural
H0056734,R015,2,Rent,Suburban
H0056735,R041,1,Own,Rural
H0056736,R004,2,Own,Suburban
H0056737,R047,5,Own,Urban
H0056738,R013,2,Own,Urban
H0056739,R004,7,Rent,Suburban
H0056740,R012,3,Rent,Urban
H0056741,R049,4,Own,Rural
H0056742,R044,8,Own,Urban
H0056743,R010,1,Own,Suburban
H0056744,R024,3,Rent,Rural
H0056745,R030,8,Own,Urban
H0056746,R046,4,Rent,Suburban
H0056747,R016,7,Own,Urban
H0056748,R003,8,Own,Urban
H0056749,R016,1,Rent,Suburban
H0056750,R007,6,Rent,Suburban
H0056751,R035,1,Rent,Suburban
H0056752,R005,3,Rent,Rural
H0056753,R021,3,Own,Rural
H0056754,R030,5,Rent,Urban
H0056755,R036,5,Rent,Suburban
H0056756,R034,8,Own,Rural
H0056757,R049,4,Rent,Suburban
H0056758,R001,1,Own,Urban
H0056759,R004,8,Own,Rural
H0056760,R028,5,Rent,Urban
H0056761,R025,5,Rent,Suburban
H0056762,R015,4,Rent,Rural
H0056763,R017,4,Rent,Urban
H0056764,R007,1,Rent,Urban
H0056765,R023,6,Own,Urban
H0056766,R036,3,Rent,Suburban
H0056767,R002,3,Rent,Suburban
H0056768,R015,1,Rent,Urban
H0056769,R048,5,Own,Urban
H0056770,R029,1,Rent,Suburban
H0056771,R044,5,Rent,Suburban
H0056772,R046,5,Own,Rural
H0056773,R039,4,Own,Urban
H0056774,R016,3,Rent,Urban
H0056775,R024,6,Rent,Rural
H0056776,R025,2,Own,Urban
H0056777,R038,8,Own,Suburban
H0056778,R001,6,Rent,Rural
H0056779,R041,4,Own,Rural
H0056780,R022,5,Own,Rural
H0056781,R046,8,Rent,Suburban
H0056782,R032,4,Rent,Rural
H0056783,R016,2,Rent,Rural
H0056784,R025,2,Own,Suburban
H0056785,R031,5,Rent,Suburban
H0056786,R006,6,Own,Rural
H0056787,R043,5,Rent,Rural
H0056788,R035,1,Rent,Suburban
H0056789,R004,2,Own,Rural
H0056790,R015,5,Rent,Suburban
H0056791,R018,1,Rent,Rural
H0056792,R019,8,Rent,Rural
H0056793,R041,7,Rent,Suburban
H0056794,R003,1,Own,Rural
H0056795,R048,4,Own,Suburban
H0056796,R025,5,Rent,Rural
H0056797,R039,2,Rent,Rural
H0056798,R004,1,Rent,Rural
H0056799,R049,7,Rent,Urban
H0056800,R037,2,Rent,Suburban
H0056801,R003,7,Own,Urban
H0056802,R004,3,Own,Suburban
H0056803,R023,6,Rent,Urban
H0056804,R020,6,Own,Urban
H0056805,R009,1,Rent,Rural
H0056806,R042,3,Own,Rural
H0056807,R009,4,Rent,Urban
H0056808,R024,7,Own,Suburban
H0056809,R032,4,Rent,Rural
H0056810,R048,5,Rent,Rural
H0056811,R033,1,Rent,Urban
H0056812,R029,3,Own,Rural
H0056813,R016,4,Own,Urban
H0056814,R049,8,Rent,Rural
H0056815,R006,5,Own,Suburban
H0056816,R045,5,Own,Suburban
H0056817,R008,1,Rent,Rural
H0056818,R036,3,Rent,Suburban
H0056819,R001,8,Rent,Suburban
H0056820,R031,6,Own,Suburban
H0056821,R019,4,Rent,Rural
H0056822,R008,8,Own,Suburban
H0056823,R036,3,Rent,Urban
H0056824,R026,6,Rent,Suburban
H0056825,R017,6,Rent,Rural
H0056826,R049,7,Own,Suburban
H0056827,R007,6,Rent,Suburban
H0056828,R027,7,Own,Urban
H0056829,R042,1,Rent,Suburban
H0056830,R001,1,Own,Urban
H0056831,R023,3,Rent,Rural
H0056832,R032,5,Rent,Urban
H0056833,R020,8,Rent,Rural
H0056834,R030,6,Own,Suburban
H0056835,R028,6,Rent,Rural
H0056836,R042,4,Rent,Urban
H0056837,R050,2,Own,Urban
H0056838,R018,4,Own,Rural
H0056839,R028,8,Rent,Suburban
H0056840,R040,7,Rent,Suburban
H0056841,R015,5,Own,Urban
H0056842,R029,3,Rent,Suburban
H0056843,R043,1,Own,Urban
H0056844,R041,2,Own,Suburban
H0056845,R011,3,Own,Urban
H0056846,R020,2,Own,Rural
H0056847,R035,5,Own,Suburban
H0056848,R033,1,Rent,Rural
H0056849,R025,3,Own,Urban
H0056850,R021,7,Own,Suburban
H0056851,R014,4,Rent,Rural
H0056852,R036,3,Rent,Urban
H0056853,R004,2,Rent,Urban
H0056854,R048,8,Own,Urban
H0056855,R024,3,Rent,Urban
H0056856,R006,2,Rent,Urban
H0056857,R028,3,Own,Suburban
H0056858,R006,5,Rent,Rural
H0056859,R027,1,Own,Suburban
H0056860,R009,1,Rent,Urban
H0056861,R029,7,Own,Urban
H0056862,R041,7,Rent,Urban
H0056863,R007,6,Rent,Urban
H0056864,R030,5,Own,Urban
H0056865,R020,3,Own,Urban
H0056866,R009,3,Rent,Rural
H0056867,R042,1,Rent,Rural
H0056868,R007,5,Own,Rural
H0056869,R027,1,Own,Suburban
H0056870,R028,4,Own,Rural
H0056871,R041,6,Own,Rural
H0056872,R040,5,Rent,Urban
H0056873,R018,7,Own,Rural
H0056874,R041,6,Own,Rural
H0056875,R046,3,Own,Suburban
H0056876,R016,6,Own,Rural
H0056877,R022,3,Rent,Urban
H0056878,R020,6,Own,Suburban
H0056879,R011,4,Own,Suburban
H0056880,R031,3,Own,Rural
H0056881,R007,3,Own,Suburban
H0056882,R031,7,Own,Suburban
H0056883,R020,4,Own,Suburban
H0056884,R017,6,Rent,Rural
H0056885,R019,3,Own,Rural
H0056886,R017,6,Own,Urban
H0056887,R019,2,Rent,Rural
H0056888,R021,7,Rent,Suburban
H0056889,R037,6,Rent,Suburban
H0056890,R014,3,Own,Rural
H0056891,R039,4,Rent,Suburban
H0056892,R012,3,Rent,Urban
H0056893,R036,3,Rent,Suburban
H0056894,R022,7,Rent,Suburban
H0056895,R003,2,Own,Suburban
H0056896,R011,3,Rent,Urban
H0056897,R027,4,Own,Rural
H0056898,R016,6,Own,Suburban
H0056899,R035,4,Own,Suburban
H0056900,R050,2,Own,Rural
H0056901,R010,8,Own,Rural
H0056902,R004,3,Own,Rural
H0056903,R033,6,Own,Suburban
H0056904,R004,7,Own,Urban
H0056905,R045,3,Rent,Rural
H0056906,R049,3,Own,Rural
H0056907,R001,3,Rent,Rural
H0056908,R006,8,Rent,Urban
H0056909,R009,3,Own,Urban
H0056910,R004,3,Rent,Rural
H0056911,R047,4,Own,Suburban
H0056912,R038,3,Rent,Urban
H0056913,R036,1,Own,Suburban
H0056914,R002,5,Rent,Urban
H0056915,R036,2,Rent,Urban
H0056916,R023,1,Own,Urban
H0056917,R035,3,Rent,Suburban
H0056918,R033,2,Own,Suburban
H0056919,R025,2,Rent,Urban
H0056920,R038,6,Rent,Rural
H0056921,R030,5,Rent,Rural
H0056922,R035,1,Rent,Suburban
H0056923,R003,5,Own,Urban
H0056924,R005,5,Rent,Rural
H0056925,R024,4,Own,Rural
H0056926,R049,4,Rent,Urban
H0056927,R007,7,Own,Urban
H0056928,R018,1,Own,Rural
H0056929,R014,5,Rent,Suburban
H0056930,R013,7,Rent,Suburban
H0056931,R049,1,Rent,Urban
H0056932,R011,8,Own,Urban
H0056933,R010,8,Rent,Rural
H0056934,R029,1,Rent,Rural
H0056935,R031,6,Rent,Suburban
H0056936,R044,6,Own,Rural
H0056937,R038,5,Own,Suburban
H0056938,R048,5,Own,Suburban
H0056939,R005,5,Rent,Rural
H0056940,R005,6,Own,Urban
H0056941,R045,5,Rent,Suburban
H0056942,R036,7,Own,Suburban
H0056943,R027,4,Own,Rural
H0056944,R038,7,Own,Urban
H0056945,R002,5,Rent,Urban
H0056946,R014,6,Rent,Suburban
H0056947,R029,4,Own,Rural
H0056948,R011,1,Own,Urban
H0056949,R023,2,Rent,Rural
H0056950,R030,2,Rent,Suburban
H0056951,R025,2,Own,Rural
H0056952,R047,3,Rent,Suburban
H0056953,R031,5,Own,Urban
H0056954,R001,1,Own,Suburban
H0056955,R012,5,Rent,Rural
H0056956,R013,1,Own,Suburban
H0056957,R003,2,Rent,Urban
H0056958,R048,6,Own,Urban
H0056959,R039,4,Own,Urban
H0056960,R044,4,Rent,Suburban
H0056961,R001,7,Own,Rural
H0056962,R009,5,Own,Urban
H0056963,R023,8,Own,Rural
H0056964,R023,5,Rent,Suburban
H0056965,R032,2,Own,Suburban
H0056966,R032,7,Own,Urban
H0056967,R009,5,Own,Rural
H0056968,R008,5,Rent,Suburban
H0056969,R025,3,Own,Suburban
H0056970,R049,6,Rent,Rural
H0056971,R047,4,Rent,Suburban
H0056972,R002,6,Own,Urban
H0056973,R031,1,Own,Suburban
H0056974,R004,2,Rent,Urban
H0056975,R038,7,Rent,Urban
H0056976,R013,3,Rent,Rural
H0056977,R005,8,Rent,Rural
H0056978,R020,3,Own,Urban
H0056979,R011,3,Own,Urban
H0056980,R048,4,Rent,Rural
H0056981,R040,6,Own,Suburban
H0056982,R036,4,Rent,Rural
H0056983,R003,3,Rent,Suburban
H0056984,R006,7,Own,Suburban
H0056985,R023,1,Rent,Rural
H0056986,R032,3,Rent,Urban
H0056987,R036,7,Rent,Rural
H0056988,R012,2,Rent,Urban
H0056989,R031,6,Rent,Suburban
H0056990,R047,3,Rent,Suburban
H0056991,R048,7,Rent,Rural
H0056992,R017,8,Rent,Rural
H0056993,R003,6,Own,Urban
H0056994,R041,2,Rent,Suburban
H0056995,R036,8,Own,Rural
H0056996,R020,6,Rent,Suburban
H0056997,R012,6,Own,Suburban
H0056998,R024,4,Own,Rural
H0056999,R019,7,Own,Urban
H0057000,R049,8,Rent,Urban
H0057001,R014,4,Own,Rural
H0057002,R027,3,Own,Rural
H0057003,R027,2,Rent,Urban
H0057004,R038,1,Rent,Suburban
H0057005,R048,6,Own,Urban
H0057006,R010,7,Rent,Suburban
H0057007,R037,8,Rent,Suburban
H0057008,R007,7,Own,Rural
H0057009,R046,8,Rent,Urban
H0057010,R047,1,Own,Urban
H0057011,R047,2,Own,Urban
H0057012,R039,3,Rent,Rural
H0057013,R047,5,Rent,Suburban
H0057014,R041,1,Rent,Rural
H0057015,R027,7,Own,Urban
H0057016,R043,1,Rent,Rural
H0057017,R038,8,Own,Rural
H0057018,R009,8,Own,Urban
H0057019,R010,5,Rent,Rural
H0057020,R018,8,Own,Urban
H0057021,R035,2,Rent,Rural
H0057022,R007,7,Own,Urban
H0057023,R037,7,Rent,Urban
H0057024,R028,1,Own,Urban
H0057025,R048,3,Rent,Urban
H0057026,R005,6,Own,Rural
H0057027,R030,6,Own,Suburban
H0057028,R012,5,Rent,Suburban
H0057029,R020,4,Own,Rural
H0057030,R032,1,Own,Urban
H0057031,R047,5,Rent,Rural
H0057032,R012,3,Rent,Urban
H0057033,R044,8,Own,Suburban
H0057034,R005,3,Own,Urban
H0057035,R033,7,Rent,Rural
H0057036,R039,2,Rent,Urban
H0057037,R014,1,Rent,Urban
H0057038,R002,8,Rent,Urban
H0057039,R006,2,Rent,Suburban
H0057040,R013,3,Own,Rural
H0057041,R023,7,Rent,Rural
H0057042,R028,6,Own,Rural
H0057043,R032,8,Rent,Suburban
H0057044,R008,7,Own,Suburban
H0057045,R017,2,Own,Urban
H0057046,R036,7,Own,Urban
H0057047,R041,3,Own,Rural
H0057048,R010,3,Own,Urban
H0057049,R035,3,Own,Suburban
H0057050,R018,5,Own,Suburban
H0057051,R007,8,Rent,Urban
H0057052,R021,1,Rent,Urban
H0057053,R021,1,Rent,Suburban
H0057054,R043,8,Rent,Urban
H0057055,R033,8,Own,Suburban
H0057056,R037,3,Own,Rural
H0057057,R021,4,Own,Urban
H0057058,R043,3,Rent,Urban
H0057059,R036,6,Rent,Suburban
H0057060,R050,7,Own,Rural
H0057061,R023,2,Rent,Suburban
H0057062,R046,3,Own,Suburban
H0057063,R049,4,Own,Urban
H0057064,R006,7,Own,Rural
H0057065,R047,3,Rent,Urban
H0057066,R013,6,Own,Suburban
H0057067,R003,1,Own,Suburban
H0057068,R025,1,Own,Suburban
H0057069,R038,8,Rent,Rural
H0057070,R048,6,Own,Suburban
H0057071,R033,3,Own,Suburban
H0057072,R010,2,Rent,Urban
H0057073,R035,3,Own,Rural
H0057074,R030,8,Rent,Suburban
H0057075,R010,6,Rent,Urban
H0057076,R026,1,Rent,Urban
H0057077,R043,1,Rent,Rural
H0057078,R043,5,Own,Rural
H0057079,R036,6,Rent,Urban
H0057080,R029,5,Own,Suburban
H0057081,R046,5,Rent,Urban
H0057082,R014,1,Own,Rural
H0057083,R011,8,Own,Rural
H0057084,R024,2,Rent,Rural
H0057085,R044,4,Own,Rural
H0057086,R033,1,Rent,Urban
H0057087,R010,6,Rent,Urban
H0057088,R005,5,Rent,Rural
H0057089,R013,1,Rent,Urban
H0057090,R021,3,Rent,Urban
H0057091,R007,4,Own,Suburban
H0057092,R027,2,Rent,Rural
H0057093,R038,3,Own,Rural
H0057094,R043,6,Rent,Suburban
H0057095,R027,5,Rent,Suburban
H0057096,R025,3,Rent,Rural
H0057097,R026,6,Own,Suburban
H0057098,R004,3,Rent,Urban
H0057099,R050,6,Rent,Urban
H0057100,R030,3,Rent,Rural
H0057101,R037,3,Own,Suburban
H0057102,R007,8,Own,Urban
H0057103,R010,1,Own,Rural
H0057104,R049,2,Own,Rural
H0057105,R022,6,Own,Rural
H0057106,R016,1,Rent,Rural
H0057107,R036,8,Rent,Rural
H0057108,R046,4,Rent,Suburban
H0057109,R048,2,Rent,Urban
H0057110,R018,3,Own,Urban
H0057111,R018,6,Own,Suburban
H0057112,R043,2,Own,Rural
H0057113,R006,7,Rent,Rural
H0057114,R041,8,Rent,Suburban
H0057115,R038,1,Own,Urban
H0057116,R046,8,Own,Suburban
H0057117,R030,8,Rent,Rural
H0057118,R037,6,Rent,Urban
H0057119,R043,3,Rent,Rural
H0057120,R029,3,Rent,Rural
H0057121,R038,1,Own,Urban
H0057122,R032,2,Rent,Urban
H0057123,R038,8,Own,Urban
H0057124,R014,1,Own,Suburban
H0057125,R010,8,Own,Urban
H0057126,R003,6,Own,Rural
H0057127,R029,7,Own,Urban
H0057128,R036,8,Rent,Urban
H0057129,R038,4,Rent,Urban
H0057130,R015,2,Rent,Suburban
H0057131,R024,6,Rent,Urban
H0057132,R020,1,Rent,Rural
H0057133,R049,5,Rent,Suburban
H0057134,R001,2,Own,Rural
H0057135,R027,4,Rent,Urban
H0057136,R008,8,Rent,Suburban
H0057137,R012,3,Own,Rural
H0057138,R025,6,Rent,Urban
H0057139,R011,5,Rent,Rural
H0057140,R037,7,Rent,Suburban
H0057141,R050,2,Rent,Rural
H0057142,R028,1,Own,Rural
H0057143,R004,2,Rent,Rural
H0057144,R035,3,Rent,Rural
H0057145,R019,2,Own,Suburban
H0057146,R031,2,Own,Rural
H0057147,R019,6,Rent,Urban
H0057148,R045,3,Own,Suburban
H0057149,R020,8,Own,Suburban
H0057150,R023,8,Rent,Urban
H0057151,R048,4,Own,Urban
H0057152,R028,7,Rent,Rural
H0057153,R023,5,Rent,Rural
H0057154,R043,5,Own,Rural
H0057155,R006,7,Rent,Urban
H0057156,R041,1,Rent,Urban
H0057157,R031,5,Rent,Suburban
H0057158,R021,4,Rent,Urban
H0057159,R024,5,Rent,Rural
H0057160,R021,1,Rent,Urban
H0057161,R021,1,Own,Urban
H0057162,R011,2,Own,Suburban
H0057163,R031,3,Own,Urban
H0057164,R044,4,Own,Suburban
H0057165,R021,2,Rent,Suburban
H0057166,R003,8,Own,Suburban
H0057167,R005,1,Rent,Urban
H0057168,R050,5,Own,Rural
H0057169,R018,2,Rent,Urban
H0057170,R014,7,Rent,Suburban
H0057171,R045,6,Own,Urban
H0057172,R006,7,Rent,Urban
H0057173,R006,2,Rent,Rural
H0057174,R034,6,Own,Urban
H0057175,R023,4,Own,Urban
H0057176,R001,4,Own,Suburban
H0057177,R002,5,Own,Rural
H0057178,R031,3,Own,Rural
H0057179,R028,8,Rent,Rural
H0057180,R016,5,Rent,Suburban
H0057181,R016,3,Own,Suburban
H0057182,R014,5,Rent,Urban
H0057183,R025,2,Rent,Rural
H0057184,R037,1,Own,Urban
H0057185,R014,4,Own,Suburban
H0057186,R039,8,Rent,Suburban
H0057187,R019,8,Own,Rural
H0057188,R009,1,Own,Rural
H0057189,R046,7,Rent,Urban
H0057190,R045,2,Own,Suburban
H0057191,R031,6,Own,Urban
H0057192,R039,7,Own,Suburban
H0057193,R022,3,Own,Suburban
H0057194,R014,7,Rent,Rural
H0057195,R021,2,Own,Urban
H0057196,R004,7,Rent,Suburban
H0057197,R005,2,Rent,Rural
H0057198,R013,6,Rent,Suburban
H0057199,R013,8,Rent,Suburban
H0057200,R024,3,Own,Urban
H0057201,R050,8,Own,Urban
H0057202,R017,5,Own,Urban
H0057203,R016,7,Own,Urban
H0057204,R025,4,Rent,Rural
H0057205,R043,4,Own,Suburban
H0057206,R040,8,Rent,Suburban
H0057207,R017,6,Own,Urban
H0057208,R029,6,Rent,Suburban
H0057209,R038,1,Rent,Suburban
H0057210,R028,1,Own,Suburban
H0057211,R037,6,Own,Rural
H0057212,R013,3,Rent,Urban
H0057213,R040,6,Rent,Rural
H0057214,R048,7,Own,Urban
H0057215,R016,1,Own,Suburban
H0057216,R039,3,Rent,Rural
H0057217,R011,7,Rent,Rural
H0057218,R032,8,Rent,Rural
H0057219,R035,1,Rent,Urban
H0057220,R033,7,Rent,Urban
H0057221,R004,8,Own,Suburban
H0057222,R049,3,Rent,Urban
H0057223,R009,8,Rent,Urban
H0057224,R004,1,Own,Rural
H0057225,R022,2,Rent,Suburban
H0057226,R039,8,Own,Urban
H0057227,R048,1,Rent,Urban
H0057228,R024,5,Rent,Urban
H0057229,R025,8,Own,Rural
H0057230,R036,7,Rent,Urban
H0057231,R031,7,Own,Urban
H0057232,R010,8,Own,Urban
H0057233,R036,3,Own,Urban
H0057234,R033,2,Own,Suburban
H0057235,R030,8,Own,Rural
H0057236,R018,7,Own,Suburban
