ACTIVE,BKCLASS,ROA,LONGITUDE,ROE,STNAME,ASSET,OFFICES,NETINC,DEP,NAME,CITY,CERT,STALP,LATITUDE,ESTYMD
1,N,0.36541589594015267,-82.1882070145515,5.32,Florida,286330,4,262,240618,First National Bank of Pasco,Dade City,26829,FL,28.3515620177386,11/03/1986
1,NM,1.9004068058318735,-76.0665869601381,19.51,Maryland,133993,3,640,105177,The Chesapeake Bank & Trust Co.,Chestertown,26847,MD,39.2087580027099,12/15/1986
1,NM,1.4526631222248976,-99.4748299659578,12.2,Texas,2277493,20,8092,1997153,Falcon International Bank,Laredo,26856,TX,27.5758439943082,12/10/1986
1,SM,0.11328195524654755,-77.6111650176398,0.84,Virginia,153720,1,40,95088,Community Bankers' Bank,Midlothian,26871,VA,37.5254529935892,01/02/1987
1,N,0.9358714716149152,-73.979559873221,8.65,New York,12154963,6,28801,10397024,Safra National Bank of New York,New York,26876,NY,40.755616985613,01/01/1987
1,N,2.0334018558757188,-111.813306013035,15.84,Utah,49667835,4,244608,42321604,"SoFi Bank, National Association",Cottonwood Heights,26881,UT,40.632182983976,12/29/1986
1,SM,0.9499851564819299,-94.1926410022157,9.93,Minnesota,291973,6,684,264294,Liberty Bank Minnesota,Saint Cloud,26891,MN,45.548105996823,01/01/1987
1,SM,-0.012878075297089573,-97.7623145172538,-0.14,Texas,2959361,37,-95,2546780,Texas Regional Bank,Harlingen,26906,TX,26.1871000175304,03/05/1987
1,N,0.9815426773251263,-84.0832460225016,10.85,Kentucky,833133,14,2022,754483,Cumberland Valley National Bank & Trust Company,London,2691,KY,37.1286829920154,01/01/1904
1,NM,1.4517780326298537,-79.9317348096202,13.85,South Carolina,561677,6,2065,488453,The Bank of South Carolina,Charleston,26912,SC,32.7832803795036,02/26/1987
1,SI,0.11850183503035688,-71.1313512041845,1.34,Massachusetts,543452,4,161,459819,The Cooperative Bank,Roslindale,26922,MA,42.2864273061447,01/01/1898
1,NM,2.068999170448446,-112.735711993992,22.69,Montana,49867,1,265,45001,Peoples Bank of Deer Lodge,Deer Lodge,26941,MT,46.3980810187748,04/09/1987
1,SM,2.1276626151328717,-93.779448966393,21.57,Iowa,352035,4,1861,275189,American State Bank,Osceola,26944,IA,41.0295240027036,04/23/1987
1,N,1.9105292336560196,-82.9460879708389,16.34,Kentucky,364320,7,1736,319010,The First National Bank of Grayson,Grayson,2695,KY,38.3293959863155,01/01/1902
1,NM,0.6891831168424022,-92.6276609732898,9.65,Missouri,2326833,1,3957,1978101,First Bank of the Lake,Osage Beach,26960,MO,38.1456370084293,05/15/1987
1,NM,1.5185933122631095,-86.3065559818906,15.49,Tennessee,5989062,32,22524,5352805,Wilson Bank and Trust,Lebanon,26962,TN,36.210126986825,05/11/1987
1,N,1.5683396754193373,-84.5784699845027,13.43,Kentucky,1277097,17,4969,1111275,First Southern National Bank,Lancaster,2700,KY,37.6188789855777,04/13/1865
1,NM,-11.412873821564586,-104.945298016512,-85.34,Colorado,16271,2,-457,13976,Young Americans Bank,Denver,27010,CO,39.7173679898108,08/03/1987
1,SB,-3.997289972899729,-71.1344867903434,-47.65,Massachusetts,176376,2,-1770,134335,42 North Private Bank,Canton,27015,MA,42.206049548558,01/01/1967
1,N,1.2481735300775862,-104.987973973615,9.27,Colorado,384497,3,1213,325545,"Native American Bank, National Association",Denver,27026,CO,39.7195669821089,07/27/1987
1,SM,1.2067744335960264,-97.181181002958,7.58,Texas,219725,2,673,182326,Sanger Bank,Sanger,27043,TX,33.367334996987,09/08/1987
1,N,1.0372710911620757,-95.451511077327,11.99,Kansas,2507344,44,6440,2194135,Community National Bank & Trust,Chanute,27046,KS,37.68236775309,09/04/1987
1,N,1.3586570870079917,-88.318633012622,13.53,Illinois,3542800,10,11883,2992145,"St. Charles Bank & Trust Company, National Association",Saint Charles,27052,IL,41.9126900201257,09/21/1987
1,NM,1.911411248614045,-74.0283400351314,13.44,New Jersey,3808127,1,18114,3230543,Sumitomo Mitsui Trust Bank (U.S.A.) Limited,Hoboken,27054,NJ,40.7373089812404,09/21/1987
1,NM,3.935154251718984,-96.942714569155,26.95,Texas,2764700,7,27239,2223978,State Bank of Texas,Irving,27074,TX,32.869450086886,10/19/1987
1,N,0.9884585735535215,-83.7634597381999,10.46,Kentucky,231447,6,569,208509,The First National Bank of Manchester,Manchester,2708,KY,37.1535785926728,02/05/1905
1,NM,1.1381163017215468,-83.9431590232733,13.32,Kentucky,2408557,19,6929,2142558,"Traditional Bank, Inc.",Mount Sterling,2711,KY,38.0563660096639,03/17/1902
1,NM,0.9962866166031752,-86.8442050306332,11.84,Alabama,372084,9,933,338887,Premier Bank of the South,Cullman,27118,AL,34.1775090127147,11/30/1987
1,SM,0.9540291735140559,-82.8012380389502,7.38,Kentucky,685951,12,1640,588820,"Citizens Bank of Kentucky, Inc.",Paintsville,2718,KY,37.8102620168637,01/01/1910
1,SM,1.5939218685945444,-82.5432993721312,12.08,Kentucky,6698348,78,26580,5442072,"Community Trust Bank, Inc.",Pikeville,2720,KY,37.4859642740697,11/17/1903
1,NM,0.7236826340130837,-97.8988477691945,9.03,Oklahoma,87447,3,151,80669,Community State Bank,Hennessey,27201,OK,36.1149437803849,03/24/1988
1,SM,3.1208805004169196,-97.5665909692489,27.24,Oklahoma,5478222,47,42635,4821775,InterBank,Oklahoma City,27210,OK,35.5209729846199,03/31/1988
1,NM,0.386994475144664,-86.4609170269505,3.65,Tennessee,854040,5,817,650119,First Community Bank of Tennessee,Shelbyville,27211,TN,35.4894229981533,04/01/1988
1,SM,0.5637537066108494,-84.8030220087632,3.9,Kentucky,141938,1,202,102378,"Independent Correspondent Bankers' Bank, Inc.",Frankfort,27219,KY,38.1755650128124,04/12/1988
1,N,1.5700790629211667,-83.0506547420138,14.51,Kentucky,161180,2,632,122547,The Salyersville National Bank,Salyersville,2723,KY,37.7584542069708,10/10/1902
1,NM,1.5531591156637925,-86.1499402906772,18.54,Alabama,485550,9,1868,442272,Peoples Independent Bank,Boaz,27233,AL,34.1953509137613,05/02/1988
1,NM,1.0360321301970705,-85.14209310222,11.48,Indiana,3190224,37,8319,2810966,STAR Financial Bank,Fort Wayne,27235,IN,41.079914819566,05/02/1988
1,SM,1.199312847983284,-90.33898365234,10.29,Missouri,17196325,57,51669,14656822,Enterprise Bank & Trust,Clayton,27237,MO,38.653613994202,05/09/1988
1,SI,0.6294129864819751,-71.138249678136,5.37,Massachusetts,931730,2,1447,759779,Winchester Co-operative Bank,Winchester,27238,MA,42.4529641971239,01/01/1893
1,N,1.6506733402466771,-84.6041070411932,28.56,Kentucky,706473,12,2903,565107,The Citizens National Bank of Somerset,Somerset,2725,KY,37.09260799321,01/01/1919
1,NM,1.2842281780223392,-82.3615760367185,15,Georgia,233994,1,762,209386,Waycross Bank & Trust,Waycross,27254,GA,31.2117299862261,06/01/1988
1,NM,1.8835534762684754,-73.8295662188109,12.43,New York,1033642,8,4788,867588,Amerasia Bank,Flushing,27267,NY,40.75796932483,06/20/1988
1,SI,0.396553566793728,-71.3975305256422,5.97,Massachusetts,493257,4,487,422717,Dean Co-operative Bank,Franklin,27269,MA,42.0836824793758,01/01/1889
1,SB,2.6188483059435166,-111.895847978022,20.33,Utah,114855000,1,743000,85813000,Synchrony Bank,Draper,27314,UT,40.5363349991554,08/01/1988
1,SM,1.4610535122053243,-85.6999699704815,16.73,Kentucky,134672,3,489,108709,Bank of Buffalo,Buffalo,2733,KY,37.5111289916146,01/07/1901
1,N,1.446060965161621,-85.1778190438675,16.06,Kentucky,257115,6,903,227313,FIRST NATIONAL BANK OF KENTUCKY,Carrollton,2735,KY,38.6811739136864,01/01/1881
1,SM,0.7110560777471342,-97.2641370339618,4.17,Kansas,212248,1,379,124942,Bankers' Bank of Kansas,Wichita,27351,KS,37.6959909860492,10/05/1988
1,NM,1.4361570145402214,-89.7232340414651,11.62,Illinois,806409,19,2894,700492,Prairie State Bank and Trust,Springfield,27362,IL,39.7571850054698,11/04/1988
1,N,1.474504829091821,-84.6198070163931,13.09,Kentucky,679539,11,2499,591506,"First & Farmers National Bank, Inc.",Somerset,2738,KY,37.0652730143933,10/15/1903
1,NM,1.5708646447881824,-87.6712729817588,14.5,Alabama,1009751,11,3961,895001,First Metro Bank,Muscle Shoals,27381,AL,34.7443689940238,11/07/1988
1,SI,2.61302300261405,-75.1049580309097,12.11,Pennsylvania,97087,1,636,60528,Port Richmond Savings,Philadelphia,27385,PA,39.9864599807125,01/01/1919
1,N,0.9953182823861867,-115.200890882748,5.53,Nevada,9029626,1,22438,7237356,Wells Fargo National Bank West,Las Vegas,27389,NV,36.1262566515448,12/01/1988
1,NM,2.126429312903842,-97.959409029204,14.13,Oklahoma,952245,14,5052,800455,First Bank & Trust Co.,Duncan,27394,OK,34.502362997505,12/08/1988
1,NM,1.7878403650818644,-95.5570150146061,21.61,Texas,184734,2,809,168340,Peoples Bank,Paris,27398,TX,33.6604050144834,12/15/1988
1,N,1.065544244759039,-84.772755962225,11.23,Kentucky,983396,15,2629,861955,The Farmers National Bank of Danville,Danville,2740,KY,37.6454940008211,02/10/1879
1,NM,0.39024952208833896,-90.4457189750139,7.15,Missouri,277476,4,271,243578,Commercial Bank,Saint Louis,27409,MO,38.703029001459,12/21/1988
1,SB,0.29904097559127873,-71.452195,2.73,Rhode Island,522042,4,375,417845,Shoreham Bank,Warwick,27417,RI,41.703109,01/01/1979
1,N,3.7356279336396763,-111.89409599262,42.14,Utah,217568586,1,2002501,173984176,American Express National  Bank,Sandy,27471,UT,40.574974986061,03/20/1989
1,SM,1.6759760867173517,-97.514094103833,15.09,Oklahoma,12799696,123,53032,11213314,BancFirst,Oklahoma City,27476,OK,35.468042020438,04/01/1989
1,SM,0.765807050648456,-80.6668390336758,10.91,South Carolina,423897,5,799,376893,Bank of the Lowcountry,Walterboro,27496,SC,32.9164020171931,05/01/1989
1,NM,5.249767450218116,-75.5512379647937,38.74,Delaware,7766339,1,101890,3958148,Comenity Bank,Wilmington,27499,DE,39.8143070050582,05/01/1989
1,NM,0.7779248644118052,-86.682946129331,10.19,Kentucky,434974,8,833,382022,"Morgantown Bank & Trust Company, Incorporated",Morgantown,275,KY,37.226071947153,09/01/1880
1,N,1.3222581230390122,-85.7400649719592,9.39,Kentucky,455921,5,1485,380782,The Lincoln National Bank of Hodgenville,Hodgenville,2750,KY,37.5742269948005,07/20/1930
1,NM,0.37603674331412973,-73.9819563343755,1.6,New York,542277,7,507,410257,The Berkshire Bank,New York,27503,NY,40.751379834371,05/08/1989
1,NM,1.1650118777260183,-86.2756909645515,8.43,Alabama,1196808,9,3455,1023478,Metro Bank,Pell City,27510,AL,33.5818149911155,05/30/1989
1,SM,0.8985112433388296,-85.253992874759,14.65,Kentucky,166814,1,376,151192,"Citizens Bank and Trust of Lebanon, Inc.",Lebanon,2753,KY,37.569685595841,01/01/1889
1,N,0.9897585696060567,-85.2536789724853,9.8,Kentucky,162592,2,385,145570,The Farmers National Bank of Lebanon,Lebanon,2754,KY,37.5692589988789,04/01/1890
1,NM,2.5794986649079177,-87.6322739979402,18.51,Illinois,237753,1,1408,204944,Burling Bank,Chicago,27556,IL,41.8777350112227,08/07/1989
1,NM,1.5145942216177533,-86.5713360284322,13.67,Alabama,175771,4,664,153865,North Alabama Bank,Hazel Green,27560,AL,34.9216949869514,08/14/1989
1,SI,0.19543318627944073,-76.6254269688509,2.21,Maryland,104448,1,51,95106,The Glen Burnie Mutual Savings Bank,Glen Burnie,27567,MD,39.1636359967122,05/05/1896
1,N,1.744090822923639,-87.8411753325915,18.59,Illinois,8997757,10,40079,6987404,"Lake Forest Bank & Trust Company, National Association",Lake Forest,27589,IL,42.2529462130055,05/21/1986
1,NM,1.3068343691635627,-88.6347429960197,16.63,Kentucky,765904,11,2477,702229,"FNB Bank, Inc.",Mayfield,2759,KY,36.7419379980964,01/01/1875
1,SL,0.16132421057726026,-80.279470551889,0.88,North Carolina,1307724,10,525,957373,Piedmont Federal Savings Bank,Winston Salem,27619,NC,36.093113774477,01/01/1903
1,SB,0.30493615399275775,-82.7880289977361,2.12,Ohio,282964,9,214,234824,First Federal Bank of Ohio,Galion,27643,OH,40.7346729984203,01/01/1891
1,NM,1.4848802566152122,-87.8828796085241,20.56,Kentucky,240483,4,894,219687,Farmers Bank and Trust Company,Princeton,2765,KY,37.1080041858568,01/01/1900
1,SB,1.0925675654290354,-93.720387981143,11.43,Louisiana,641909,11,1726,575896,Home Federal Bank,Shreveport,27654,LA,32.4492800200588,01/01/1924
1,SB,-0.07331710633936754,-89.6943374302678,-0.92,Illinois,501074,9,-93,412003,"Sterling Federal Bank, F.S.B.",Sterling,27664,IL,41.7900464319578,01/01/1885
1,N,1.289140744037938,-85.0720489980057,14.68,Kentucky,469503,3,1506,425178,The First National Bank of Russell Springs,Russell Springs,2767,KY,37.0663500051323,01/01/1906
1,SM,1.528353908275918,-82.552670772445,11.51,North Carolina,4384743,33,17058,3646303,HomeTrust Bank,Asheville,27677,NC,35.59862964116,01/01/1926
1,SI,0.8574273747740226,-95.549727704166,6.92,Texas,616151,4,1312,534339,"First Federal Community Bank, SSB",Paris,27678,TX,33.660095847985,01/01/1922
1,SB,0.3306197444771051,-87.8561793583707,1.46,Illinois,270413,3,222,202892,North Shore Trust and Savings,Waukegan,27683,IL,42.3454271035015,01/01/1921
1,SI,0.8437445110681039,-80.2031389904223,5.17,Pennsylvania,622521,1,1309,519815,Slovenian Savings and Loan Association of Canonsburg,Strabane,27686,PA,40.2480689856447,01/01/1925
1,SB,0.3216290887331647,-90.0151250185515,1.55,Louisiana,535316,7,430,419060,Fifth District Savings Bank,New Orleans,27697,LA,29.9223520047601,01/01/1926
1,SI,0.8873130487390102,-78.4102430280346,6.64,Pennsylvania,334725,5,737,286183,Altoona First Savings Bank,Altoona,27711,PA,40.4883110106402,01/01/1927
1,SB,-0.7047047047047047,-90.1862419909734,-1.54,Louisiana,37545,2,-66,20285,Mutual Savings and Loan Association,Metairie,27716,LA,30.0014630053199,01/01/1910
1,SI,0.6502746544431827,-89.64886744956,7.63,Illinois,251463,3,413,193454,"Security Bank, s.b.",Springfield,27723,IL,39.799210694525,01/01/1906
1,SB,1.0778323252179403,-98.2028800147599,7.85,Kansas,190505,4,525,159991,Lyons Federal Bank,Lyons,27727,KS,38.3463260058064,01/01/1913
1,SI,0.8100424642133379,-86.0541870193808,12.23,Indiana,349284,4,707,282196,Mutual Savings Bank,Franklin,27742,IN,39.4809049877715,01/01/1890
1,SL,-0.019567158155632283,-90.0716870231888,-0.14,Louisiana,244657,5,-12,209983,Hibernia Bank,New Orleans,27752,LA,29.951319987863,01/01/1886
1,SI,0.6616847956759668,-80.0376829877671,7.06,Pennsylvania,365179,5,602,130871,West View Savings Bank,Pittsburgh,27760,PA,40.5697590115339,01/01/1908
1,SI,0.8626981752916543,-79.1569250073083,9.59,Pennsylvania,673050,11,1442,604430,InFirst Bank,Indiana,27763,PA,40.6232399962019,01/01/1922
1,SB,0.10171192159935125,-89.9260839772998,0.63,Illinois,146115,6,37,121575,Union Federal Savings and Loan Association,Kewanee,27767,IL,41.24376699852,01/01/1890
1,NM,0.767749739035342,-85.4264139874961,9.35,Alabama,746492,14,1448,679875,MidSouth Bank,Dothan,2777,AL,31.2287139851734,01/01/1912
1,SB,0.8181617324896737,-96.7865051779833,9.05,North Dakota,4028761,46,8193,3608897,Gate City Bank,Fargo,27774,ND,46.8778036985909,01/01/1923
1,N,0.5366537403233588,-87.4934759677823,7.09,Alabama,243510,4,324,224326,The First National Bank and Trust,Atmore,2779,AL,31.0233490173814,01/01/1915
1,SB,0.37479336487487885,-82.6013480045839,3.19,Ohio,282485,3,263,248770,Fairfield Federal Savings and Loan Association of Lancaster,Lancaster,27806,OH,39.7140220178822,01/01/1895
1,SM,1.271215121668535,-85.5890390023538,14.21,Michigan,5551229,59,17560,4943011,Independent Bank,Grand Rapids,27811,MI,43.0387360151106,01/01/1890
1,SL,0.27865587050203566,-71.2285800237342,2.5,New Hampshire,570380,2,398,403997,Salem Co-operative Bank,Salem,27824,NH,42.7815809858877,01/01/1922
1,NM,0.7555949153005866,-86.1639890289698,6.23,Alabama,237192,1,449,204141,First Bank of Boaz,Boaz,2784,AL,34.1974060163821,01/01/1906
1,SB,0.20626151012891344,-84.5109730328019,0.74,Kentucky,40591,1,21,26754,Citizens Federal Savings and Loan Association,Covington,27841,KY,39.0859529790869,01/01/1886
1,NM,0.21106067084542537,-81.7311399903759,2.14,Ohio,54412,1,29,35389,The Pioneer Savings Bank,Cleveland,27847,OH,41.4836359869147,01/01/1922
1,NM,1.423606574512007,-87.2881489992437,13.4,Alabama,192306,4,681,171250,Community Neighbor Bank,Camden,2787,AL,31.9902731783862,04/01/1906
1,SB,2.2847896790784272,-104.523882998398,22.59,New Mexico,1086048,11,6326,825056,Pioneer Bank,Roswell,27872,NM,33.4330419932646,02/18/1901
1,SB,-0.4550750763954537,-82.4402859632113,-2.96,West Virginia,538595,5,-621,424398,Huntington Federal Savings Bank,Huntington,27884,WV,38.4196290180178,01/01/1929
1,SI,-0.22561957249791417,-82.319399641044,-1.87,North Carolina,42726,1,-24,37157,"Black Mountain Savings Bank, SSB",Black Mountain,27897,NC,35.618766534896,04/04/1923
1,SL,0.7476209470625107,-93.6743839893836,5.24,Missouri,133076,2,246,113791,"Home Savings and Loan Association of Carroll County, F.A.",Norborne,27898,MO,39.3027780201765,01/01/1919
1,SB,0.7369407949953533,-87.6690340077826,3.04,Illinois,118574,2,225,87269,"Central Savings, f.s.b.",Chicago,27910,IL,41.9394660098196,01/01/1893
1,NM,1.1034582890951823,-86.3650295436664,4.54,Alabama,55656,1,152,41178,Dozier Bank,Dozier,2794,AL,31.4923223040556,03/10/1910
1,SI,0.09650877566118443,-80.066090012,1.01,Pennsylvania,1040700,14,249,732216,Brentwood Bank,Bethel Park,27943,PA,40.313259991963,01/01/1922
1,SB,0.1593095583856381,-84.6227039697686,2.09,Ohio,263050,4,106,239515,Greenville Federal,Greenville,27965,OH,40.120928003509,01/01/1883
1,SB,1.3917019271261555,-81.5157420102115,11.4,Ohio,300678,1,1041,246564,Community Savings,Caldwell,27969,OH,39.7466479892594,01/01/1885
1,SB,0.8249721804069108,-95.6735330241143,8.2,Kansas,9843365,46,20253,7008256,Capitol Federal Savings Bank,Topeka,27981,KS,39.0499139805557,01/01/1893
1,NM,0.7332418163494677,-88.8430300209872,6.59,Illinois,360809,3,663,298354,OSB Community Bank,Ottawa,27989,IL,41.3496420026522,01/01/1871
1,SI,2.0589062152008264,-84.4226779809327,17.84,Ohio,1381983,13,7049,1215671,Guardian Savings Bank,West Chester,27998,OH,39.3286330063495,01/01/1895
1,SI,0.4484290318690952,-81.030964581776,3.61,North Carolina,155591,1,172,106485,"Belmont Savings Bank, SSB",Belmont,28035,NC,35.246713382772,01/01/1915
1,N,1.666987690206447,-85.6966110066029,14.86,Alabama,173931,3,714,153412,The First National Bank of Hartford,Hartford,2804,AL,31.1025800048851,01/01/1905
1,NM,1.002671078985096,-85.3430121368289,11.27,Alabama,280578,4,709,252748,HNB First Bank,Headland,2805,AL,31.3512599167442,08/16/1933
1,SB,0.3513025674183033,-83.7593350018185,3.43,Ohio,186592,1,163,165288,Citizens Federal Savings and Loan Association,Bellefontaine,28060,OH,40.3613750079467,01/01/1885
1,SB,0.8913864935568259,-84.3548819629265,4.89,Ohio,82394,3,184,67033,The Covington Savings and Loan Association,Covington,28063,OH,40.1188769937115,01/01/1886
1,SL,0.7505809365533643,-84.7920340042524,5.01,Ohio,273464,3,516,204907,The Harrison Building and Loan Association,Harrison,28080,OH,39.2625300070562,01/01/1916
1,NM,0.991266966192157,-122.335724468499,8.98,Washington,27552061,214,67928,21241331,WaFd Bank,Seattle,28088,WA,47.610411917609,01/01/1917
1,N,1.3779623386187867,-92.0171919614157,10.12,Louisiana,3543498,44,12101,3032983,"Home Bank, National Association",Lafayette,28094,LA,30.1821280131965,01/01/1908
1,NM,1.0161999903612466,-83.3739770033276,15.47,Kentucky,144342,4,369,128281,Hyden Citizens Bank,Hyden,281,KY,37.161981988308,09/01/1904
1,SB,0.05868544600938967,-89.982712031334,0.2,Illinois,116127,1,17,81275,Collinsville Building and Loan Association,Collinsville,28103,IL,38.6912320175633,01/01/1885
1,N,1.2560048532849586,-87.7341029735907,16.13,Illinois,510856,5,1589,419662,"First Robinson Savings Bank, National Association",Robinson,28105,IL,39.0054660053018,01/01/1884
1,SI,0.9620054619138994,-120.504957977917,3.54,Washington,2011548,10,4833,1387758,Yakima Federal Savings and Loan Association,Yakima,28116,WA,46.6021649803045,01/01/1905
1,SM,0.2804887420272036,-70.9759939699322,3.13,New Hampshire,310376,5,219,280522,Profile Bank,Rochester,28155,NH,43.306378020582,01/01/1907
