sr_returned_date_sk,sr_return_time_sk,sr_item_sk,sr_customer_sk,sr_cdemo_sk,sr_hdemo_sk,sr_addr_sk,sr_store_sk,sr_reason_sk,sr_ticket_number,sr_return_quantity,sr_return_amt,sr_return_tax,sr_return_amt_inc_tax,sr_fee,sr_return_ship_cost,sr_refunded_cash,sr_reversed_charge,sr_store_credit,sr_net_loss
2452606,48437,78,601,4580,1420,196,1,1,1438,20,56.00,4.48,60.48,60.65,406.00,23.52,10.39,22.09,471.13
2452700,48165,33,601,18944,4731,465,1,1,1438,58,6150.32,246.01,6396.33,61.60,1836.86,676.53,5419.05,54.74,2144.47
2452722,52760,127,601,12878,4455,271,1,1,1438,5,0.00,0.00,0.00,81.05,199.90,0.00,0.00,0.00,280.95
2452687,53264,156,957,14674,3893,89,1,1,1440,1,6.72,0.47,7.19,37.93,20.73,6.31,0.05,0.36,59.13
2452712,47448,66,957,2367,5938,34,1,1,1440,1,80.06,7.20,87.26,20.41,4.32,12.00,55.80,12.26,31.93
2451254,52581,79,179,7359,6636,388,1,1,1441,60,1185.00,47.40,1232.40,35.71,823.20,1137.60,21.33,26.07,906.31
2451386,61170,37,738,7681,6840,91,1,1,1442,21,182.91,12.80,195.71,23.55,137.13,10.97,65.33,106.61,173.48
2450968,46409,46,636,6606,3796,82,1,1,1443,57,2514.27,25.14,2539.41,73.63,611.61,1860.55,366.08,287.64,710.38
2451625,53096,8,673,1261,6224,364,1,1,1446,50,889.00,62.23,951.23,58.51,61.00,302.26,152.55,434.19,181.74
2451514,54826,58,673,5648,5819,62,1,1,1446,19,1645.40,82.27,1727.67,30.84,963.11,1266.95,268.69,109.76,1076.22
2451632,59372,20,673,3343,1978,78,1,1,1446,42,199.50,7.98,207.48,46.04,472.08,151.62,6.70,41.18,526.10
2452380,31634,91,153,2727,3061,156,1,1,1447,11,354.20,21.25,375.45,66.54,373.89,166.47,9.38,178.35,461.68
,,28,81,,,98,,1,1448,,,,,,1042.56,,5.60,0.36,
2451515,48880,158,335,11941,7163,121,1,1,1449,26,619.58,55.76,675.34,69.13,79.30,340.76,203.53,75.29,204.19
2452673,52007,169,31,6194,2772,158,1,1,1450,26,1171.04,11.71,1182.75,4.58,94.90,854.85,313.02,3.17,111.19
2452121,35036,25,920,17049,1984,143,1,1,1451,5,187.00,9.35,196.35,70.92,51.20,37.40,83.77,65.83,131.47
2452270,42319,173,909,18111,287,436,1,1,1452,11,329.56,26.36,355.92,66.71,250.03,36.25,252.24,41.07,343.10
2451672,50020,4,942,5710,3127,343,1,1,1453,45,1104.30,77.30,1181.60,65.14,1440.45,839.26,129.86,135.18,1582.89
2451143,49717,157,660,13452,2376,449,1,1,1454,8,247.12,19.76,266.88,16.86,68.64,210.05,11.49,25.58,105.26
2451161,36795,124,660,14454,6766,394,1,1,1454,17,1062.33,10.62,1072.95,81.04,373.49,21.24,447.66,593.43,465.15
2451228,60628,68,420,2898,3048,409,1,1,1454,30,2011.80,140.82,2152.62,66.38,914.40,1770.38,181.06,60.36,1121.60
2451182,31464,109,660,14150,3163,152,1,1,1454,14,120.26,0.00,120.26,47.51,61.60,14.43,31.74,74.09,109.11
2451412,58524,103,818,8668,6909,431,1,1,1456,30,1805.10,108.30,1913.40,23.56,526.50,361.02,924.21,519.87,658.36
2451107,36912,79,966,6549,1414,191,1,1,1457,1,3.36,0.26,3.62,14.68,5.38,2.48,0.83,0.05,20.32
2452213,35652,173,602,1593,1503,161,1,1,1459,17,1040.23,93.62,1133.85,57.17,544.85,426.49,540.09,73.65,695.64
2452556,49228,85,861,3934,4468,467,1,1,1460,51,2953.41,0.00,2953.41,65.99,1181.16,2953.41,0.00,0.00,1247.15
2451245,59681,157,802,16600,4261,167,1,1,1461,67,1293.10,64.65,1357.75,93.47,1048.55,452.58,638.79,201.73,1206.67
2451211,39943,55,369,9512,3225,9,1,1,1461,46,24.84,1.98,26.82,50.17,201.94,24.59,0.17,0.08,254.09
2451208,46055,100,105,15202,2109,92,1,1,1464,70,3073.00,61.46,3134.46,55.43,1455.30,1628.69,72.21,1372.10,1572.19
2451067,46853,94,105,13064,1694,257,1,1,1464,37,1122.21,78.55,1200.76,46.49,1031.19,1066.09,19.64,36.48,1156.23
2452458,29277,120,291,7162,5238,54,1,1,1465,29,1088.66,21.77,1110.43,54.16,834.62,653.19,422.40,13.07,910.55
2452512,58542,54,976,17818,5995,81,1,1,1465,2,189.30,5.67,194.97,27.89,12.78,102.22,9.57,77.51,46.34
2452452,49735,121,291,8755,807,430,1,1,1465,53,5763.75,288.18,6051.93,95.45,735.64,2708.96,1466.29,1588.50,1119.27
2452429,34222,103,291,13099,4741,355,1,1,1465,14,289.38,14.46,303.84,91.39,459.20,86.81,12.15,190.42,565.05
2451271,40748,146,537,11951,4627,264,1,1,1466,50,291.00,14.55,305.55,72.83,665.50,61.11,62.07,167.82,752.88
2452086,58140,53,182,7312,4707,46,1,1,1467,6,282.96,22.63,305.59,48.59,16.38,118.84,72.21,91.91,87.60
2451578,46804,8,902,6943,607,46,1,1,1468,6,379.98,7.59,387.57,13.76,132.42,231.78,22.23,125.97,153.77
2450983,38062,104,71,3993,5046,496,1,1,1471,12,924.96,83.24,1008.20,57.82,150.00,92.49,249.74,582.73,291.06
2451088,60238,37,653,5174,2436,270,1,1,1472,58,220.40,2.20,222.60,34.27,552.16,121.22,12.89,86.29,588.63
2451994,41052,13,359,5203,15,171,1,1,1473,43,310.03,27.90,337.93,60.05,723.26,260.42,18.35,31.26,811.21
2452042,35964,116,359,18451,697,199,1,1,1473,61,1309.67,78.58,1388.25,61.84,391.01,956.05,300.57,53.05,531.43
2451968,37786,109,359,12063,4407,166,1,1,1473,1,122.04,3.66,125.70,63.66,18.17,84.20,12.10,25.74,85.49
2451769,32770,92,705,8614,4757,484,1,1,1477,24,251.04,12.55,263.59,34.69,384.48,190.79,12.05,48.20,431.72
,55602,74,,3310,1895,,,1,1477,27,,,,,,23.68,18.75,15.35,87.93
2452356,43513,139,205,998,1768,173,1,1,1479,28,0.00,0.00,0.00,67.67,389.20,0.00,0.00,0.00,456.87
2452324,43895,163,558,14995,3350,177,1,1,1479,9,36.63,2.19,38.82,35.75,78.57,1.09,8.17,27.37,116.51
2452242,53649,79,558,2200,4595,341,1,1,1479,6,57.42,3.44,60.86,89.02,26.58,44.78,7.20,5.44,119.04
,41092,49,808,,,130,,,1480,,205.38,,,35.31,,,,,
2451258,29811,1,498,4627,3796,45,1,1,1480,23,598.23,11.96,610.19,9.12,347.07,568.31,28.12,1.80,368.15
2451395,31303,166,310,9545,3684,424,1,1,1480,22,1059.96,42.39,1102.35,74.77,963.60,858.56,92.64,108.76,1080.76
2452488,50427,174,736,5932,1466,52,1,1,1481,34,2692.46,0.00,2692.46,98.89,1794.86,1184.68,1372.07,135.71,1893.75
2452457,52743,72,736,16154,3995,184,1,1,1481,21,1508.64,135.77,1644.41,73.89,274.26,1463.38,39.82,5.44,483.92
,,135,,,,355,1,,1482,8,783.04,,798.70,,,,,,
2451356,49428,37,411,14619,4932,136,1,1,1483,7,245.77,0.00,245.77,75.94,405.51,100.76,4.35,140.66,481.45
2452225,48786,51,438,16206,2761,348,1,1,1484,13,858.13,77.23,935.36,78.87,387.53,720.82,63.16,74.15,543.63
2452204,38127,133,438,13249,6325,348,1,1,1484,2,118.22,3.54,121.76,55.90,26.26,113.49,2.22,2.51,85.70
2452181,44299,15,9,7693,5674,230,1,1,1485,9,49.23,0.98,50.21,55.56,3.60,28.06,5.08,16.09,60.14
2451887,34059,56,717,10670,1925,223,1,1,1487,21,438.27,4.38,442.65,91.96,106.47,276.11,132.97,29.19,202.81
2451480,33679,43,822,5132,4209,389,1,1,1488,27,613.71,30.68,644.39,52.68,63.45,294.58,156.37,162.76,146.81
2451585,54165,76,983,6442,5204,291,1,1,1488,33,759.66,7.59,767.25,75.10,26.07,638.11,65.63,55.92,108.76
2452780,46850,31,975,18360,2730,331,1,1,1489,12,147.72,11.81,159.53,45.68,18.84,23.63,3.72,120.37,76.33
2451081,54622,128,273,19109,5935,305,1,1,1494,68,2590.12,0.00,2590.12,64.92,554.88,647.53,913.01,1029.58,619.80
2451162,39898,112,273,12350,7149,80,1,1,1494,19,1213.34,109.20,1322.54,44.93,248.33,60.66,126.79,1025.89,402.46
2451167,58625,62,273,197,4873,224,1,1,1494,17,16.66,0.16,16.82,49.48,16.15,16.32,0.17,0.17,65.79
2451201,29137,104,273,2111,1271,336,1,1,1494,1,15.73,0.47,16.20,61.88,1.96,14.15,0.64,0.94,64.31
2452253,,131,372,,2114,,,,1496,,4974.20,198.96,5173.16,32.29,1639.40,248.71,,,
2452225,52695,45,372,6997,1615,152,1,1,1496,22,14.52,1.30,15.82,74.61,32.12,0.58,4.04,9.90,108.03
2451043,33404,34,61,5124,5170,101,1,1,1497,3,302.40,21.16,323.56,94.86,168.00,293.32,1.63,7.45,284.02
2451796,52215,121,800,16862,894,87,1,1,1498,41,501.84,10.03,511.87,56.72,213.20,371.36,35.22,95.26,279.95
2451841,56321,103,800,13314,363,240,1,1,1498,39,376.35,7.52,383.87,67.82,941.46,124.19,176.51,75.65,1016.80
2451828,58501,140,490,9453,1504,464,1,1,1498,16,882.88,26.48,909.36,69.50,573.76,741.61,115.84,25.43,669.74
2452414,34197,157,113,13126,2249,207,1,1,1499,50,2954.50,206.81,3161.31,26.91,2708.00,561.35,71.79,2321.36,2941.72
2451654,28802,130,683,16993,4524,82,1,1,1500,11,32.12,2.24,34.36,61.41,61.05,21.84,7.71,2.57,124.70
2452680,30447,96,612,12208,4523,178,1,1,1501,5,765.85,30.63,796.48,92.97,379.05,137.85,558.92,69.08,502.65
2451973,39983,97,921,7227,5659,31,1,1,1506,24,76.56,3.82,80.38,4.96,53.52,76.56,0.00,0.00,62.30
2451960,32056,7,921,1760,610,21,1,1,1506,48,1842.72,110.56,1953.28,44.45,2096.64,331.68,347.53,1163.51,2251.65
2452041,56460,74,28,6888,3757,369,1,1,1508,76,54.72,3.28,58.00,44.17,246.24,50.34,0.13,4.25,293.69
2451202,,40,774,17582,,,1,,1510,,7557.90,,8011.37,79.04,755.30,1436.00,,4224.12,1287.81
2451274,57009,61,742,7002,3660,326,1,1,1513,12,66.60,3.99,70.59,85.10,8.88,5.99,33.33,27.28,97.97
2451303,55676,50,742,10107,6377,47,1,1,1513,37,2447.92,24.47,2472.39,82.52,510.97,220.31,1381.11,846.50,617.96
2451186,,25,762,12274,,471,1,,1514,,,1.65,34.65,,99.12,21.12,3.92,,133.96
,32801,17,579,,,,1,,1515,,1410.50,84.63,1495.13,41.38,,,,406.23,
2451839,30232,134,579,4659,6965,327,1,1,1515,22,1101.54,0.00,1101.54,13.70,16.06,561.78,458.79,80.97,29.76
2452616,44882,57,348,5685,629,346,1,1,1516,1,3.23,0.16,3.39,74.93,22.20,2.32,0.48,0.43,97.29
2452670,37633,51,796,16593,555,12,1,1,1516,60,4263.60,255.81,4519.41,49.85,387.60,1449.62,1322.57,1491.41,693.26
2452599,56763,109,796,7412,6900,180,1,1,1516,54,5105.16,357.36,5462.52,40.27,1258.74,1021.03,1592.81,2491.32,1656.37
2452400,49326,3,422,3436,3160,219,1,1,1517,25,502.25,20.09,522.34,36.46,502.25,226.01,171.26,104.98,558.80
2452435,45955,99,145,3215,3444,17,1,1,1517,6,70.68,0.00,70.68,72.64,29.22,34.63,24.51,11.54,101.86
2452383,39362,89,912,1238,5985,17,1,1,1518,1,39.42,0.39,39.81,12.68,26.80,25.62,12.28,1.52,39.87
,31428,111,912,14459,,,,,1518,3,,,54.12,,10.92,,,,
2452362,40007,107,608,558,3572,354,1,1,1518,22,158.84,4.76,163.60,79.50,90.64,25.41,117.41,16.02,174.90
2451663,58587,56,465,8337,1015,196,1,1,1521,14,17.64,0.70,18.34,33.08,176.68,8.29,5.79,3.56,210.46
2452033,44309,129,888,,2917,227,1,1,1522,50,668.50,,681.87,61.89,,,,225.63,
2452188,59686,169,373,2895,3506,144,1,1,1523,3,52.68,0.52,53.20,55.43,60.99,50.04,0.07,2.57,116.94
2452319,50035,113,798,5702,6666,294,1,1,1525,39,76.44,0.00,76.44,46.38,17.55,24.46,8.31,43.67,63.93
2451265,50852,14,583,14929,6258,251,1,1,1526,22,46.64,3.73,50.37,74.70,280.06,22.38,22.31,1.95,358.49
2451272,42048,82,541,11177,5948,158,1,1,1527,12,924.12,0.00,924.12,25.90,829.80,693.09,78.55,152.48,855.70
2451184,38238,163,541,9113,974,71,1,1,1527,69,2061.72,82.46,2144.18,33.20,0.00,2061.72,0.00,0.00,115.66
2451820,36038,62,335,12613,2633,13,1,1,1528,17,1881.90,18.81,1900.71,61.16,657.05,414.01,205.50,1262.39,737.02
2452130,54990,153,531,12836,1317,157,1,1,1529,20,361.80,3.61,365.41,48.17,561.40,14.47,142.40,204.93,613.18
2451852,57098,101,798,1776,6477,343,1,1,1530,44,1102.64,22.05,1124.69,43.94,355.52,297.71,330.02,474.91,421.51
2452264,43500,31,32,4704,977,437,1,1,1532,24,92.88,0.00,92.88,43.71,185.76,15.78,0.77,76.33,229.47
2451877,45559,26,156,12233,4322,83,1,1,1533,1,6.37,0.00,6.37,96.77,6.37,1.59,3.39,1.39,103.14
2451957,53240,1,156,15730,1633,220,1,1,1533,10,85.80,2.57,88.37,84.16,82.90,18.01,48.13,19.66,169.63
2451970,50796,155,156,18498,2237,271,1,1,1533,59,2888.05,0.00,2888.05,30.74,982.35,1646.18,1068.00,173.87,1013.09
2451886,34516,83,156,19001,2821,126,1,1,1533,43,2257.07,45.14,2302.21,99.98,1141.22,2234.49,20.09,2.49,1286.34
2452668,46090,139,81,3061,1800,436,1,1,1534,41,1389.49,41.68,1431.17,20.76,619.51,194.52,83.64,1111.33,681.95
,48443,128,521,5576,728,355,,,1536,,2988.48,209.19,,29.41,,2629.86,21.51,,967.24
2451123,54803,112,622,7313,1461,112,1,1,1536,62,2504.18,125.20,2629.38,19.93,1406.16,75.12,1433.14,995.92,1551.29
2452541,58444,57,297,11227,3338,269,1,1,1537,13,186.81,13.07,199.88,44.51,128.44,11.20,154.53,21.08,186.02
2452560,39252,175,297,8832,5286,252,1,1,1537,3,100.08,7.00,107.08,51.06,43.26,40.03,24.62,35.43,101.32
2452182,,173,935,,,,1,1,1538,70,,,2798.88,12.26,2427.60,1646.40,603.68,,2494.74
2451468,39724,82,740,6476,357,142,1,1,1540,12,460.20,9.20,469.40,49.87,134.88,381.96,14.08,64.16,193.95
2451520,29613,64,308,7504,3340,145,1,1,1540,33,1487.31,14.87,1502.18,47.29,68.97,1442.69,14.27,30.35,131.13
2452185,36151,169,263,1940,1066,124,1,1,1541,2,61.40,4.29,65.69,28.02,48.90,34.99,3.43,22.98,81.21
2452240,33397,31,733,16465,3349,357,1,1,1541,25,463.00,4.63,467.63,8.38,138.75,245.39,213.25,4.36,151.76
2451267,45313,128,906,5464,5088,424,1,1,1542,25,533.25,26.66,559.91,44.67,262.25,202.63,89.26,241.36,333.58
2451031,34480,121,965,850,3650,410,1,1,1543,7,297.43,20.82,318.25,11.32,24.78,32.71,129.71,135.01,56.92
2451542,44784,34,78,16170,2860,203,1,1,1545,3,43.47,3.04,46.51,96.51,17.49,12.17,25.04,6.26,117.04
2451581,54900,133,78,1342,6944,413,1,1,1545,6,120.60,1.20,121.80,62.38,394.08,45.82,10.46,64.32,457.66
2451635,37810,14,78,10263,620,29,1,1,1545,1,26.28,0.26,26.54,6.00,25.40,4.20,0.44,21.64,31.66
2451595,48131,19,78,5982,905,137,1,1,1545,22,799.26,23.97,823.23,87.55,119.02,79.92,179.83,539.51,230.54
2452141,52301,79,172,13642,7169,432,1,1,1546,3,81.57,6.52,88.09,44.93,78.12,30.99,44.00,6.58,129.57
2452210,41207,137,172,3532,4288,356,1,1,1546,35,258.30,10.33,268.63,38.70,48.65,209.22,38.28,10.80,97.68
2452217,33783,75,379,5934,4329,204,1,1,1546,15,80.25,1.60,81.85,18.63,29.55,40.12,11.63,28.50,49.78
2452131,49221,7,981,10552,7040,87,1,1,1547,40,2738.40,164.30,2902.70,67.98,1460.40,629.83,1180.79,927.78,1692.68
2451961,43073,169,81,17584,2021,407,1,1,1548,5,156.20,7.81,164.01,61.19,67.60,70.29,81.61,4.30,136.60
2452285,58889,83,698,16486,3746,470,1,1,1549,27,247.05,12.35,259.40,73.65,210.33,150.70,55.88,40.47,296.33
2452352,43283,177,839,12453,3869,381,1,1,1549,65,557.05,16.71,573.76,23.22,0.00,467.92,77.54,11.59,39.93
,53933,147,,,6911,,1,1,1549,,438.90,26.33,465.23,57.88,381.75,,,,465.96
2451692,43718,146,205,3588,3666,473,1,1,1550,67,6881.57,344.07,7225.64,81.80,3398.24,1101.05,4277.58,1502.94,3824.11
2451712,33054,143,31,19137,267,238,1,1,1550,27,1737.18,86.85,1824.03,75.32,919.62,0.00,1198.65,538.53,1081.79
2452348,42037,175,235,3630,22,322,1,1,1551,82,1385.80,0.00,1385.80,99.39,1511.26,1067.06,105.18,213.56,1610.65
2451327,58241,170,131,17655,3002,414,1,1,1552,73,1130.04,11.30,1141.34,74.31,795.70,949.23,39.77,141.04,881.31
2451264,55426,61,475,16178,6685,429,1,1,1552,18,1596.42,79.82,1676.24,1.06,966.78,255.42,858.24,482.76,1047.66
2451216,47289,56,476,5328,3195,131,1,1,1552,8,21.76,0.87,22.63,92.22,327.28,4.13,15.16,2.47,420.37
2451645,43015,127,267,5148,1143,162,1,1,1553,71,5241.93,419.35,5661.28,35.52,2246.44,1624.99,2061.65,1555.29,2701.31
2451557,43834,86,267,10305,5442,152,1,1,1553,47,955.51,66.88,1022.39,9.13,292.34,926.84,9.17,19.50,368.35
2451018,43830,127,898,6170,1820,241,1,1,1554,60,1509.60,30.19,1539.79,42.37,1338.00,377.40,90.57,1041.63,1410.56
2450988,44564,88,898,15130,819,188,1,1,1554,34,1231.48,61.57,1293.05,32.58,432.14,1194.53,29.92,7.03,526.29
,,131,86,10992,,475,,1,1555,8,184.80,1.84,186.64,79.94,66.48,181.10,,3.45,
2452421,53229,45,86,1456,342,7,1,1,1555,33,805.53,8.05,813.58,47.11,157.74,636.36,16.91,152.26,212.90
2452420,45191,133,86,13362,3207,456,1,1,1555,3,50.22,3.01,53.23,42.82,43.59,9.03,14.82,26.37,89.42
2452413,61113,113,86,11050,6952,443,1,1,1555,33,3692.04,110.76,3802.80,36.11,1032.24,1144.53,840.67,1706.84,1179.11
2451595,50902,91,149,3879,4262,477,1,1,1556,64,2496.00,174.72,2670.72,6.11,2292.48,1722.24,232.12,541.64,2473.31
2452714,32266,51,220,11921,5175,277,1,1,1557,4,13.56,0.81,14.37,20.73,41.64,11.93,0.11,1.52,63.18
2452597,32738,109,274,572,1382,436,1,1,1557,57,550.62,22.02,572.64,0.58,91.77,291.82,191.51,67.29,114.37
2451499,44226,64,746,15283,4843,68,1,1,1558,6,262.44,5.24,267.68,8.09,91.02,181.08,61.83,19.53,104.35
2451503,50428,43,846,9599,5864,400,1,1,1558,13,740.22,14.80,755.02,51.07,414.96,525.55,62.25,152.42,480.83
2451462,54210,136,180,4000,780,80,1,1,1558,21,581.49,17.44,598.93,6.81,916.86,186.07,106.76,288.66,941.11
2451396,45203,80,413,459,6507,43,1,1,1559,21,1187.13,59.35,1246.48,5.69,581.28,890.34,219.62,77.17,646.32
2451636,28866,50,846,13647,1944,393,1,1,1560,27,1092.69,10.92,1103.61,67.77,165.51,775.80,237.66,79.23,244.20
2451236,44260,178,228,15772,4413,182,1,1,1561,8,606.56,42.45,649.01,51.68,88.16,212.29,220.79,173.48,182.29
2451966,47896,95,818,18127,3612,41,1,1,1564,2,43.16,3.02,46.18,15.89,57.54,5.17,32.29,5.70,76.45
2452368,48870,144,728,14446,1529,13,1,1,1565,26,24.18,0.24,24.42,52.51,18.46,7.73,3.94,12.51,71.21
2452471,55441,15,342,12613,1940,39,1,1,1569,32,973.76,29.21,1002.97,24.51,301.12,895.85,17.14,60.77,354.84
2452367,46816,15,510,1868,1810,217,1,1,1570,37,652.31,19.56,671.87,56.29,115.07,567.50,83.96,0.85,190.92
2452405,38629,9,443,7113,6726,344,1,1,1570,53,1952.52,39.05,1991.57,34.27,917.43,39.05,1779.52,133.95,990.75
2452801,60738,165,126,15804,5113,91,1,1,1575,28,1175.44,0.00,1175.44,6.77,280.56,152.80,429.50,593.14,287.33
2452671,39538,33,126,7536,3061,446,1,1,1575,13,436.67,39.30,475.97,95.62,475.15,152.83,139.08,144.76,610.07
2452658,32476,48,126,13951,3402,158,1,1,1575,44,1202.52,0.00,1202.52,84.28,1142.24,420.88,515.88,265.76,1226.52
2451371,39563,100,81,4614,1084,154,1,1,1576,20,1051.40,31.54,1082.94,76.22,738.20,420.56,454.20,176.64,845.96
2452767,58760,67,209,16580,2292,311,1,1,1577,15,96.30,7.70,104.00,78.10,60.15,23.11,56.35,16.84,145.95
2452665,42569,132,209,3058,4552,473,1,1,1577,12,518.52,41.48,560.00,63.71,31.32,430.37,76.69,11.46,136.51
2451063,44868,94,918,13387,600,169,1,1,1578,17,535.67,16.07,551.74,91.25,273.36,316.04,103.22,116.41,380.68
2452454,29481,37,75,15658,880,459,1,1,1582,4,55.24,4.97,60.21,14.12,70.00,42.53,8.64,4.07,89.09
2451425,33597,38,976,9871,7200,116,1,1,1584,7,732.20,21.96,754.16,2.09,277.69,388.06,292.51,51.63,301.74
2451477,60882,43,976,503,2267,68,1,1,1584,53,1295.32,90.67,1385.99,88.94,323.83,51.81,721.23,522.28,503.44
2451413,36205,163,427,1167,1130,458,1,1,1584,6,143.22,10.02,153.24,61.23,241.26,101.68,27.83,13.71,312.51
2452316,41694,43,961,9997,5845,60,1,1,1586,19,138.51,6.92,145.43,34.51,138.51,12.46,60.50,65.55,179.94
2451704,42929,101,811,12242,379,76,1,1,1587,70,9909.20,792.73,10701.93,41.32,761.60,9810.10,23.78,75.32,1595.65
2451820,34143,97,705,9280,2428,231,1,1,1588,3,226.65,15.86,242.51,42.87,64.35,29.46,5.91,191.28,123.08
2451774,57570,7,705,487,3965,318,1,1,1588,5,14.75,1.32,16.07,67.00,33.95,5.60,2.56,6.59,102.27
2451592,50990,50,649,126,4532,142,1,1,1589,13,163.41,8.17,171.58,32.78,313.82,96.41,17.42,49.58,354.77
2451458,52356,160,649,5560,2928,20,1,1,1589,5,306.50,9.19,315.69,94.15,98.65,245.20,19.61,41.69,201.99
2451487,56195,128,649,11011,1266,418,1,1,1589,23,1686.36,101.18,1787.54,37.26,166.52,910.63,643.85,131.88,304.96
2452744,38810,73,573,3765,7061,152,1,1,1590,19,369.36,22.16,391.52,36.15,554.23,25.85,271.37,72.14,612.54
2452792,54640,27,665,12151,4083,494,1,1,1591,7,218.82,8.75,227.57,39.86,207.83,21.88,100.43,96.51,256.44
2452764,47232,24,991,13497,6923,436,1,1,1591,38,674.88,33.74,708.62,32.13,306.66,485.91,1.88,187.09,372.53
2452693,42266,156,665,2385,6449,329,1,1,1591,22,1598.30,111.88,1710.18,69.80,1350.36,351.62,872.67,374.01,1532.04
2452148,58459,45,435,4460,1492,416,1,1,1592,70,1149.40,57.47,1206.87,32.19,301.00,643.66,268.04,237.70,390.66
2452157,49611,63,435,2669,1715,206,1,1,1592,56,621.60,24.86,646.46,89.58,621.60,167.83,54.45,399.32,736.04
2451293,37703,175,219,17898,4621,260,1,1,1594,15,1160.70,92.85,1253.55,66.34,464.25,522.31,408.56,229.83,623.44
2452357,35167,133,212,3691,4269,58,1,1,1595,24,1486.80,133.81,1620.61,46.26,1294.08,966.42,26.01,494.37,1474.15
2452352,30754,105,212,192,4281,398,1,1,1595,84,4803.12,192.12,4995.24,78.82,1440.60,4803.12,0.00,0.00,1711.54
,,86,,3332,,230,1,,1596,,1527.90,,,,2644.62,825.06,,,2771.23
2451100,34014,86,134,9426,3254,314,1,1,1597,97,457.84,32.04,489.88,4.44,1789.65,100.72,7.14,349.98,1826.13
2451921,43231,170,886,5325,4262,67,1,1,1598,41,2224.25,88.97,2313.22,84.10,1924.54,800.73,1323.87,99.65,2097.61
2451842,35197,157,886,2233,6775,286,1,1,1598,33,280.50,16.83,297.33,78.88,66.66,14.02,237.16,29.32,162.37
2451876,30938,56,886,15402,5800,131,1,1,1598,2,7.24,0.28,7.52,5.88,6.84,4.99,1.71,0.54,13.00
2451881,55729,55,886,14040,3953,414,1,1,1598,10,717.70,21.53,739.23,75.66,182.10,272.72,106.79,338.19,279.29
2451948,37025,175,178,3098,6785,265,1,1,1598,7,304.43,12.17,316.60,32.82,14.14,97.41,151.12,55.90,59.13
2451869,37143,151,886,10094,2870,30,1,1,1598,10,643.10,0.00,643.10,20.28,344.20,270.10,227.53,145.47,364.48
2452165,37943,83,192,4414,4204,163,1,1,1599,40,4798.00,335.86,5133.86,90.94,0.00,3934.36,526.82,336.82,426.80
2452304,34835,163,283,12104,7105,317,1,1,1599,49,2402.96,0.00,2402.96,3.77,1292.13,2186.69,92.99,123.28,1295.90
2452100,44689,145,637,4927,4457,167,1,1,1600,17,1690.31,118.32,1808.63,94.23,384.03,1369.15,99.55,221.61,596.58
2451605,35928,115,155,1638,6090,291,1,1,1601,23,471.04,0.00,471.04,58.31,176.64,263.78,101.55,105.71,234.95
2451595,46847,58,825,11446,6051,311,1,1,1601,17,762.28,68.60,830.88,6.15,157.59,518.35,117.08,126.85,232.34
,,20,155,6075,,47,1,,1601,,1583.28,94.99,1678.27,,,585.81,448.86,,769.88
2451966,55560,143,58,8748,4091,15,1,1,1603,59,4386.06,175.44,4561.50,56.15,352.82,3333.40,926.34,126.32,584.41
2451936,30673,89,58,18682,5828,289,1,1,1603,51,3089.07,30.89,3119.96,19.90,377.91,308.90,389.22,2390.95,428.70
2451774,47910,115,500,17322,2447,244,1,1,1604,45,4017.15,40.17,4057.32,28.04,90.00,1647.03,1848.69,521.43,158.21
2451834,56386,11,640,4466,5833,315,1,1,1604,69,8060.58,161.21,8221.79,67.71,2130.72,1612.11,5610.16,838.31,2359.64
2451987,30516,155,48,18249,1280,16,1,1,1605,4,221.68,6.65,228.33,17.68,38.36,181.77,23.54,16.37,62.69
2451687,34128,104,501,17405,7054,352,1,1,1607,37,2351.35,141.08,2492.43,4.76,881.71,188.10,584.07,1579.18,1027.55
,46469,11,894,,6525,,,,1607,2,,0.96,,,53.68,,,1.28,113.20
,40540,110,586,,6513,,1,,1608,,1920.10,,,7.21,,1363.27,,,
2451699,38831,158,113,10932,3247,395,1,1,1609,7,240.94,9.63,250.57,44.17,147.70,14.45,106.45,120.04,201.50
2451991,38501,161,110,6560,66,97,1,1,1610,39,36.27,1.08,37.35,90.25,138.06,3.26,28.71,4.30,229.39
2452348,45604,72,648,18715,696,360,1,1,1611,4,446.88,22.34,469.22,7.69,148.96,433.47,12.06,1.35,178.99
2452322,34546,102,648,17630,1838,205,1,1,1611,13,1015.95,71.11,1087.06,43.21,236.99,152.39,241.79,621.77,351.31
2452398,42948,24,222,6762,4726,178,1,1,1611,5,686.50,13.73,700.23,89.61,231.15,466.82,134.00,85.68,334.49
,58284,168,648,,6861,,1,,1611,24,1636.80,98.20,,,,1604.06,,4.92,
2451072,34570,55,544,7659,3197,347,1,1,1612,24,1179.36,94.34,1273.70,31.40,498.24,400.98,467.02,311.36,623.98
2451010,57561,61,16,9391,4617,32,1,1,1613,17,431.46,17.25,448.71,98.69,143.82,90.60,64.76,276.10,259.76
2452103,41221,15,540,1003,3611,470,1,1,1614,53,2863.06,85.89,2948.95,66.18,1160.70,2204.55,98.77,559.74,1312.77
2452234,49762,119,84,9439,2954,42,1,1,1614,36,502.20,30.13,532.33,60.33,232.56,130.57,301.02,70.61,323.02
