cr_returned_date_sk,cr_returned_time_sk,cr_item_sk,cr_refunded_customer_sk,cr_refunded_cdemo_sk,cr_refunded_hdemo_sk,cr_refunded_addr_sk,cr_returning_customer_sk,cr_returning_cdemo_sk,cr_returning_hdemo_sk,cr_returning_addr_sk,cr_call_center_sk,cr_catalog_page_sk,cr_ship_mode_sk,cr_warehouse_sk,cr_reason_sk,cr_order_number,cr_return_quantity,cr_return_amount,cr_return_tax,cr_return_amt_inc_tax,cr_fee,cr_return_ship_cost,cr_refunded_cash,cr_reversed_charge,cr_store_credit,cr_net_loss
2451949,34511,155,437,10649,1349,105,320,2743,2914,441,1,3998,9,1,1,1228,50,2588.00,207.04,2795.04,98.03,226.00,1733.96,819.87,34.17,531.07
2452011,86370,152,437,10649,1349,105,880,6744,4263,494,1,4279,14,1,1,1228,9,1151.01,92.08,1243.09,23.50,340.38,11.51,900.20,239.30,455.96
2451972,38356,128,283,4198,4112,250,283,4198,4172,250,1,4032,12,1,1,1229,9,1141.11,91.28,1232.39,80.47,160.92,136.93,371.54,632.64,332.67
2451938,36953,35,161,19004,2799,165,70,11813,2309,421,1,4304,3,1,1,1230,5,28.55,2.56,31.11,79.01,122.85,23.98,3.61,0.96,204.42
2451922,49341,5,16,12570,2836,246,165,15268,4894,304,1,4280,7,1,1,1232,69,2636.49,26.36,2662.85,20.27,1190.25,395.47,1277.38,963.64,1236.88
2452007,70941,11,16,12570,2836,246,166,3669,2980,100,1,4062,1,1,1,1232,33,2565.09,230.85,2795.94,9.01,520.74,1051.68,211.87,1301.54,760.60
2452139,69326,128,266,12931,4684,46,266,12931,1410,46,1,4062,1,1,1,1233,3,96.87,1.93,98.80,91.44,98.85,2.90,63.89,30.08,192.22
2451967,62262,86,,,,,,13214,2042,82,,,,1,1,1233,13,1027.78,,,44.84,360.23,914.72,,99.50,405.07
2452050,34361,17,876,15583,2762,458,128,11136,1720,320,1,4049,20,1,1,1234,29,5575.83,0.00,5575.83,92.20,2118.74,3903.08,434.91,1237.84,2210.94
2452071,74905,155,976,12971,4567,186,273,15298,2480,281,1,4063,3,1,1,1236,36,1780.56,0.00,1780.56,49.77,1780.56,1103.94,514.23,162.39,1830.33
2452135,38060,17,976,12971,4567,186,656,1021,5010,311,1,4243,8,1,1,1236,27,272.16,8.16,280.32,97.93,0.00,209.56,35.05,27.55,106.09
2452118,52345,74,314,7345,985,244,88,12978,3796,231,1,4071,10,1,1,1238,8,330.24,26.41,356.65,38.94,220.16,23.11,36.85,270.28,285.51
2452113,43103,23,314,7345,985,244,956,15799,4064,249,1,4291,17,1,1,1238,66,720.06,28.80,748.86,56.97,466.62,36.00,458.32,225.74,552.39
2451990,49160,7,314,7345,985,244,311,870,5464,470,1,5088,15,1,1,1238,3,54.78,4.38,59.16,11.60,54.78,5.47,19.72,29.59,70.76
2451969,67688,176,901,6420,2612,491,646,8396,5710,420,1,4033,10,1,1,1239,2,13.44,0.26,13.70,59.43,2.54,4.83,7.31,1.30,62.23
2452039,4395,50,901,6420,2612,491,572,17246,578,42,1,5079,7,1,1,1239,43,1889.85,37.79,1927.64,46.13,903.00,1568.57,118.87,202.41,986.92
2452084,60432,125,207,6784,2704,229,637,16998,2888,151,1,4287,14,1,1,1241,74,13720.34,411.61,14131.95,89.84,5310.98,3292.88,1042.74,9384.72,5812.43
2451940,79489,151,332,15972,3013,277,918,7103,3917,403,1,4283,1,1,1,1242,39,1399.71,0.00,1399.71,59.13,577.98,797.83,361.12,240.76,637.11
2451962,41019,116,20,8736,6267,314,184,15611,5401,112,1,5177,5,1,1,1243,76,4688.44,0.00,4688.44,93.83,2990.60,750.15,1772.23,2166.06,3084.43
2452088,9186,101,300,3823,545,444,424,1617,219,69,1,4301,12,1,1,1245,11,155.65,9.33,164.98,40.14,211.31,146.31,7.09,2.25,260.78
2452020,553,145,539,18603,5715,403,90,14302,6205,380,1,4097,18,1,1,1246,33,2222.22,177.77,2399.99,12.46,4355.67,44.44,261.33,1916.45,4545.90
2452101,61479,107,492,17720,3245,245,36,7492,4724,469,1,4014,18,1,1,1248,21,118.65,5.93,124.58,23.49,792.12,48.64,62.30,7.71,821.54
2452008,36506,17,492,17720,3245,245,828,5420,3133,415,1,4041,15,1,1,1248,79,2622.80,26.22,2649.02,53.30,5246.39,839.29,71.34,1712.17,5325.91
2451970,22078,133,990,7224,210,420,540,12432,5160,28,1,4063,5,1,1,1249,2,57.24,0.57,57.81,61.52,44.02,29.76,20.61,6.87,106.11
2452144,81810,152,990,7224,210,420,136,10445,2428,234,1,4004,18,1,1,1249,25,577.25,23.09,600.34,55.17,486.00,357.89,41.67,177.69,564.26
2452038,65314,23,448,9753,3721,434,545,14493,614,388,1,4025,4,1,1,1250,24,2751.84,165.11,2916.95,90.46,305.76,2311.54,409.47,30.83,561.33
2452117,74424,116,402,14042,2346,318,932,8840,6319,322,1,4293,11,1,1,1254,19,1410.37,98.72,1509.09,96.09,346.37,310.28,517.04,583.05,541.18
2451959,79464,161,402,14042,2346,318,906,5094,5122,302,1,4090,2,1,1,1254,28,1797.60,89.88,1887.48,91.69,694.40,1635.81,156.93,4.86,875.97
2452106,28616,31,998,7931,3735,80,922,10435,4103,459,1,4064,14,1,1,1255,60,304.80,12.19,316.99,43.58,27.60,82.29,193.58,28.93,83.37
2452065,63233,61,733,12125,4878,227,960,17466,2868,397,1,4051,4,1,1,1256,5,112.00,8.96,120.96,60.67,100.40,107.52,0.58,3.90,170.03
2452035,81433,50,733,12125,4878,227,647,8826,6103,296,1,5174,8,1,1,1256,32,14.72,0.88,15.60,6.54,8.64,9.42,2.54,2.76,16.06
2452068,47138,17,808,14018,508,458,72,9876,2698,240,1,4077,20,1,1,1258,37,513.56,25.67,539.23,48.81,2140.08,303.00,174.76,35.80,2214.56
2452078,70344,115,356,10222,4016,446,356,10222,3011,446,1,5150,1,1,1,1259,71,4604.35,46.04,4650.39,55.77,2227.98,828.78,1850.02,1925.55,2329.79
2452033,76534,71,262,18560,6771,449,238,6370,6853,221,1,4079,19,1,1,1260,62,6231.62,560.84,6792.46,97.58,3021.26,2056.43,1544.82,2630.37,3679.68
2452143,55230,169,735,16438,685,460,361,1159,4820,258,1,4009,12,1,1,1261,30,2038.80,81.55,2120.35,53.65,736.20,652.41,332.73,1053.66,871.40
2452077,29850,86,735,16438,685,460,345,4946,5073,279,1,5149,16,1,1,1261,17,277.78,2.77,280.55,30.79,771.97,86.11,170.58,21.09,805.53
2452005,28027,71,735,16438,685,460,336,2240,416,317,1,4084,20,1,1,1261,27,3542.67,283.41,3826.08,11.94,1303.02,2975.84,34.00,532.83,1598.37
2451995,9036,41,735,16438,685,460,999,18268,2440,244,1,4007,16,1,1,1261,11,923.01,83.07,1006.08,36.42,467.06,701.48,194.94,26.59,586.55
2452102,75296,44,614,18648,5987,197,799,16118,3837,161,1,4004,20,1,1,1263,66,3175.92,127.03,3302.95,19.04,198.00,222.31,1240.51,1713.10,344.07
2452111,83086,169,526,8774,3798,134,561,10564,3138,308,1,4025,5,1,1,1265,10,484.20,14.52,498.72,67.61,281.30,387.36,9.68,87.16,363.43
2452000,68691,104,526,8774,3798,134,877,12481,7037,10,1,4067,3,1,1,1265,40,947.20,9.47,956.67,25.69,290.00,558.84,271.85,116.51,325.16
2452031,49877,31,928,166,4052,67,395,1963,3821,120,1,4033,17,1,1,1268,10,623.60,0.00,623.60,29.69,580.10,68.59,177.60,377.41,609.79
2452130,75838,158,928,166,4052,67,906,19179,5063,170,1,4224,4,1,1,1268,77,885.50,70.84,956.34,53.87,738.43,35.42,306.02,544.06,863.14
2451980,43293,23,362,18902,681,417,74,3611,1673,448,1,4250,20,1,1,1270,1,9.13,0.63,9.76,44.76,3.08,8.12,0.63,0.38,48.47
2452032,82263,49,911,,,263,,,6513,,1,5121,,,1,1271,10,605.80,12.11,,,233.50,,,141.77,
2451965,62016,128,911,9373,5828,263,247,9339,380,257,1,4222,15,1,1,1271,45,445.05,40.05,485.10,39.53,503.10,160.21,108.23,176.61,582.68
2452140,47789,38,843,2479,3572,13,845,14187,6363,283,1,4016,3,1,1,1272,4,170.92,6.83,177.75,76.69,90.48,51.27,21.53,98.12,174.00
2451989,68010,13,729,8023,4372,170,467,18291,1252,226,1,4055,2,1,1,1273,29,568.98,0.00,568.98,22.42,1137.96,403.97,75.90,89.11,1160.38
2451996,40560,137,862,3020,601,347,706,10717,4835,241,1,4052,19,1,1,1275,29,520.55,31.23,551.78,24.58,21.17,369.59,66.42,84.54,76.98
2452123,59395,113,948,17676,5549,26,563,12059,5001,319,1,4339,7,1,1,1276,30,941.40,56.48,997.88,67.21,150.60,753.12,178.86,9.42,274.29
2452136,20377,2,948,17676,5549,26,188,11584,5603,74,1,5105,14,1,1,1276,5,37.15,1.48,38.63,78.39,2.05,16.34,8.74,12.07,81.92
2451972,39785,127,955,2434,4457,308,693,155,1539,324,1,5896,13,1,1,1279,1,39.72,0.00,39.72,21.79,51.41,14.29,20.85,4.58,73.20
2451982,41835,125,955,2434,4457,308,76,13527,4113,443,1,5925,19,1,1,1279,35,2184.70,87.38,2272.08,28.19,2775.15,371.39,54.39,1758.92,2890.72
2452007,64108,179,955,2434,4457,308,939,9978,5988,58,1,5924,1,1,1,1279,62,5501.26,330.07,5831.33,17.48,58.90,3465.79,508.86,1526.61,406.45
2452001,51803,131,600,19131,4782,473,550,1862,1865,304,1,5880,1,1,1,1280,29,131.08,6.55,137.63,64.90,47.56,83.89,4.71,42.48,119.01
2452124,76487,85,290,17943,5947,252,643,3905,1937,465,1,5924,16,1,1,1281,8,13.84,0.55,14.39,29.41,24.88,5.53,2.24,6.07,54.84
2452082,39973,103,290,17943,5947,252,408,18973,3454,123,1,5869,10,1,1,1281,34,1160.76,104.46,1265.22,82.61,786.08,1125.93,27.16,7.67,973.15
2452065,33980,121,717,985,6638,375,853,14496,6085,57,1,5856,12,1,1,1282,47,2062.83,41.25,2104.08,20.52,2406.87,1010.78,568.10,483.95,2468.64
2451980,41673,49,616,2269,2275,28,616,2269,5009,28,1,5936,11,1,1,1283,5,7.75,0.31,8.06,3.10,2.10,2.24,0.71,4.80,5.51
2452133,46197,161,655,15264,4457,58,744,6443,4994,285,1,5938,11,1,1,1284,55,168.85,11.81,180.66,69.04,5.50,145.21,11.82,11.82,86.35
2452023,7722,33,655,15264,4457,58,307,3210,3214,193,1,5892,5,1,1,1284,8,1236.24,61.81,1298.05,77.44,274.72,370.87,268.26,597.11,413.97
2452093,42501,57,191,8911,4768,33,90,16236,817,487,1,5854,11,1,1,1285,35,2761.50,248.53,3010.03,93.85,1642.90,966.52,341.04,1453.94,1985.28
2452080,29365,81,191,8911,4768,33,646,8861,1880,15,1,5901,13,1,1,1285,34,69.70,1.39,71.09,93.05,4.42,29.27,5.66,34.77,98.86
2452151,74710,151,730,18417,2673,321,962,15584,2389,386,1,5854,4,1,1,1289,19,141.36,12.72,154.08,53.49,969.76,48.06,1.86,91.44,1035.97
2452158,78142,175,730,18417,2673,321,453,16645,5449,120,1,5876,19,1,1,1289,9,32.58,2.60,35.18,42.61,184.95,26.71,0.70,5.17,230.16
2452145,10847,175,223,7292,6009,302,747,8107,4585,159,1,5886,1,1,1,1290,17,203.49,16.27,219.76,40.88,193.12,132.26,31.34,39.89,250.27
2452007,46863,125,223,7292,6009,302,674,12308,3015,115,1,5916,9,1,1,1290,19,2679.00,133.95,2812.95,33.52,1473.45,2116.41,225.03,337.56,1640.92
2452121,28561,155,535,11559,3719,211,333,11646,989,100,1,5848,19,1,1,1291,1,7.03,0.49,7.52,74.13,3.19,6.67,0.34,0.02,77.81
2452043,50381,79,117,15129,245,309,47,680,4922,320,1,5866,1,1,1,1292,6,376.86,0.00,376.86,55.85,366.36,188.43,24.49,163.94,422.21
2452131,63583,61,117,15129,245,309,405,12709,375,298,1,5848,1,1,1,1292,15,66.00,0.66,66.66,96.67,68.55,11.88,29.76,24.36,165.88
2452057,72159,19,579,16061,6782,207,659,8136,3838,284,1,5855,2,1,1,1293,12,722.16,50.55,772.71,18.87,909.48,426.07,251.67,44.42,978.90
2452158,74324,77,112,4188,4776,8,715,3128,3837,94,1,5883,12,1,1,1294,21,247.38,9.89,257.27,27.60,875.70,66.79,57.78,122.81,913.19
2452113,69003,35,255,18953,5668,398,857,6071,2361,248,1,5892,9,1,1,1296,19,483.93,19.35,503.28,45.52,1088.89,29.03,27.29,427.61,1153.76
2451988,69131,133,965,4394,3840,401,64,11186,3155,155,1,5885,14,1,1,1297,41,591.63,0.00,591.63,74.98,118.08,248.48,6.86,336.29,193.06
2452083,38738,125,587,11802,2409,467,566,16812,4227,237,1,5851,20,1,1,1298,2,119.24,2.38,121.62,32.72,2.74,39.34,24.76,55.14,37.84
2452087,54109,83,587,11802,2409,467,952,6292,4755,57,1,5871,3,1,1,1298,46,84.18,6.73,90.91,76.89,303.60,48.82,14.14,21.22,387.22
2452054,51176,69,155,3124,2245,143,684,14553,6626,51,1,5879,19,1,1,1300,20,119.40,4.77,124.17,35.19,125.20,42.98,34.38,42.04,165.16
2452100,68562,165,373,1063,6817,439,530,6785,5528,308,1,5864,9,1,1,1302,1,153.37,4.60,157.97,15.52,34.50,113.49,6.38,33.50,54.62
2452061,58632,73,373,1063,6817,439,373,1063,3424,439,1,5902,16,1,1,1302,24,1807.44,54.22,1861.66,53.42,584.64,1156.76,624.65,26.03,692.28
2451995,43507,39,373,1063,6817,439,66,6644,384,175,1,5889,14,1,1,1302,23,705.41,14.10,719.51,4.06,43.01,112.86,278.49,314.06,61.17
2452025,71591,91,240,2952,3512,348,569,18358,3909,271,1,5850,10,1,1,1307,1,177.91,0.00,177.91,3.64,67.65,138.76,11.74,27.41,71.29
2452015,41927,33,48,6822,3964,275,684,18850,3497,145,1,5865,3,1,1,1308,9,89.37,7.14,96.51,99.76,49.86,67.92,5.36,16.09,156.76
2452108,70841,21,832,12287,933,460,842,16587,6544,306,1,5930,19,1,1,1309,44,7411.80,592.94,8004.74,89.11,3368.64,5188.26,444.70,1778.84,4050.69
2452028,60150,115,864,7966,6251,,,,2095,,1,5901,,1,1,1310,,,,518.99,85.21,3190.36,,232.24,44.24,3309.52
2452095,41072,129,852,2324,5404,380,518,8688,880,25,1,5855,14,1,1,1311,17,530.23,0.00,530.23,79.56,713.83,524.92,3.39,1.92,793.39
2452076,34973,169,852,2324,5404,380,8,2589,5992,108,1,5869,3,1,1,1311,12,442.92,13.28,456.20,96.68,600.12,385.34,49.51,8.07,710.08
2452047,73899,115,367,17687,3838,150,63,15366,2807,252,1,5863,7,1,1,1312,52,1888.64,75.54,1964.18,55.61,1447.68,415.50,515.59,957.55,1578.83
2452089,46484,55,352,,,299,,151,3420,,1,,16,1,1,1314,,,18.61,390.94,,,,,,176.85
2452047,70628,75,352,8756,6599,299,121,13960,5733,210,1,5926,8,1,1,1314,63,2986.20,119.44,3105.64,86.32,212.94,2627.85,211.42,146.93,418.70
2452131,78647,149,332,7456,2764,127,332,7456,5929,127,1,5877,3,1,1,1315,17,77.52,5.42,82.94,35.36,63.07,0.77,56.79,19.96,103.85
2452197,35163,31,666,4566,4154,251,479,4790,1799,15,1,5891,9,1,1,1316,27,2715.12,244.36,2959.48,65.38,2534.22,787.38,1927.74,0.00,2843.96
2452048,67374,137,666,4566,4154,251,701,17558,5812,178,1,5925,16,1,1,1316,22,1107.92,0.00,1107.92,62.99,638.66,576.11,510.53,21.28,701.65
2452101,74695,87,690,14536,862,48,992,10032,1131,346,1,5961,4,1,1,1317,6,344.64,17.23,361.87,71.93,172.32,48.24,8.89,287.51,261.48
2452059,44444,103,702,10895,6128,141,286,16726,3405,293,1,5838,18,1,1,1318,7,426.86,8.53,435.39,34.24,263.34,358.56,14.34,53.96,306.11
2452092,14235,89,702,10895,6128,141,702,10895,3209,141,1,5901,18,1,1,1318,18,61.02,2.44,63.46,63.03,122.22,42.10,3.21,15.71,187.69
2452134,52510,155,222,6087,6263,407,424,620,1296,316,1,5943,9,1,1,1319,1,26.54,0.53,27.07,6.75,26.54,19.63,4.62,2.29,33.82
2452138,69349,89,222,6087,6263,407,87,8938,4656,214,1,5852,1,1,1,1319,2,22.82,2.05,24.87,32.77,5.70,11.41,3.42,7.99,40.52
2452000,78950,101,759,12107,751,447,274,16346,3221,317,1,6046,19,1,1,1323,30,1115.40,78.07,1193.47,33.85,579.90,992.70,89.57,33.13,691.82
2452135,24225,13,559,8956,546,263,295,19012,5689,417,1,5919,7,1,1,1324,33,2849.88,56.99,2906.87,90.04,712.47,227.99,445.72,2176.17,859.50
2452041,78931,105,915,9267,187,23,278,2433,7042,423,1,5907,6,1,1,1326,19,24.51,1.22,25.73,81.71,319.20,14.21,5.76,4.54,402.13
2452146,4244,3,838,2285,1956,115,180,13050,3475,143,1,5897,13,1,1,1328,43,4169.28,333.54,4502.82,91.77,2084.64,1125.70,2556.60,486.98,2509.95
2452061,52004,157,698,1911,3996,245,555,17358,1316,370,1,5855,12,1,1,1330,11,239.91,16.79,256.70,60.87,392.59,179.93,49.78,10.20,470.25
2452048,66359,87,643,7060,2205,386,666,15151,6577,224,1,5932,19,1,1,1331,7,82.67,4.13,86.80,45.79,19.95,67.78,10.12,4.77,69.87
2452109,19892,103,526,10237,5133,313,244,8803,2695,371,1,5923,6,1,1,1332,11,839.41,25.18,864.59,45.94,181.50,688.31,93.68,57.42,252.62
2452226,56637,53,338,7441,7127,198,316,89,2917,13,1,5907,1,1,1,1333,2,111.98,1.11,113.09,65.38,64.18,94.06,0.71,17.21,130.67
2452148,61891,123,309,13739,576,86,260,5870,2822,318,1,5842,6,1,1,1335,24,4149.60,207.48,4357.08,79.89,892.32,3983.61,112.87,53.12,1179.69
2452140,67901,51,137,2338,3891,268,322,13541,1248,199,1,5997,19,1,1,1337,18,75.96,3.79,79.75,57.00,1141.56,48.61,25.16,2.19,1202.35
2452194,38003,135,232,3553,6155,293,145,8801,2169,34,1,6100,3,1,1,1340,15,1185.60,94.84,1280.44,17.51,1185.60,118.56,640.22,426.82,1297.95
2452056,40992,157,349,11438,4872,10,290,13864,4812,439,1,5926,13,1,1,1341,19,2549.61,101.98,2651.59,38.29,1145.89,866.86,1598.61,84.14,1286.16
2452084,69209,121,349,11438,4872,10,567,3460,2461,290,1,5899,10,1,1,1341,17,1846.71,0.00,1846.71,41.76,1846.71,1200.36,239.14,407.21,1888.47
2452181,40180,25,349,11438,4872,10,362,10988,2250,484,1,5897,19,1,1,1341,4,362.60,3.62,366.22,28.61,23.64,235.69,106.60,20.31,55.87
2452054,72080,5,310,6473,1852,476,72,17207,1000,185,1,5875,13,1,1,1342,25,453.00,40.77,493.77,81.61,65.50,172.14,264.00,16.86,187.88
2452044,27194,11,310,6473,1852,476,310,6473,2783,476,1,5858,7,1,1,1342,3,112.05,1.12,113.17,82.75,7.98,7.84,92.74,11.47,91.85
2452059,36967,9,341,16654,7086,382,341,16654,918,382,1,5858,6,1,1,1343,4,89.52,8.05,97.57,36.98,113.40,3.58,9.45,76.49,158.43
2452176,76695,35,341,16654,7086,382,791,10802,982,21,1,5894,11,1,1,1343,42,708.54,14.17,722.71,25.12,2226.84,481.80,106.56,120.18,2266.13
2452079,80248,29,978,2050,2298,458,336,9574,4439,88,1,6131,8,1,1,1346,16,488.80,34.21,523.01,31.72,8.48,215.07,265.51,8.22,74.41
2452076,68299,87,504,1952,4512,316,915,12651,3497,299,1,6072,5,1,1,1347,32,1450.88,130.57,1581.45,59.73,1052.80,1436.37,12.91,1.60,1243.10
2452124,52755,147,504,1952,4512,316,42,1342,2560,23,1,5892,19,1,1,1347,1,79.99,4.79,84.78,87.44,17.56,25.59,45.15,9.25,109.79
2452162,45364,15,987,10001,1927,497,220,2732,404,376,1,5854,5,1,1,1348,53,3517.61,246.23,3763.84,16.88,938.10,2778.91,162.51,576.19,1201.21
2452138,22963,105,5,6891,3224,10,118,8359,6900,168,1,5893,5,1,1,1350,40,1040.00,83.20,1123.20,3.54,240.00,135.20,624.31,280.49,326.74
2452157,58875,111,5,6891,3224,10,886,18794,3149,283,1,5939,4,1,1,1350,9,615.15,55.36,670.51,71.01,14.40,572.08,36.17,6.90,140.77
2452085,44603,77,792,16631,1246,73,149,18400,6711,414,1,5907,10,1,1,1352,4,345.36,10.36,355.72,13.62,156.40,176.13,11.84,157.39,180.38
2452152,70366,107,792,16631,1246,73,764,15132,1966,129,1,5937,5,1,1,1352,9,1052.73,31.58,1084.31,88.34,393.12,105.27,47.37,900.09,513.04
2452159,45780,53,792,16631,1246,73,104,1118,769,460,1,5918,20,1,1,1352,1,12.52,0.87,13.39,14.12,2.82,4.13,4.27,4.12,17.81
2452027,37034,55,375,8565,6514,407,621,14692,3437,402,1,5861,17,1,1,1353,38,3541.60,141.66,3683.26,52.79,563.16,2443.70,1075.94,21.96,757.61
2452131,28737,159,828,,4502,,,,2300,,,5848,,1,,1355,2,7.22,0.43,7.65,5.99,10.04,2.52,3.90,,
2452106,71767,103,674,15225,2760,3,991,8112,3588,312,1,5857,4,1,1,1356,21,2043.51,143.04,2186.55,48.88,1571.85,1348.71,625.32,69.48,1763.77
2452058,54159,11,488,483,5807,90,208,13474,3643,119,1,5847,13,1,1,1357,11,443.63,39.92,483.55,98.47,243.54,150.83,152.25,140.55,381.93
2452132,34791,83,488,483,5807,90,137,2673,6797,192,1,5937,3,1,1,1357,24,128.88,3.86,132.74,81.31,273.84,74.75,35.18,18.95,359.01
2452041,16199,73,261,13596,7139,325,289,8641,3444,478,1,5906,6,1,1,1359,2,46.30,0.00,46.30,67.21,40.86,19.44,24.17,2.69,108.07
2452212,59917,5,24,7458,1100,438,516,2446,841,492,1,5938,18,1,1,1360,33,2521.86,176.53,2698.39,35.01,1447.71,2446.20,29.50,46.16,1659.25
2452135,17718,65,978,11160,1255,370,425,8139,6059,476,1,5938,1,1,1,1361,52,5866.12,58.66,5924.78,18.74,926.12,3343.68,403.59,2118.85,1003.52
2452063,67349,135,978,11160,1255,370,48,1711,3475,72,1,5894,10,1,1,1361,11,995.94,79.67,1075.61,29.73,590.15,0.00,468.09,527.85,699.55
2452165,44819,165,978,11160,1255,370,183,15245,3593,216,1,5936,4,1,1,1361,20,1741.00,34.82,1775.82,9.99,109.80,174.10,1284.85,282.05,154.61
2452038,67095,105,3,6929,1327,136,930,3306,1094,9,1,5920,7,1,1,1364,5,841.20,75.70,916.90,86.45,408.55,370.12,301.49,169.59,570.70
2452059,27669,9,3,6929,1327,136,437,14044,6195,314,1,5869,11,1,1,1364,2,76.06,6.84,82.90,92.61,73.14,45.63,1.52,28.91,172.59
2452218,7251,111,3,6929,1327,136,865,12345,2153,497,1,6084,9,1,1,1364,4,171.20,10.27,181.47,71.50,175.36,37.66,116.17,17.37,257.13
2452077,12211,87,,3044,2060,,811,,2733,208,,,5,1,,1365,10,,0.08,,93.70,,5.01,,2.92,
2452057,79126,1,934,18567,1767,207,934,18567,3402,207,1,5934,14,1,1,1366,4,112.72,1.12,113.84,19.75,33.80,69.88,24.84,18.00,54.67
2452251,67541,103,934,18567,1767,207,366,,,,1,5936,9,,1,1366,23,,,,,29.67,383.54,,,105.50
2452244,69268,69,934,18567,1767,207,934,18567,1313,207,1,6141,5,1,1,1366,31,21.70,1.51,23.21,57.53,3.41,12.58,3.83,5.29,62.45
2452048,84856,125,267,4050,5729,207,390,13477,5522,483,1,5849,19,1,1,1367,41,5276.70,52.76,5329.46,43.79,4573.14,3377.08,284.94,1614.68,4669.69
2452182,44002,9,847,1272,816,77,60,1725,6243,465,1,6114,18,1,1,1368,21,2409.75,144.58,2554.33,44.22,621.81,2409.75,0.00,0.00,810.61
2452243,41639,111,847,1272,816,77,451,2132,6486,316,1,6094,6,1,1,1368,6,562.14,22.48,584.62,28.15,78.84,415.98,55.54,90.62,129.47
2452037,45187,111,14,983,5873,126,104,14869,3921,401,1,5959,14,1,1,1369,54,2560.14,102.40,2662.54,59.65,262.44,1203.26,1166.91,189.97,424.49
2452175,31208,43,124,6707,5835,214,389,18429,4231,74,1,5950,17,1,1,1371,8,275.36,24.78,300.14,79.97,199.44,253.33,20.26,1.77,304.19
2452096,13922,117,270,1491,4760,358,574,2363,2029,223,1,6198,5,1,1,1372,55,4754.20,190.16,4944.36,47.89,1473.45,1663.97,1730.52,1359.71,1711.50
2452125,9719,11,298,4353,2208,263,792,14944,4167,450,1,6236,12,1,1,1373,78,11714.04,702.84,12416.88,76.37,1858.74,11128.33,292.85,292.86,2637.95
2452102,45703,67,298,4353,2208,263,367,13552,5838,424,1,5851,9,1,1,1373,14,76.86,0.76,77.62,70.73,208.88,7.68,2.76,66.42,280.37
2452138,27036,15,298,4353,2208,263,579,15111,1773,168,1,6256,13,1,1,1373,9,140.22,5.60,145.82,43.17,410.04,105.16,4.90,30.16,458.81
2452108,16603,49,242,19030,2274,290,464,2488,2304,193,1,5902,14,1,1,1374,3,14.52,0.14,14.66,18.69,23.25,2.03,8.99,3.50,42.08
2452121,41112,69,793,15822,2419,485,931,5787,6152,33,1,5849,3,1,1,1376,61,319.64,25.57,345.21,15.60,169.58,159.82,65.52,94.30,210.75
2452082,73075,175,492,13942,5784,230,602,2837,434,6,1,5962,8,1,1,1377,14,456.96,22.84,479.80,68.54,472.78,141.65,15.76,299.55,564.16
2452181,75155,159,645,2448,307,238,726,13832,3074,440,1,5891,5,1,1,1378,7,255.08,17.85,272.93,99.13,103.88,255.08,0.00,0.00,220.86
2452194,71773,77,904,2823,2775,287,391,6225,5999,233,1,6208,8,1,1,1379,4,270.20,8.10,278.30,51.16,214.12,181.03,22.29,66.88,273.38
2452121,52885,43,82,16658,7193,225,502,2779,1773,404,1,5870,4,1,1,1380,3,47.94,0.95,48.89,56.28,75.78,44.10,0.03,3.81,133.01
2452185,33402,97,574,4908,2433,39,182,128,2819,498,1,6172,8,1,1,1383,61,1107.76,11.07,1118.83,36.03,384.91,409.87,439.67,258.22,432.01
2452139,73505,115,691,5936,4260,421,996,2060,1067,321,1,5973,9,1,1,1388,10,1299.60,38.98,1338.58,69.59,149.90,324.90,964.95,9.75,258.47
2452167,62392,105,941,18990,591,316,456,11794,6822,367,1,5938,9,1,1,1390,10,142.50,1.42,143.92,83.31,120.20,4.27,17.96,120.27,204.93
2452112,72112,71,941,18990,591,316,908,3364,3746,268,1,5897,14,1,1,1390,3,0.63,0.03,0.66,69.85,1.08,0.60,0.01,0.02,70.96
2452207,39724,41,941,18990,591,316,947,3201,441,354,1,5907,7,1,1,1390,14,12.60,0.12,12.72,28.23,17.64,8.31,3.81,0.48,45.99
2452219,25949,21,757,3794,5223,156,585,7636,5149,51,1,5890,17,1,1,1391,21,274.26,0.00,274.26,54.94,801.99,90.50,3.67,180.09,856.93
2452212,25421,133,474,10921,6896,207,523,3911,5890,349,1,6228,19,1,1,1392,33,825.33,66.02,891.35,70.17,358.38,602.49,144.84,78.00,494.57
2452107,85324,137,474,10921,6896,207,307,15060,1702,81,1,6014,18,1,1,1392,2,56.48,2.82,59.30,56.90,81.18,38.40,13.56,4.52,140.90
2452187,68730,165,896,2176,4976,216,983,5611,7175,87,1,5952,3,1,1,1393,29,221.27,6.63,227.90,37.63,6.38,163.73,32.79,24.75,50.64
2452129,71421,29,367,5219,5526,482,207,14955,2685,423,1,5940,4,1,1,1397,36,2013.48,80.53,2094.01,63.33,1146.24,1912.80,19.12,81.56,1290.10
2452247,43410,77,367,5219,5526,482,224,5893,3918,411,1,6229,10,1,1,1397,21,479.43,9.58,489.01,9.80,521.64,393.13,38.83,47.47,541.02
2452220,33403,123,4,15408,6403,279,165,4709,3404,472,1,5876,17,1,1,1398,48,5224.32,365.70,5590.02,40.86,1071.36,4179.45,752.30,292.57,1477.92
