order_id,customer_id,order_date,status,channel
O0099581,C030760,2024-04-26,completed,Web
O0099582,C027117,2023-09-09,refunded,Mobile
O0099583,C033682,2023-07-06,completed,Partner
O0099584,C036221,2024-02-23,completed,Web
O0099585,C020665,2023-09-17,completed,Web
O0099586,C028236,2024-02-17,completed,Store
O0099587,C028297,2023-03-17,completed,Mobile
O0099588,C010369,2023-07-23,completed,Mobile
O0099589,C032771,2024-08-10,completed,Web
O0099590,C027718,2024-03-07,completed,Store
O0099591,C015337,2024-05-20,completed,Web
O0099592,C030540,2023-02-14,completed,Mobile
O0099593,C012276,2023-04-15,completed,Web
O0099594,C029417,2024-06-28,pending,Partner
O0099595,C049406,2024-08-09,refunded,Partner
O0099596,C012754,2024-03-08,completed,Web
O0099597,C034430,2023-10-25,completed,Web
O0099598,C022702,2024-03-30,completed,Partner
O0099599,C019516,2023-12-19,completed,Partner
O0099600,C012005,2023-08-31,completed,Mobile
O0099601,C018539,2024-04-24,completed,Mobile
O0099602,C000718,2023-08-10,refunded,Store
O0099603,C013912,2023-02-15,completed,Web
O0099604,C009403,2023-04-04,completed,Store
O0099605,C032802,2023-03-02,pending,Web
O0099606,C016334,2024-10-08,pending,Mobile
O0099607,C005437,2024-02-10,completed,Mobile
O0099608,C043248,2024-08-22,refunded,Store
O0099609,C009399,2023-11-19,refunded,Store
O0099610,C022177,2023-03-19,completed,Store
O0099611,C028621,2023-12-13,pending,Store
O0099612,C032044,2023-12-17,completed,Partner
O0099613,C049790,2024-10-25,completed,Store
O0099614,C042530,2024-02-17,refunded,Web
O0099615,C033286,2023-05-08,refunded,Partner
O0099616,C001697,2023-07-18,refunded,Web
O0099617,C046123,2023-09-15,completed,Web
O0099618,C049048,2023-02-27,completed,Web
O0099619,C042505,2023-04-03,completed,Store
O0099620,C010420,2023-09-17,completed,Store
O0099621,C005244,2023-09-04,completed,Store
O0099622,C039035,2024-07-30,refunded,Web
O0099623,C011100,2023-05-16,completed,Partner
O0099624,C000225,2024-03-24,completed,Mobile
O0099625,C036548,2024-11-18,pending,Store
O0099626,C011079,2023-11-21,completed,Store
O0099627,C040113,2023-08-04,completed,Store
O0099628,C001181,2024-03-13,completed,Partner
O0099629,C018303,2024-06-24,completed,Mobile
O0099630,C037157,2023-07-15,completed,Mobile
O0099631,C040252,2023-01-16,pending,Mobile
O0099632,C025513,2024-08-21,completed,Mobile
O0099633,C023326,2023-12-26,completed,Mobile
O0099634,C022046,2023-12-20,pending,Web
O0099635,C029645,2024-11-05,refunded,Partner
O0099636,C042046,2023-04-30,refunded,Store
O0099637,C022365,2024-06-30,completed,Mobile
O0099638,C024660,2023-08-17,refunded,Store
O0099639,C025696,2023-08-01,pending,Web
O0099640,C018360,2024-05-06,pending,Web
O0099641,C005455,2024-02-24,completed,Mobile
O0099642,C001897,2023-05-18,completed,Partner
O0099643,C025136,2024-11-13,completed,Web
O0099644,C015350,2024-10-20,pending,Partner
O0099645,C044959,2023-08-06,completed,Web
O0099646,C004026,2024-04-14,completed,Mobile
O0099647,C004043,2024-02-21,completed,Partner
O0099648,C043115,2024-03-13,refunded,Web
O0099649,C012369,2023-11-06,refunded,Web
O0099650,C026379,2024-04-23,completed,Web
O0099651,C000997,2024-02-22,refunded,Partner
O0099652,C011949,2024-07-17,completed,Web
O0099653,C020899,2024-06-13,refunded,Web
O0099654,C018706,2024-05-18,completed,Mobile
O0099655,C001901,2023-04-23,completed,Partner
O0099656,C043784,2024-05-07,completed,Store
O0099657,C011900,2023-12-04,refunded,Partner
O0099658,C033768,2024-03-20,completed,Web
O0099659,C005164,2023-03-12,completed,Mobile
O0099660,C045945,2024-02-15,completed,Partner
O0099661,C019526,2024-11-11,completed,Mobile
O0099662,C029987,2023-05-11,completed,Mobile
O0099663,C008769,2023-05-08,refunded,Store
O0099664,C046778,2024-09-26,completed,Partner
O0099665,C012700,2024-09-28,completed,Store
O0099666,C043594,2024-01-11,completed,Web
O0099667,C048415,2023-12-30,completed,Mobile
O0099668,C043875,2024-06-01,completed,Partner
O0099669,C039160,2023-01-26,completed,Store
O0099670,C020000,2023-07-12,completed,Store
O0099671,C011404,2024-07-22,completed,Mobile
O0099672,C025520,2024-04-26,completed,Partner
O0099673,C013860,2024-11-25,completed,Store
O0099674,C024905,2024-06-15,pending,Partner
O0099675,C027981,2023-10-06,completed,Store
O0099676,C046866,2023-02-23,pending,Store
O0099677,C015492,2023-01-16,completed,Web
O0099678,C000659,2023-01-12,refunded,Web
O0099679,C039541,2023-09-11,refunded,Mobile
O0099680,C024678,2023-02-15,completed,Mobile
O0099681,C008045,2024-08-29,completed,Web
O0099682,C005465,2023-02-11,completed,Partner
O0099683,C018917,2023-07-20,refunded,Store
O0099684,C046001,2023-08-25,refunded,Store
O0099685,C008061,2023-11-06,completed,Mobile
O0099686,C015565,2024-06-07,completed,Store
O0099687,C042980,2024-09-19,completed,Web
O0099688,C022837,2024-01-31,pending,Web
O0099689,C026673,2023-06-15,completed,Mobile
O0099690,C000478,2024-06-25,completed,Mobile
O0099691,C010261,2024-03-15,completed,Web
O0099692,C029266,2024-05-14,completed,Partner
O0099693,C036330,2024-11-12,completed,Store
O0099694,C011080,2023-10-05,pending,Partner
O0099695,C024458,2024-11-02,refunded,Partner
O0099696,C038623,2023-04-08,refunded,Partner
O0099697,C024861,2023-08-27,completed,Mobile
O0099698,C036480,2023-04-03,completed,Partner
O0099699,C014404,2024-05-16,completed,Store
O0099700,C028779,2024-06-10,completed,Store
O0099701,C039344,2024-06-12,completed,Store
O0099702,C008697,2023-11-25,completed,Web
O0099703,C004070,2023-12-30,completed,Store
O0099704,C045942,2024-11-14,completed,Mobile
O0099705,C026018,2023-08-14,completed,Web
O0099706,C016556,2023-03-25,pending,Mobile
O0099707,C007245,2024-09-07,refunded,Store
O0099708,C032110,2023-06-06,completed,Web
O0099709,C038290,2024-03-25,refunded,Partner
O0099710,C012779,2023-02-12,completed,Store
O0099711,C045881,2023-04-23,completed,Store
O0099712,C018228,2024-11-03,completed,Web
O0099713,C037910,2024-08-25,completed,Web
O0099714,C005560,2023-05-18,completed,Web
O0099715,C008443,2023-03-01,refunded,Web
O0099716,C008582,2023-04-11,completed,Store
O0099717,C040062,2023-06-09,completed,Web
O0099718,C009122,2023-06-24,completed,Mobile
O0099719,C041837,2023-03-13,completed,Partner
O0099720,C016635,2024-04-08,pending,Partner
O0099721,C022505,2023-03-07,refunded,Store
O0099722,C046347,2024-10-16,completed,Store
O0099723,C032622,2023-04-15,completed,Mobile
O0099724,C005854,2024-08-04,completed,Mobile
O0099725,C002855,2024-07-01,completed,Store
O0099726,C045101,2024-10-15,refunded,Store
O0099727,C011494,2024-02-06,completed,Partner
O0099728,C016290,2024-08-27,completed,Mobile
O0099729,C044086,2023-07-16,completed,Partner
O0099730,C003649,2023-12-02,completed,Store
O0099731,C012493,2023-06-20,completed,Web
O0099732,C037035,2024-01-19,completed,Web
O0099733,C047729,2023-03-03,completed,Store
O0099734,C046959,2023-01-22,completed,Web
O0099735,C032655,2023-04-08,completed,Partner
O0099736,C032228,2023-06-21,completed,Store
O0099737,C017209,2024-08-26,pending,Mobile
O0099738,C009307,2024-11-03,completed,Mobile
O0099739,C009448,2023-11-16,completed,Store
O0099740,C047554,2023-09-09,pending,Mobile
O0099741,C034923,2023-10-05,completed,Partner
O0099742,C040141,2023-08-31,pending,Store
O0099743,C022139,2024-08-04,completed,Partner
O0099744,C030348,2024-04-14,pending,Mobile
O0099745,C007431,2024-05-20,completed,Web
O0099746,C046988,2023-06-12,completed,Partner
O0099747,C021876,2024-07-10,refunded,Mobile
O0099748,C035414,2023-03-03,pending,Web
O0099749,C001421,2024-01-04,completed,Partner
O0099750,C049188,2023-11-29,pending,Mobile
O0099751,C024448,2024-03-11,completed,Mobile
O0099752,C044312,2023-09-21,completed,Mobile
O0099753,C026984,2023-09-25,completed,Partner
O0099754,C012057,2024-07-01,refunded,Mobile
O0099755,C016796,2023-02-17,completed,Store
O0099756,C016580,2024-04-20,completed,Mobile
O0099757,C002967,2024-04-22,completed,Web
O0099758,C033760,2023-05-16,completed,Web
O0099759,C036182,2024-08-02,completed,Mobile
O0099760,C006562,2024-05-06,completed,Partner
O0099761,C022787,2023-04-18,refunded,Mobile
O0099762,C033669,2024-06-10,completed,Web
O0099763,C009936,2024-08-17,refunded,Store
O0099764,C012458,2023-10-05,pending,Web
O0099765,C032434,2024-04-23,completed,Mobile
O0099766,C028174,2024-03-01,refunded,Store
O0099767,C042702,2024-03-28,refunded,Web
O0099768,C032405,2024-03-04,refunded,Mobile
O0099769,C034278,2023-02-03,completed,Store
O0099770,C014343,2024-06-30,refunded,Partner
O0099771,C008500,2023-09-15,completed,Partner
O0099772,C044953,2023-07-16,completed,Mobile
O0099773,C000782,2024-06-27,completed,Partner
O0099774,C000439,2024-08-10,completed,Mobile
O0099775,C028071,2024-11-01,pending,Partner
O0099776,C009490,2024-11-19,completed,Store
O0099777,C002822,2024-04-03,refunded,Store
O0099778,C011393,2023-04-19,completed,Partner
O0099779,C041268,2024-04-10,completed,Web
O0099780,C033554,2023-07-28,completed,Mobile
O0099781,C014813,2024-04-05,pending,Store
O0099782,C023782,2023-11-29,completed,Partner
O0099783,C018887,2024-02-24,completed,Store
O0099784,C032308,2024-06-13,pending,Web
O0099785,C015676,2023-11-26,completed,Mobile
O0099786,C006121,2024-10-25,completed,Store
O0099787,C034724,2024-01-02,completed,Mobile
O0099788,C005107,2024-04-08,completed,Partner
O0099789,C005121,2024-01-03,completed,Web
O0099790,C003292,2023-10-29,pending,Store
O0099791,C035726,2024-07-08,completed,Partner
O0099792,C012595,2024-01-06,completed,Store
O0099793,C030381,2024-06-14,completed,Store
O0099794,C042397,2024-08-17,completed,Web
O0099795,C014104,2024-11-09,pending,Partner
O0099796,C044548,2024-11-23,completed,Store
O0099797,C031393,2024-03-01,completed,Web
O0099798,C003168,2024-07-01,pending,Mobile
O0099799,C003787,2024-02-18,completed,Store
O0099800,C047013,2024-05-23,completed,Mobile
O0099801,C042158,2023-11-01,refunded,Web
O0099802,C038572,2023-12-09,completed,Mobile
O0099803,C046341,2024-02-14,completed,Store
O0099804,C006081,2024-02-24,completed,Store
O0099805,C026401,2024-04-25,completed,Web
O0099806,C012718,2024-11-27,refunded,Store
O0099807,C024705,2024-03-20,refunded,Mobile
O0099808,C018722,2024-07-28,completed,Mobile
O0099809,C007111,2023-07-19,completed,Store
O0099810,C044271,2023-08-25,completed,Partner
O0099811,C017050,2024-04-01,completed,Partner
O0099812,C037242,2024-11-23,refunded,Partner
O0099813,C030692,2024-08-07,completed,Web
O0099814,C000600,2023-09-12,completed,Mobile
O0099815,C016997,2023-01-03,completed,Partner
O0099816,C034191,2023-04-09,refunded,Partner
O0099817,C035123,2023-04-19,refunded,Mobile
O0099818,C043488,2023-09-14,refunded,Mobile
O0099819,C008537,2024-11-30,completed,Mobile
O0099820,C003646,2024-10-10,completed,Mobile
O0099821,C008378,2023-03-05,completed,Partner
O0099822,C001322,2023-12-11,completed,Mobile
O0099823,C003581,2024-11-26,completed,Store
O0099824,C047499,2023-07-11,completed,Mobile
O0099825,C039735,2024-11-01,completed,Mobile
O0099826,C045104,2024-06-23,completed,Web
O0099827,C000458,2023-04-27,completed,Store
O0099828,C018916,2024-01-01,completed,Mobile
O0099829,C013620,2024-05-31,refunded,Mobile
O0099830,C026363,2023-06-16,completed,Store
O0099831,C046981,2023-12-08,completed,Store
O0099832,C006317,2023-06-07,refunded,Web
O0099833,C006386,2024-02-09,completed,Store
O0099834,C009020,2023-05-26,completed,Mobile
O0099835,C038839,2024-08-08,refunded,Web
O0099836,C002581,2024-03-16,pending,Mobile
O0099837,C029019,2024-06-29,completed,Mobile
O0099838,C018657,2023-03-04,pending,Store
O0099839,C027037,2023-08-05,pending,Partner
O0099840,C027090,2023-12-25,completed,Mobile
O0099841,C038648,2023-03-17,completed,Store
O0099842,C025206,2024-02-01,completed,Mobile
O0099843,C020332,2023-06-09,pending,Partner
O0099844,C037003,2023-11-23,refunded,Partner
O0099845,C013745,2023-01-13,completed,Store
O0099846,C038324,2023-05-31,completed,Store
O0099847,C028344,2023-09-14,completed,Mobile
O0099848,C001388,2023-01-02,completed,Mobile
O0099849,C035976,2023-12-16,completed,Web
O0099850,C037284,2023-03-17,refunded,Store
O0099851,C039980,2023-03-31,completed,Mobile
O0099852,C040686,2024-08-22,completed,Store
O0099853,C023237,2023-09-09,completed,Store
O0099854,C041781,2024-08-14,refunded,Partner
O0099855,C024706,2024-06-30,completed,Mobile
O0099856,C022485,2023-06-13,completed,Web
O0099857,C004878,2023-04-25,completed,Mobile
O0099858,C000428,2023-01-21,completed,Partner
O0099859,C026854,2023-12-01,refunded,Store
O0099860,C033332,2024-09-25,completed,Partner
O0099861,C025722,2023-09-13,pending,Partner
O0099862,C035981,2024-09-29,completed,Web
O0099863,C044723,2024-03-11,pending,Mobile
O0099864,C013581,2024-03-30,completed,Web
O0099865,C012982,2023-10-01,completed,Mobile
O0099866,C025456,2024-10-09,pending,Web
O0099867,C034729,2024-07-13,completed,Mobile
O0099868,C030397,2024-10-24,completed,Partner
O0099869,C014918,2023-06-19,completed,Mobile
O0099870,C020294,2024-08-04,completed,Store
O0099871,C022772,2024-01-17,refunded,Partner
O0099872,C011239,2023-12-20,refunded,Partner
O0099873,C015475,2023-04-23,completed,Mobile
O0099874,C020780,2024-05-06,refunded,Mobile
O0099875,C019752,2023-08-04,completed,Store
O0099876,C017381,2024-04-05,completed,Mobile
O0099877,C006362,2023-09-27,pending,Mobile
O0099878,C038637,2024-06-18,refunded,Mobile
O0099879,C005516,2023-01-02,pending,Web
O0099880,C049429,2023-02-21,refunded,Store
O0099881,C025834,2023-03-01,completed,Partner
O0099882,C019444,2024-01-24,completed,Store
O0099883,C021319,2024-07-19,refunded,Web
O0099884,C039669,2024-09-12,pending,Mobile
O0099885,C003345,2023-05-22,completed,Store
O0099886,C009418,2023-09-24,completed,Web
O0099887,C035070,2023-12-16,completed,Web
O0099888,C031235,2024-02-14,completed,Partner
O0099889,C008544,2024-06-19,pending,Partner
O0099890,C039381,2024-11-08,completed,Web
O0099891,C025642,2023-05-28,completed,Store
O0099892,C038349,2023-01-12,completed,Web
O0099893,C002724,2024-11-22,completed,Web
O0099894,C047298,2023-04-12,refunded,Store
O0099895,C028423,2023-11-10,pending,Partner
O0099896,C027673,2023-04-08,completed,Store
O0099897,C043722,2023-04-11,pending,Mobile
O0099898,C009422,2024-05-18,pending,Store
O0099899,C013506,2023-08-18,completed,Mobile
O0099900,C025233,2023-11-11,completed,Store
O0099901,C022200,2023-12-31,completed,Partner
O0099902,C033557,2023-06-21,refunded,Web
O0099903,C025927,2023-12-01,completed,Partner
O0099904,C003911,2023-07-17,completed,Store
O0099905,C017067,2023-12-07,completed,Store
O0099906,C015911,2024-09-27,completed,Partner
O0099907,C004756,2024-04-23,completed,Store
O0099908,C042240,2023-07-29,completed,Store
O0099909,C000266,2023-08-16,completed,Store
O0099910,C010502,2023-03-11,completed,Web
O0099911,C036846,2023-02-13,refunded,Web
O0099912,C038740,2023-04-13,completed,Mobile
O0099913,C010464,2024-06-10,completed,Partner
O0099914,C032608,2023-05-30,completed,Store
O0099915,C009004,2023-10-20,completed,Store
O0099916,C029699,2024-01-25,completed,Store
O0099917,C003664,2024-03-24,completed,Partner
O0099918,C033118,2023-11-23,refunded,Partner
O0099919,C014896,2024-03-15,pending,Partner
O0099920,C043790,2024-10-28,completed,Partner
O0099921,C008941,2023-02-02,completed,Web
O0099922,C001191,2024-02-02,refunded,Web
O0099923,C029037,2023-09-03,completed,Partner
O0099924,C025157,2024-06-14,completed,Mobile
O0099925,C034257,2024-08-22,completed,Store
O0099926,C016637,2023-07-29,completed,Web
O0099927,C009376,2023-11-19,completed,Mobile
O0099928,C006665,2023-03-08,completed,Store
O0099929,C044809,2023-12-13,pending,Mobile
O0099930,C000351,2024-04-11,completed,Web
O0099931,C019119,2023-01-09,completed,Web
O0099932,C043059,2024-01-28,completed,Mobile
O0099933,C044415,2023-02-13,completed,Partner
O0099934,C005137,2023-06-11,pending,Mobile
O0099935,C019873,2024-03-27,completed,Partner
O0099936,C039599,2023-03-27,completed,Web
O0099937,C002270,2024-07-17,completed,Partner
O0099938,C010315,2023-01-11,completed,Store
O0099939,C030907,2023-12-06,completed,Mobile
O0099940,C016967,2023-06-24,refunded,Mobile
O0099941,C027116,2024-05-31,completed,Web
O0099942,C029128,2023-05-13,completed,Store
O0099943,C040531,2023-07-31,completed,Web
O0099944,C015829,2024-11-08,completed,Web
O0099945,C021403,2023-03-15,completed,Mobile
O0099946,C035666,2024-05-23,completed,Partner
O0099947,C045097,2023-02-27,completed,Web
O0099948,C037377,2023-09-06,pending,Web
O0099949,C016279,2024-09-05,pending,Partner
O0099950,C038105,2023-06-06,completed,Store
O0099951,C007369,2024-02-11,completed,Partner
O0099952,C047221,2024-08-03,completed,Store
O0099953,C049277,2023-08-18,completed,Store
O0099954,C043433,2023-03-30,completed,Web
O0099955,C036450,2024-03-17,completed,Store
O0099956,C043831,2023-12-28,completed,Mobile
O0099957,C041931,2023-06-30,completed,Store
O0099958,C009017,2023-07-19,pending,Web
O0099959,C019950,2023-10-07,completed,Mobile
O0099960,C023680,2023-10-08,refunded,Mobile
O0099961,C002036,2023-04-21,completed,Partner
O0099962,C030839,2024-03-21,completed,Store
O0099963,C038779,2024-04-04,pending,Partner
O0099964,C044458,2024-02-23,completed,Store
O0099965,C023299,2024-04-01,refunded,Store
O0099966,C004955,2024-11-19,refunded,Web
O0099967,C029335,2023-03-29,refunded,Mobile
O0099968,C047231,2023-04-01,completed,Store
O0099969,C001224,2023-08-07,completed,Store
O0099970,C010013,2024-07-31,completed,Web
O0099971,C034814,2024-11-17,completed,Web
O0099972,C038693,2023-05-12,completed,Partner
O0099973,C010845,2023-12-27,completed,Partner
O0099974,C002734,2024-01-19,completed,Mobile
O0099975,C002917,2024-10-21,completed,Mobile
O0099976,C033616,2024-02-21,completed,Partner
O0099977,C006649,2023-11-07,completed,Mobile
O0099978,C034414,2024-10-19,pending,Store
O0099979,C028889,2023-01-18,completed,Mobile
O0099980,C023316,2024-08-15,pending,Web
O0099981,C018699,2024-02-17,refunded,Store
O0099982,C022250,2023-11-07,completed,Partner
O0099983,C022101,2023-01-22,completed,Partner
O0099984,C044924,2024-10-04,refunded,Web
O0099985,C016816,2024-10-08,completed,Web
O0099986,C008633,2023-10-04,refunded,Web
O0099987,C048618,2024-06-13,completed,Web
O0099988,C032018,2024-06-17,completed,Web
O0099989,C049067,2023-01-01,completed,Web
O0099990,C004164,2023-05-02,completed,Partner
O0099991,C023670,2024-03-23,completed,Web
O0099992,C029670,2024-01-28,refunded,Web
O0099993,C036586,2023-10-29,refunded,Partner
O0099994,C045212,2024-04-05,pending,Partner
O0099995,C014288,2024-03-20,completed,Web
O0099996,C039362,2024-04-21,refunded,Mobile
O0099997,C022751,2024-06-26,completed,Store
O0099998,C020866,2023-02-23,completed,Partner
O0099999,C038144,2023-11-16,completed,Mobile
O0100000,C006475,2024-02-15,completed,Web
