payment_id,order_id,amount,method,payment_date
PAY00135521,O0090472,1696.65,debit_card,2023-11-09
PAY00135522,O0090473,1109.39,credit_card,2024-11-29
PAY00135523,O0090474,293.85,voucher,2024-05-11
PAY00135524,O0090474,1639.31,debit_card,2023-02-15
PAY00135525,O0090475,958.73,voucher,2023-02-08
PAY00135526,O0090475,1872.46,pix,2024-04-16
PAY00135527,O0090476,1677.59,voucher,2023-09-21
PAY00135528,O0090476,360.79,pix,2023-12-17
PAY00135529,O0090477,59.76,debit_card,2024-06-24
PAY00135530,O0090477,764.05,voucher,2023-01-12
PAY00135531,O0090478,1806.2,pix,2024-06-28
PAY00135532,O0090479,1987.82,debit_card,2023-02-27
PAY00135533,O0090480,698.06,credit_card,2023-06-25
PAY00135534,O0090480,1897.77,voucher,2024-08-17
PAY00135535,O0090481,15.68,debit_card,2024-02-21
PAY00135536,O0090482,91.81,debit_card,2024-10-31
PAY00135537,O0090482,1176.58,boleto,2024-10-30
PAY00135538,O0090483,1260.82,voucher,2023-04-26
PAY00135539,O0090484,1058.62,voucher,2024-10-22
PAY00135540,O0090484,1379.18,pix,2023-10-29
PAY00135541,O0090485,1250.1,debit_card,2024-01-25
PAY00135542,O0090485,1291.27,credit_card,2024-05-18
PAY00135543,O0090486,978.35,pix,2024-04-20
PAY00135544,O0090486,364.6,pix,2023-12-19
PAY00135545,O0090487,584.58,pix,2023-10-20
PAY00135546,O0090488,102.09,boleto,2023-07-26
PAY00135547,O0090489,1878.23,boleto,2023-08-11
PAY00135548,O0090490,1129.49,debit_card,2023-10-24
PAY00135549,O0090490,794.3,credit_card,2024-07-16
PAY00135550,O0090491,103.24,debit_card,2024-10-29
PAY00135551,O0090492,1126.09,credit_card,2024-05-27
PAY00135552,O0090492,379.51,credit_card,2023-10-07
PAY00135553,O0090493,1742.25,debit_card,2024-02-28
PAY00135554,O0090494,1046.98,voucher,2023-04-01
PAY00135555,O0090495,71.62,boleto,2023-05-01
PAY00135556,O0090495,19.55,voucher,2024-03-20
PAY00135557,O0090496,758.81,credit_card,2024-03-31
PAY00135558,O0090496,1088.21,debit_card,2023-01-27
PAY00135559,O0090497,1015.58,voucher,2024-04-18
PAY00135560,O0090497,1906.12,credit_card,2024-10-09
PAY00135561,O0090498,349.52,boleto,2023-06-25
PAY00135562,O0090499,1161.54,credit_card,2024-02-25
PAY00135563,O0090499,692.86,voucher,2024-04-14
PAY00135564,O0090500,1874.48,credit_card,2024-03-14
PAY00135565,O0090500,1805.87,voucher,2024-04-27
PAY00135566,O0090501,1256.43,debit_card,2023-01-25
PAY00135567,O0090502,1373.2,debit_card,2023-09-27
PAY00135568,O0090502,1815.26,pix,2024-08-31
PAY00135569,O0090503,38.42,credit_card,2023-12-26
PAY00135570,O0090504,776.92,pix,2024-01-13
PAY00135571,O0090504,1747.97,boleto,2023-04-10
PAY00135572,O0090505,1673.93,pix,2023-01-07
PAY00135573,O0090505,762.54,debit_card,2024-06-18
PAY00135574,O0090506,627.95,boleto,2024-02-21
PAY00135575,O0090506,748.17,pix,2024-03-27
PAY00135576,O0090507,783.76,credit_card,2023-05-01
PAY00135577,O0090508,1547.77,credit_card,2024-01-18
PAY00135578,O0090508,859.46,voucher,2023-02-15
PAY00135579,O0090509,1396.29,debit_card,2023-01-28
PAY00135580,O0090510,719.19,debit_card,2024-05-05
PAY00135581,O0090510,1089.08,voucher,2024-10-20
PAY00135582,O0090511,1889.14,credit_card,2023-09-16
PAY00135583,O0090511,1639.6,voucher,2023-05-20
PAY00135584,O0090512,480.44,debit_card,2023-01-01
PAY00135585,O0090513,923.07,debit_card,2023-12-14
PAY00135586,O0090514,705.96,credit_card,2024-08-01
PAY00135587,O0090514,1175.66,boleto,2024-09-28
PAY00135588,O0090515,665.72,boleto,2023-01-24
PAY00135589,O0090515,447.91,voucher,2024-03-05
PAY00135590,O0090516,195.91,credit_card,2024-06-09
PAY00135591,O0090517,1778.76,debit_card,2023-01-11
PAY00135592,O0090518,367.36,credit_card,2023-09-29
PAY00135593,O0090519,161.58,credit_card,2023-06-12
PAY00135594,O0090519,138.74,debit_card,2024-01-12
PAY00135595,O0090520,1030.67,credit_card,2024-09-18
PAY00135596,O0090521,687.77,credit_card,2023-07-13
PAY00135597,O0090522,387.3,voucher,2024-05-12
PAY00135598,O0090522,1172.28,boleto,2024-10-13
PAY00135599,O0090523,208.63,debit_card,2023-12-20
PAY00135600,O0090524,1437.44,credit_card,2023-02-13
PAY00135601,O0090524,1409.71,credit_card,2024-11-20
PAY00135602,O0090525,891.23,voucher,2024-06-09
PAY00135603,O0090525,722.21,boleto,2023-09-28
PAY00135604,O0090526,453.3,debit_card,2023-11-15
PAY00135605,O0090526,1784.79,boleto,2024-09-03
PAY00135606,O0090527,597.43,debit_card,2024-06-27
PAY00135607,O0090527,1295.59,pix,2024-11-22
PAY00135608,O0090528,1354.47,debit_card,2024-04-05
PAY00135609,O0090529,926.73,boleto,2023-10-14
PAY00135610,O0090529,448.25,debit_card,2024-04-21
PAY00135611,O0090530,1740.38,boleto,2024-10-30
PAY00135612,O0090530,1698.4,boleto,2024-10-08
PAY00135613,O0090531,635.71,credit_card,2024-11-17
PAY00135614,O0090531,1921.67,boleto,2023-06-18
PAY00135615,O0090532,542.74,boleto,2023-04-26
PAY00135616,O0090533,1163.54,debit_card,2024-02-07
PAY00135617,O0090534,418.04,boleto,2023-07-19
PAY00135618,O0090535,303.98,boleto,2023-01-03
PAY00135619,O0090535,1125.81,pix,2023-04-27
PAY00135620,O0090536,395.34,credit_card,2023-02-08
PAY00135621,O0090537,523.14,debit_card,2024-06-19
PAY00135622,O0090538,1508.41,boleto,2023-03-08
PAY00135623,O0090538,302.93,debit_card,2023-03-09
PAY00135624,O0090539,1421.57,pix,2024-11-22
PAY00135625,O0090540,748.15,credit_card,2023-02-24
PAY00135626,O0090540,477.85,voucher,2024-06-26
PAY00135627,O0090541,684.75,voucher,2024-02-19
PAY00135628,O0090542,694.42,boleto,2023-08-26
PAY00135629,O0090543,1569.29,credit_card,2024-06-05
PAY00135630,O0090544,1572.43,voucher,2023-11-28
PAY00135631,O0090545,456.47,debit_card,2023-01-06
PAY00135632,O0090546,1000.55,debit_card,2024-08-05
PAY00135633,O0090546,452.59,voucher,2023-04-03
PAY00135634,O0090547,67.35,pix,2024-05-26
PAY00135635,O0090547,1527.72,boleto,2024-11-05
PAY00135636,O0090548,1627.67,pix,2023-02-02
PAY00135637,O0090548,1698.45,debit_card,2023-11-15
PAY00135638,O0090549,558.14,credit_card,2023-12-09
PAY00135639,O0090550,28.6,voucher,2024-06-05
PAY00135640,O0090550,565.42,voucher,2023-03-03
PAY00135641,O0090551,15.18,credit_card,2023-08-30
PAY00135642,O0090551,592.57,boleto,2023-04-19
PAY00135643,O0090552,593.8,voucher,2024-08-29
PAY00135644,O0090553,507.04,pix,2024-07-16
PAY00135645,O0090554,621.25,voucher,2024-03-16
PAY00135646,O0090555,964.54,pix,2023-04-06
PAY00135647,O0090556,1385.36,pix,2024-05-07
PAY00135648,O0090557,851.68,credit_card,2024-09-21
PAY00135649,O0090558,593.5,credit_card,2023-06-26
PAY00135650,O0090559,1557.92,debit_card,2024-02-14
PAY00135651,O0090559,629.25,pix,2023-11-21
PAY00135652,O0090560,425.62,pix,2024-04-27
PAY00135653,O0090560,395.99,credit_card,2023-12-04
PAY00135654,O0090561,710.01,credit_card,2023-11-27
PAY00135655,O0090562,898.27,pix,2023-12-14
PAY00135656,O0090563,926.67,pix,2023-05-11
PAY00135657,O0090564,1978.27,pix,2023-10-26
PAY00135658,O0090564,1126.13,voucher,2023-02-02
PAY00135659,O0090565,1729.45,credit_card,2023-08-25
PAY00135660,O0090565,1243.71,voucher,2023-05-30
PAY00135661,O0090566,1052.27,credit_card,2024-04-16
PAY00135662,O0090566,1323.34,debit_card,2023-10-10
PAY00135663,O0090567,336.95,pix,2024-04-07
PAY00135664,O0090567,1484.08,debit_card,2024-07-13
PAY00135665,O0090568,1720.67,debit_card,2024-04-17
PAY00135666,O0090569,1953.0,credit_card,2023-04-27
PAY00135667,O0090570,530.96,debit_card,2023-03-13
PAY00135668,O0090570,1125.15,voucher,2023-02-21
PAY00135669,O0090571,854.3,debit_card,2024-04-14
PAY00135670,O0090572,1257.54,debit_card,2023-06-14
PAY00135671,O0090573,1447.74,pix,2023-02-28
PAY00135672,O0090574,433.53,boleto,2023-12-02
PAY00135673,O0090575,1782.58,debit_card,2024-06-07
PAY00135674,O0090575,1544.43,pix,2023-06-06
PAY00135675,O0090576,457.49,debit_card,2024-08-01
PAY00135676,O0090577,438.96,boleto,2024-08-17
PAY00135677,O0090577,1556.82,boleto,2023-09-06
PAY00135678,O0090578,461.27,voucher,2024-05-12
PAY00135679,O0090579,43.38,pix,2023-11-22
PAY00135680,O0090579,735.23,voucher,2024-09-21
PAY00135681,O0090580,403.93,credit_card,2024-03-08
PAY00135682,O0090580,344.81,debit_card,2023-07-04
PAY00135683,O0090581,370.29,boleto,2023-07-18
PAY00135684,O0090582,1456.09,pix,2024-06-03
PAY00135685,O0090583,1943.74,debit_card,2023-09-10
PAY00135686,O0090584,916.18,credit_card,2024-02-19
PAY00135687,O0090584,419.65,pix,2024-10-31
PAY00135688,O0090585,1600.5,pix,2024-01-05
PAY00135689,O0090586,889.25,pix,2024-07-17
PAY00135690,O0090587,1249.26,voucher,2024-06-06
PAY00135691,O0090587,685.63,boleto,2023-03-05
PAY00135692,O0090588,857.88,credit_card,2024-02-03
PAY00135693,O0090589,1239.47,voucher,2023-06-23
PAY00135694,O0090590,1844.06,credit_card,2024-07-01
PAY00135695,O0090590,19.32,voucher,2023-11-29
PAY00135696,O0090591,775.78,pix,2024-04-24
PAY00135697,O0090592,1751.64,voucher,2024-10-11
PAY00135698,O0090593,455.28,credit_card,2024-04-14
PAY00135699,O0090593,1148.06,debit_card,2024-06-09
PAY00135700,O0090594,64.24,voucher,2024-08-06
PAY00135701,O0090595,1152.9,voucher,2023-09-27
PAY00135702,O0090596,1715.92,debit_card,2024-05-31
PAY00135703,O0090597,491.75,boleto,2024-11-01
PAY00135704,O0090598,245.54,boleto,2023-12-04
PAY00135705,O0090599,197.28,credit_card,2023-02-23
PAY00135706,O0090599,1799.02,voucher,2023-02-14
PAY00135707,O0090600,1604.65,debit_card,2023-01-09
PAY00135708,O0090601,1255.57,debit_card,2023-06-27
PAY00135709,O0090601,298.33,pix,2024-05-09
PAY00135710,O0090602,1419.87,pix,2024-02-06
PAY00135711,O0090602,1273.38,credit_card,2024-01-17
PAY00135712,O0090603,445.87,pix,2024-01-22
PAY00135713,O0090603,1492.15,voucher,2023-04-30
PAY00135714,O0090604,1294.66,boleto,2023-01-15
PAY00135715,O0090605,150.85,boleto,2023-07-28
PAY00135716,O0090606,1264.12,pix,2023-10-06
PAY00135717,O0090606,1595.39,credit_card,2024-10-30
PAY00135718,O0090607,996.85,boleto,2023-07-01
PAY00135719,O0090608,912.85,credit_card,2023-07-13
PAY00135720,O0090608,1263.94,voucher,2023-09-23
PAY00135721,O0090609,672.5,credit_card,2024-01-12
PAY00135722,O0090610,438.02,boleto,2023-05-22
PAY00135723,O0090611,1321.92,voucher,2024-03-09
PAY00135724,O0090611,647.3,credit_card,2023-10-06
PAY00135725,O0090612,449.01,pix,2024-09-08
PAY00135726,O0090613,1165.8,debit_card,2024-09-19
PAY00135727,O0090613,1201.32,voucher,2024-02-07
PAY00135728,O0090614,1004.94,debit_card,2024-10-14
PAY00135729,O0090615,1445.15,voucher,2023-02-18
PAY00135730,O0090615,1200.57,debit_card,2023-09-10
PAY00135731,O0090616,292.4,voucher,2023-04-16
PAY00135732,O0090616,111.66,boleto,2023-02-25
PAY00135733,O0090617,1662.23,pix,2023-06-19
PAY00135734,O0090617,1750.35,credit_card,2024-01-13
PAY00135735,O0090618,873.05,debit_card,2023-07-09
PAY00135736,O0090619,811.31,boleto,2023-03-01
PAY00135737,O0090619,1570.48,debit_card,2023-07-02
PAY00135738,O0090620,1759.16,debit_card,2024-07-12
PAY00135739,O0090621,538.13,boleto,2024-09-08
PAY00135740,O0090622,977.59,debit_card,2024-07-01
PAY00135741,O0090622,1405.58,voucher,2023-04-29
PAY00135742,O0090623,1744.45,voucher,2024-05-14
PAY00135743,O0090624,706.29,pix,2023-07-28
PAY00135744,O0090625,1594.96,boleto,2024-04-17
PAY00135745,O0090626,1966.61,debit_card,2024-09-10
PAY00135746,O0090626,391.61,voucher,2023-04-08
PAY00135747,O0090627,1350.37,pix,2024-06-23
PAY00135748,O0090628,1648.17,voucher,2023-01-15
PAY00135749,O0090628,1649.41,boleto,2023-06-05
PAY00135750,O0090629,33.37,pix,2023-04-09
PAY00135751,O0090629,1115.15,boleto,2023-10-30
PAY00135752,O0090630,557.35,pix,2024-08-07
PAY00135753,O0090630,1913.75,debit_card,2023-05-16
PAY00135754,O0090631,796.89,credit_card,2023-07-13
PAY00135755,O0090632,610.23,pix,2023-03-01
PAY00135756,O0090632,1330.89,debit_card,2024-07-27
PAY00135757,O0090633,98.18,debit_card,2024-04-15
PAY00135758,O0090634,1722.94,pix,2023-04-07
PAY00135759,O0090634,1946.38,boleto,2024-08-22
PAY00135760,O0090635,459.23,voucher,2023-10-25
PAY00135761,O0090636,1227.98,boleto,2024-04-01
PAY00135762,O0090636,664.88,voucher,2023-09-28
PAY00135763,O0090637,1463.72,pix,2024-03-04
PAY00135764,O0090637,677.12,pix,2024-07-07
PAY00135765,O0090638,409.73,pix,2023-06-24
PAY00135766,O0090639,89.48,pix,2024-07-29
PAY00135767,O0090639,1386.03,pix,2023-08-29
PAY00135768,O0090640,1018.59,voucher,2023-06-27
PAY00135769,O0090641,488.25,pix,2023-12-27
PAY00135770,O0090642,1289.22,pix,2024-02-14
PAY00135771,O0090642,1074.44,credit_card,2024-11-11
PAY00135772,O0090643,1437.38,pix,2023-02-19
PAY00135773,O0090644,1134.76,boleto,2023-12-28
PAY00135774,O0090645,447.51,debit_card,2023-11-15
PAY00135775,O0090645,1130.33,voucher,2023-03-17
PAY00135776,O0090646,787.09,voucher,2023-04-10
PAY00135777,O0090647,1281.46,credit_card,2023-03-04
PAY00135778,O0090647,268.78,voucher,2023-02-23
PAY00135779,O0090648,1356.98,pix,2023-11-08
PAY00135780,O0090649,1501.39,boleto,2023-03-07
PAY00135781,O0090650,908.47,boleto,2023-04-18
PAY00135782,O0090651,1001.95,pix,2023-12-18
PAY00135783,O0090652,172.36,credit_card,2023-08-13
PAY00135784,O0090653,1028.79,voucher,2024-02-06
PAY00135785,O0090653,793.4,voucher,2024-10-14
PAY00135786,O0090654,376.03,voucher,2023-08-08
PAY00135787,O0090655,679.2,boleto,2024-07-23
PAY00135788,O0090655,230.19,boleto,2023-04-16
PAY00135789,O0090656,1713.29,voucher,2023-05-24
PAY00135790,O0090657,1612.33,boleto,2024-10-16
PAY00135791,O0090658,1026.25,boleto,2024-05-24
PAY00135792,O0090658,216.72,pix,2024-11-22
PAY00135793,O0090659,1760.59,pix,2024-04-19
PAY00135794,O0090659,595.01,voucher,2024-06-02
PAY00135795,O0090660,695.7,voucher,2024-07-05
PAY00135796,O0090661,1202.15,credit_card,2024-09-16
PAY00135797,O0090662,1683.06,boleto,2023-06-02
PAY00135798,O0090663,1860.2,credit_card,2024-11-13
PAY00135799,O0090663,1622.16,boleto,2023-09-06
PAY00135800,O0090664,1033.96,debit_card,2024-06-02
PAY00135801,O0090664,1541.29,pix,2023-07-13
PAY00135802,O0090665,1453.17,pix,2024-08-20
PAY00135803,O0090666,1850.3,credit_card,2023-03-08
PAY00135804,O0090666,1525.72,debit_card,2024-08-16
PAY00135805,O0090667,980.94,debit_card,2023-10-11
PAY00135806,O0090667,780.59,credit_card,2023-07-04
PAY00135807,O0090668,903.14,debit_card,2023-08-17
PAY00135808,O0090668,1214.68,boleto,2024-06-15
PAY00135809,O0090669,1679.37,debit_card,2024-03-27
PAY00135810,O0090670,629.29,voucher,2023-02-23
PAY00135811,O0090670,1929.5,boleto,2024-05-15
PAY00135812,O0090671,803.11,pix,2024-02-19
PAY00135813,O0090672,1696.26,pix,2023-11-17
PAY00135814,O0090673,936.36,boleto,2023-09-27
PAY00135815,O0090673,519.12,debit_card,2023-08-16
PAY00135816,O0090674,1870.47,voucher,2024-10-01
PAY00135817,O0090675,1125.68,boleto,2023-10-08
PAY00135818,O0090675,932.09,voucher,2023-01-21
PAY00135819,O0090676,56.48,credit_card,2024-03-22
PAY00135820,O0090676,1779.9,pix,2023-04-17
PAY00135821,O0090677,1995.96,boleto,2024-10-31
PAY00135822,O0090677,469.04,credit_card,2023-11-05
PAY00135823,O0090678,943.19,boleto,2023-04-01
PAY00135824,O0090678,704.73,pix,2024-07-28
PAY00135825,O0090679,1752.08,credit_card,2024-01-08
PAY00135826,O0090679,1690.95,boleto,2024-05-02
PAY00135827,O0090680,1409.44,credit_card,2023-04-14
PAY00135828,O0090680,1490.21,credit_card,2024-06-02
PAY00135829,O0090681,503.15,credit_card,2024-09-03
PAY00135830,O0090682,509.39,debit_card,2023-09-07
PAY00135831,O0090682,1191.84,voucher,2023-03-22
PAY00135832,O0090683,447.06,debit_card,2023-05-08
PAY00135833,O0090683,587.45,voucher,2023-07-13
PAY00135834,O0090684,638.99,pix,2023-04-03
PAY00135835,O0090684,1530.46,voucher,2024-03-25
PAY00135836,O0090685,1668.75,pix,2023-04-29
PAY00135837,O0090686,961.26,pix,2023-11-25
PAY00135838,O0090687,300.97,pix,2023-04-20
PAY00135839,O0090688,239.24,pix,2024-05-07
PAY00135840,O0090689,1812.26,voucher,2024-01-21
PAY00135841,O0090690,172.77,pix,2024-03-13
PAY00135842,O0090690,61.47,pix,2023-10-16
PAY00135843,O0090691,1043.53,credit_card,2023-01-19
PAY00135844,O0090692,1674.72,voucher,2024-09-22
PAY00135845,O0090693,374.03,pix,2024-01-28
PAY00135846,O0090694,182.94,boleto,2023-08-27
PAY00135847,O0090694,66.72,voucher,2024-10-14
PAY00135848,O0090695,721.13,pix,2024-07-07
PAY00135849,O0090696,36.74,pix,2023-03-21
PAY00135850,O0090697,905.86,pix,2023-06-01
PAY00135851,O0090697,1891.31,credit_card,2023-04-15
PAY00135852,O0090698,1475.18,debit_card,2024-11-14
PAY00135853,O0090698,880.9,voucher,2023-04-14
PAY00135854,O0090699,592.26,credit_card,2023-07-19
PAY00135855,O0090699,1925.99,voucher,2023-11-25
PAY00135856,O0090700,1584.7,debit_card,2023-05-29
PAY00135857,O0090700,517.64,credit_card,2023-10-12
PAY00135858,O0090701,1677.47,credit_card,2023-07-18
PAY00135859,O0090701,1759.14,debit_card,2024-07-01
PAY00135860,O0090702,788.3,credit_card,2024-11-17
PAY00135861,O0090702,572.29,debit_card,2024-01-07
PAY00135862,O0090703,466.08,voucher,2023-03-25
PAY00135863,O0090703,1504.68,debit_card,2023-02-26
PAY00135864,O0090704,862.97,debit_card,2024-09-10
PAY00135865,O0090704,776.91,voucher,2023-07-21
PAY00135866,O0090705,869.78,voucher,2023-09-12
PAY00135867,O0090706,600.85,credit_card,2024-04-07
PAY00135868,O0090706,1949.91,debit_card,2024-03-02
PAY00135869,O0090707,744.64,pix,2024-11-14
PAY00135870,O0090707,1870.44,pix,2023-10-22
PAY00135871,O0090708,569.37,voucher,2023-10-22
PAY00135872,O0090708,620.14,boleto,2024-01-09
PAY00135873,O0090709,915.79,voucher,2023-12-16
PAY00135874,O0090709,72.37,debit_card,2024-04-29
PAY00135875,O0090710,1123.07,pix,2024-01-31
PAY00135876,O0090711,1034.56,boleto,2023-02-04
PAY00135877,O0090712,1459.51,boleto,2023-07-12
PAY00135878,O0090713,1443.26,pix,2024-04-28
PAY00135879,O0090713,1850.2,pix,2023-10-24
PAY00135880,O0090714,1987.01,boleto,2024-01-19
PAY00135881,O0090714,53.87,pix,2024-09-16
PAY00135882,O0090715,490.09,credit_card,2024-06-29
PAY00135883,O0090715,1553.21,boleto,2023-04-02
PAY00135884,O0090716,1991.56,pix,2024-05-07
PAY00135885,O0090716,105.28,pix,2023-02-22
PAY00135886,O0090717,767.27,debit_card,2024-11-14
PAY00135887,O0090717,785.66,debit_card,2023-11-06
PAY00135888,O0090718,131.21,pix,2023-08-30
PAY00135889,O0090719,1539.19,debit_card,2024-11-07
PAY00135890,O0090719,752.87,pix,2023-11-16
PAY00135891,O0090720,151.28,voucher,2024-03-01
PAY00135892,O0090720,713.53,pix,2023-06-21
PAY00135893,O0090721,1592.1,voucher,2023-08-14
PAY00135894,O0090721,691.79,voucher,2024-01-10
PAY00135895,O0090722,1684.37,pix,2023-04-25
PAY00135896,O0090723,1993.39,credit_card,2024-04-22
PAY00135897,O0090724,17.32,debit_card,2024-05-15
PAY00135898,O0090724,142.74,boleto,2023-09-05
PAY00135899,O0090725,1483.79,credit_card,2023-06-26
PAY00135900,O0090726,892.02,boleto,2024-08-18
PAY00135901,O0090727,701.37,pix,2023-12-13
PAY00135902,O0090728,1490.44,voucher,2024-05-05
PAY00135903,O0090729,999.5,voucher,2023-03-14
PAY00135904,O0090729,1295.82,pix,2024-07-12
PAY00135905,O0090730,591.36,pix,2024-07-02
PAY00135906,O0090731,790.17,boleto,2023-05-05
PAY00135907,O0090731,964.4,pix,2024-02-01
PAY00135908,O0090732,759.52,debit_card,2024-09-18
PAY00135909,O0090733,1775.09,boleto,2023-01-19
PAY00135910,O0090734,920.47,boleto,2023-03-19
PAY00135911,O0090734,1199.25,debit_card,2023-09-26
PAY00135912,O0090735,460.73,voucher,2024-06-14
PAY00135913,O0090736,1898.12,credit_card,2024-01-10
PAY00135914,O0090737,1203.92,voucher,2024-01-27
PAY00135915,O0090738,544.37,pix,2023-03-02
PAY00135916,O0090738,804.82,boleto,2024-07-14
PAY00135917,O0090739,1909.53,boleto,2024-07-20
PAY00135918,O0090739,1156.82,debit_card,2023-01-16
PAY00135919,O0090740,1940.45,debit_card,2024-04-12
PAY00135920,O0090740,961.17,boleto,2024-04-05
PAY00135921,O0090741,1736.88,debit_card,2024-09-16
PAY00135922,O0090742,440.66,voucher,2024-02-03
PAY00135923,O0090743,1757.77,debit_card,2023-06-20
PAY00135924,O0090743,143.93,debit_card,2023-08-03
PAY00135925,O0090744,1223.04,credit_card,2024-09-06
PAY00135926,O0090745,1593.55,boleto,2024-11-22
PAY00135927,O0090746,709.52,boleto,2023-02-18
PAY00135928,O0090747,499.86,voucher,2023-07-10
PAY00135929,O0090748,41.47,credit_card,2023-02-15
PAY00135930,O0090749,1254.83,debit_card,2024-01-14
PAY00135931,O0090750,1719.94,credit_card,2023-06-18
PAY00135932,O0090751,1177.75,debit_card,2023-06-09
PAY00135933,O0090752,1837.02,boleto,2024-01-05
PAY00135934,O0090752,345.09,boleto,2024-01-02
PAY00135935,O0090753,1398.23,credit_card,2024-11-08
PAY00135936,O0090754,333.6,debit_card,2023-08-19
PAY00135937,O0090754,1881.94,pix,2024-04-03
PAY00135938,O0090755,878.35,pix,2024-02-02
PAY00135939,O0090756,1611.13,boleto,2024-02-04
PAY00135940,O0090757,130.82,voucher,2024-06-23
PAY00135941,O0090758,231.39,pix,2023-04-15
PAY00135942,O0090759,937.01,credit_card,2023-06-01
PAY00135943,O0090759,282.29,voucher,2024-07-10
PAY00135944,O0090760,1735.22,credit_card,2024-11-06
PAY00135945,O0090760,1679.19,voucher,2024-06-26
PAY00135946,O0090761,1085.7,voucher,2024-02-02
PAY00135947,O0090761,556.17,credit_card,2023-04-03
PAY00135948,O0090762,233.53,debit_card,2023-07-17
PAY00135949,O0090763,129.57,voucher,2023-02-06
PAY00135950,O0090763,927.21,debit_card,2024-07-21
PAY00135951,O0090764,740.25,voucher,2024-11-28
PAY00135952,O0090764,1175.99,credit_card,2024-05-25
PAY00135953,O0090765,1982.84,debit_card,2024-11-29
PAY00135954,O0090765,1114.45,credit_card,2023-03-09
PAY00135955,O0090766,1636.88,debit_card,2023-04-09
PAY00135956,O0090766,1090.45,boleto,2024-01-11
PAY00135957,O0090767,383.71,boleto,2023-08-09
PAY00135958,O0090767,973.53,pix,2024-06-04
