preference_id,consumer_id,category,preference_score
PF00111924,CON0059475,Entertainment,9
PF00111925,CON0096670,Travel,1
PF00111926,CON0028531,Automotive,1
PF00111927,CON0045431,Travel,3
PF00111928,CON0099385,Travel,8
PF00111929,CON0002943,Home,3
PF00111930,CON0089195,Groceries,10
PF00111931,CON0042082,Automotive,1
PF00111932,CON0046323,Home,5
PF00111933,CON0011504,Travel,7
PF00111934,CON0080168,Groceries,9
PF00111935,CON0075567,Automotive,5
PF00111936,CON0026359,Health,10
PF00111937,CON0003726,Home,1
PF00111938,CON0083203,Health,2
PF00111939,CON0069006,Groceries,4
PF00111940,CON0072807,Entertainment,1
PF00111941,CON0063889,Travel,8
PF00111942,CON0002928,Entertainment,9
PF00111943,CON0042338,Groceries,7
PF00111944,CON0031174,Entertainment,1
PF00111945,CON0000977,Groceries,4
PF00111946,CON0073101,Entertainment,7
PF00111947,CON0042183,Fashion,8
PF00111948,CON0075532,Travel,3
PF00111949,CON0010028,Fashion,9
PF00111950,CON0023574,Travel,6
PF00111951,CON0002401,Entertainment,7
PF00111952,CON0014381,Fashion,4
PF00111953,CON0075813,Health,5
PF00111954,CON0087031,Automotive,1
PF00111955,CON0048437,Health,7
PF00111956,CON0024028,Groceries,4
PF00111957,CON0039967,Automotive,5
PF00111958,CON0026308,Travel,7
PF00111959,CON0006273,Groceries,10
PF00111960,CON0091076,Groceries,7
PF00111961,CON0025935,Electronics,9
PF00111962,CON0038009,Groceries,10
PF00111963,CON0035818,Home,7
PF00111964,CON0040639,Groceries,9
PF00111965,CON0068880,Groceries,1
PF00111966,CON0060224,Groceries,6
PF00111967,CON0062626,Fashion,5
PF00111968,CON0069826,Home,1
PF00111969,CON0079138,Travel,9
PF00111970,CON0075621,Health,5
PF00111971,CON0013614,Home,9
PF00111972,CON0039098,Travel,5
PF00111973,CON0083154,Groceries,5
PF00111974,CON0067935,Fashion,9
PF00111975,CON0021589,Entertainment,9
PF00111976,CON0084819,Home,4
PF00111977,CON0083637,Travel,5
PF00111978,CON0004782,Electronics,5
PF00111979,CON0004034,Home,4
PF00111980,CON0062904,Home,8
PF00111981,CON0010539,Entertainment,7
PF00111982,CON0039762,Automotive,6
PF00111983,CON0022687,Health,2
PF00111984,CON0021207,Electronics,7
PF00111985,CON0059364,Groceries,5
PF00111986,CON0041450,Travel,2
PF00111987,CON0031081,Electronics,6
PF00111988,CON0084964,Automotive,10
PF00111989,CON0037031,Electronics,2
PF00111990,CON0025994,Fashion,4
PF00111991,CON0066266,Entertainment,3
PF00111992,CON0046265,Automotive,5
PF00111993,CON0083996,Electronics,10
PF00111994,CON0030063,Entertainment,5
PF00111995,CON0051293,Automotive,7
PF00111996,CON0072970,Home,9
PF00111997,CON0007047,Automotive,3
PF00111998,CON0019572,Electronics,6
PF00111999,CON0013300,Entertainment,7
PF00112000,CON0037156,Groceries,4
PF00112001,CON0064694,Home,2
PF00112002,CON0068572,Electronics,6
PF00112003,CON0062975,Electronics,9
PF00112004,CON0095479,Travel,5
PF00112005,CON0031959,Travel,10
PF00112006,CON0044824,Automotive,9
PF00112007,CON0038789,Groceries,6
PF00112008,CON0053494,Groceries,3
PF00112009,CON0025693,Automotive,2
PF00112010,CON0008035,Groceries,2
PF00112011,CON0046356,Electronics,3
PF00112012,CON0021020,Fashion,3
PF00112013,CON0016864,Groceries,8
PF00112014,CON0047879,Fashion,4
PF00112015,CON0003720,Fashion,7
PF00112016,CON0078209,Travel,8
PF00112017,CON0005966,Groceries,10
PF00112018,CON0093504,Health,6
PF00112019,CON0081942,Health,7
PF00112020,CON0014375,Entertainment,10
PF00112021,CON0085629,Automotive,1
PF00112022,CON0006066,Electronics,3
PF00112023,CON0094496,Groceries,9
PF00112024,CON0089924,Groceries,10
PF00112025,CON0052150,Health,6
PF00112026,CON0056008,Automotive,7
PF00112027,CON0070290,Travel,7
PF00112028,CON0063354,Automotive,9
PF00112029,CON0042719,Groceries,2
PF00112030,CON0095074,Electronics,3
PF00112031,CON0069405,Entertainment,6
PF00112032,CON0032581,Electronics,2
PF00112033,CON0004068,Entertainment,8
PF00112034,CON0014664,Home,7
PF00112035,CON0019582,Fashion,7
PF00112036,CON0019476,Entertainment,9
PF00112037,CON0068214,Travel,8
PF00112038,CON0092743,Entertainment,5
PF00112039,CON0010681,Travel,3
PF00112040,CON0003825,Automotive,3
PF00112041,CON0002610,Entertainment,9
PF00112042,CON0033642,Home,8
PF00112043,CON0052454,Entertainment,1
PF00112044,CON0060791,Groceries,10
PF00112045,CON0011036,Entertainment,7
PF00112046,CON0046515,Entertainment,1
PF00112047,CON0081805,Entertainment,5
PF00112048,CON0039722,Travel,6
PF00112049,CON0001570,Travel,4
PF00112050,CON0078584,Home,7
PF00112051,CON0019648,Automotive,8
PF00112052,CON0058223,Electronics,7
PF00112053,CON0066614,Electronics,9
PF00112054,CON0089714,Health,4
PF00112055,CON0013709,Home,3
PF00112056,CON0017376,Entertainment,7
PF00112057,CON0074929,Electronics,4
PF00112058,CON0093271,Entertainment,9
PF00112059,CON0078084,Entertainment,7
PF00112060,CON0079321,Electronics,6
PF00112061,CON0042672,Health,3
PF00112062,CON0084120,Health,1
PF00112063,CON0086152,Home,10
PF00112064,CON0098866,Automotive,1
PF00112065,CON0047565,Entertainment,10
PF00112066,CON0069865,Electronics,7
PF00112067,CON0083807,Health,7
PF00112068,CON0006404,Health,10
PF00112069,CON0072134,Home,10
PF00112070,CON0086604,Electronics,3
PF00112071,CON0021606,Groceries,1
PF00112072,CON0047518,Travel,5
PF00112073,CON0001419,Electronics,2
PF00112074,CON0052158,Groceries,5
PF00112075,CON0076575,Travel,10
PF00112076,CON0027714,Automotive,5
PF00112077,CON0011817,Health,7
PF00112078,CON0003595,Health,10
PF00112079,CON0023241,Travel,4
PF00112080,CON0073386,Health,4
PF00112081,CON0058011,Fashion,9
PF00112082,CON0094387,Groceries,3
PF00112083,CON0007314,Entertainment,5
PF00112084,CON0041316,Groceries,9
PF00112085,CON0011623,Automotive,5
PF00112086,CON0064162,Fashion,7
PF00112087,CON0012011,Entertainment,10
PF00112088,CON0097782,Home,3
PF00112089,CON0032910,Travel,5
PF00112090,CON0098393,Groceries,4
PF00112091,CON0034329,Electronics,5
PF00112092,CON0049673,Electronics,7
PF00112093,CON0007976,Health,4
PF00112094,CON0016554,Travel,10
PF00112095,CON0090784,Electronics,4
PF00112096,CON0003856,Travel,7
PF00112097,CON0007703,Automotive,10
PF00112098,CON0082401,Health,5
PF00112099,CON0069567,Automotive,8
PF00112100,CON0076171,Health,2
PF00112101,CON0003733,Groceries,3
PF00112102,CON0087341,Health,1
PF00112103,CON0083912,Electronics,2
PF00112104,CON0060962,Groceries,7
PF00112105,CON0004864,Home,3
PF00112106,CON0089662,Entertainment,9
PF00112107,CON0007934,Travel,1
PF00112108,CON0020632,Home,4
PF00112109,CON0062346,Electronics,4
PF00112110,CON0004249,Fashion,4
PF00112111,CON0071791,Groceries,6
PF00112112,CON0011488,Fashion,6
PF00112113,CON0080934,Groceries,9
PF00112114,CON0095692,Electronics,7
PF00112115,CON0031822,Health,10
PF00112116,CON0006856,Groceries,5
PF00112117,CON0045631,Electronics,8
PF00112118,CON0078526,Entertainment,8
PF00112119,CON0098200,Entertainment,4
PF00112120,CON0050521,Travel,5
PF00112121,CON0076276,Electronics,4
PF00112122,CON0064949,Fashion,8
PF00112123,CON0095842,Automotive,2
PF00112124,CON0030179,Electronics,7
PF00112125,CON0047602,Fashion,5
PF00112126,CON0074439,Electronics,5
PF00112127,CON0064642,Fashion,5
PF00112128,CON0009062,Fashion,10
PF00112129,CON0060824,Fashion,3
PF00112130,CON0001261,Travel,4
PF00112131,CON0054108,Home,10
PF00112132,CON0091070,Health,5
PF00112133,CON0083833,Health,6
PF00112134,CON0050454,Electronics,9
PF00112135,CON0004139,Groceries,10
PF00112136,CON0048644,Home,3
PF00112137,CON0021122,Travel,9
PF00112138,CON0091255,Entertainment,4
PF00112139,CON0005860,Automotive,10
PF00112140,CON0052802,Entertainment,10
PF00112141,CON0097144,Electronics,2
PF00112142,CON0053850,Travel,9
PF00112143,CON0049228,Automotive,8
PF00112144,CON0078094,Health,4
PF00112145,CON0000537,Electronics,5
PF00112146,CON0077590,Travel,2
PF00112147,CON0071889,Groceries,8
PF00112148,CON0080048,Fashion,7
PF00112149,CON0037108,Home,10
PF00112150,CON0082903,Home,8
PF00112151,CON0083878,Health,6
PF00112152,CON0066837,Electronics,10
PF00112153,CON0092934,Health,8
PF00112154,CON0088650,Electronics,2
PF00112155,CON0069531,Travel,9
PF00112156,CON0076134,Home,9
PF00112157,CON0019544,Electronics,6
PF00112158,CON0000548,Home,6
PF00112159,CON0063596,Entertainment,1
PF00112160,CON0080581,Entertainment,5
PF00112161,CON0004884,Automotive,6
PF00112162,CON0069491,Groceries,1
PF00112163,CON0016975,Travel,7
PF00112164,CON0001037,Travel,2
PF00112165,CON0077501,Automotive,10
PF00112166,CON0034123,Home,10
PF00112167,CON0039892,Travel,4
PF00112168,CON0079781,Home,2
PF00112169,CON0049161,Health,6
PF00112170,CON0029889,Automotive,8
PF00112171,CON0087055,Entertainment,8
PF00112172,CON0076451,Entertainment,4
PF00112173,CON0038796,Entertainment,6
PF00112174,CON0061951,Automotive,8
PF00112175,CON0051446,Automotive,6
PF00112176,CON0031297,Home,9
PF00112177,CON0082364,Health,2
PF00112178,CON0068626,Entertainment,5
PF00112179,CON0003667,Fashion,2
PF00112180,CON0079248,Entertainment,8
PF00112181,CON0079660,Home,4
PF00112182,CON0018829,Automotive,1
PF00112183,CON0074767,Entertainment,7
PF00112184,CON0008553,Health,10
PF00112185,CON0047349,Fashion,3
PF00112186,CON0076376,Groceries,4
PF00112187,CON0099701,Health,4
PF00112188,CON0007479,Electronics,8
PF00112189,CON0029242,Home,9
PF00112190,CON0008189,Health,3
PF00112191,CON0087684,Travel,9
PF00112192,CON0033510,Health,9
PF00112193,CON0079719,Fashion,4
PF00112194,CON0059733,Home,2
PF00112195,CON0017951,Groceries,1
PF00112196,CON0065943,Entertainment,1
PF00112197,CON0061882,Health,1
PF00112198,CON0057768,Groceries,8
PF00112199,CON0062974,Electronics,8
PF00112200,CON0001423,Health,3
PF00112201,CON0094924,Automotive,4
PF00112202,CON0073294,Electronics,4
PF00112203,CON0030178,Fashion,1
PF00112204,CON0081910,Home,2
PF00112205,CON0029192,Home,1
PF00112206,CON0034668,Electronics,2
PF00112207,CON0050366,Home,6
PF00112208,CON0055221,Entertainment,9
PF00112209,CON0007659,Fashion,9
PF00112210,CON0017719,Home,5
PF00112211,CON0076349,Electronics,10
PF00112212,CON0063194,Fashion,3
PF00112213,CON0098606,Entertainment,5
PF00112214,CON0059125,Automotive,3
PF00112215,CON0065439,Groceries,3
PF00112216,CON0001597,Home,4
PF00112217,CON0093276,Travel,8
PF00112218,CON0039051,Automotive,6
PF00112219,CON0007157,Entertainment,3
PF00112220,CON0060921,Home,6
PF00112221,CON0014813,Home,8
PF00112222,CON0010445,Groceries,9
PF00112223,CON0074703,Electronics,8
PF00112224,CON0033834,Entertainment,5
PF00112225,CON0050246,Travel,10
PF00112226,CON0057062,Automotive,9
PF00112227,CON0065711,Fashion,8
PF00112228,CON0034210,Fashion,2
PF00112229,CON0072250,Electronics,1
PF00112230,CON0001455,Entertainment,6
PF00112231,CON0071035,Entertainment,2
PF00112232,CON0035629,Home,3
PF00112233,CON0034821,Fashion,9
PF00112234,CON0004547,Travel,7
PF00112235,CON0032253,Groceries,2
PF00112236,CON0018239,Home,7
PF00112237,CON0096376,Automotive,10
PF00112238,CON0023736,Groceries,3
PF00112239,CON0035489,Automotive,9
PF00112240,CON0068171,Entertainment,9
PF00112241,CON0008626,Travel,4
PF00112242,CON0088579,Fashion,2
PF00112243,CON0044728,Automotive,4
PF00112244,CON0062194,Automotive,6
PF00112245,CON0051173,Fashion,9
PF00112246,CON0004371,Home,1
PF00112247,CON0013172,Entertainment,3
PF00112248,CON0011155,Groceries,7
PF00112249,CON0013327,Electronics,6
PF00112250,CON0035916,Health,6
PF00112251,CON0023916,Groceries,5
PF00112252,CON0091673,Entertainment,2
PF00112253,CON0058488,Entertainment,5
PF00112254,CON0065462,Automotive,8
PF00112255,CON0032386,Health,1
PF00112256,CON0048473,Electronics,2
PF00112257,CON0009888,Home,1
PF00112258,CON0086062,Entertainment,7
PF00112259,CON0011352,Fashion,1
PF00112260,CON0093026,Automotive,3
PF00112261,CON0089935,Travel,1
PF00112262,CON0024348,Automotive,2
PF00112263,CON0077073,Home,7
PF00112264,CON0099256,Fashion,5
PF00112265,CON0062751,Groceries,9
PF00112266,CON0078115,Home,3
PF00112267,CON0097618,Fashion,8
PF00112268,CON0069347,Fashion,9
PF00112269,CON0023203,Groceries,4
PF00112270,CON0065572,Automotive,3
PF00112271,CON0084940,Entertainment,9
PF00112272,CON0026703,Automotive,6
PF00112273,CON0008927,Entertainment,10
PF00112274,CON0019030,Groceries,3
PF00112275,CON0093143,Groceries,9
PF00112276,CON0020454,Home,1
PF00112277,CON0055398,Fashion,5
PF00112278,CON0068588,Electronics,1
PF00112279,CON0087744,Health,3
PF00112280,CON0046597,Fashion,3
PF00112281,CON0008385,Travel,9
PF00112282,CON0054973,Travel,10
PF00112283,CON0068349,Entertainment,10
PF00112284,CON0023745,Health,2
PF00112285,CON0012307,Home,9
PF00112286,CON0025532,Health,3
PF00112287,CON0042958,Entertainment,6
PF00112288,CON0043938,Automotive,7
PF00112289,CON0037985,Automotive,6
PF00112290,CON0064320,Home,2
PF00112291,CON0022327,Health,10
PF00112292,CON0020042,Automotive,10
PF00112293,CON0032501,Health,9
PF00112294,CON0040639,Groceries,8
PF00112295,CON0008505,Travel,2
PF00112296,CON0052291,Groceries,6
PF00112297,CON0079181,Automotive,10
PF00112298,CON0079109,Travel,1
PF00112299,CON0003618,Home,4
PF00112300,CON0055170,Health,6
PF00112301,CON0058085,Home,8
PF00112302,CON0007505,Groceries,3
PF00112303,CON0004773,Travel,5
PF00112304,CON0022486,Home,1
PF00112305,CON0064607,Travel,10
PF00112306,CON0047219,Groceries,4
PF00112307,CON0044871,Home,2
PF00112308,CON0096254,Fashion,4
PF00112309,CON0090966,Travel,3
PF00112310,CON0078786,Fashion,7
PF00112311,CON0026928,Fashion,1
PF00112312,CON0011827,Health,9
PF00112313,CON0004807,Fashion,8
PF00112314,CON0031572,Groceries,4
PF00112315,CON0059271,Groceries,8
PF00112316,CON0094394,Home,1
PF00112317,CON0080400,Fashion,3
PF00112318,CON0033995,Fashion,2
PF00112319,CON0068279,Health,7
PF00112320,CON0081334,Home,2
PF00112321,CON0066424,Groceries,1
PF00112322,CON0003807,Automotive,5
PF00112323,CON0079054,Fashion,1
PF00112324,CON0062099,Automotive,7
PF00112325,CON0076820,Entertainment,4
PF00112326,CON0082611,Entertainment,9
PF00112327,CON0058075,Home,10
PF00112328,CON0026100,Entertainment,5
PF00112329,CON0065482,Home,4
PF00112330,CON0036024,Travel,7
PF00112331,CON0090220,Home,1
PF00112332,CON0016573,Travel,4
PF00112333,CON0070156,Entertainment,1
PF00112334,CON0096156,Health,3
PF00112335,CON0025744,Entertainment,1
PF00112336,CON0006613,Home,10
PF00112337,CON0067741,Automotive,2
PF00112338,CON0088554,Travel,6
PF00112339,CON0009578,Home,3
PF00112340,CON0072739,Electronics,10
PF00112341,CON0029344,Automotive,4
PF00112342,CON0081634,Home,9
PF00112343,CON0092596,Home,7
PF00112344,CON0004462,Home,10
PF00112345,CON0022110,Automotive,8
PF00112346,CON0002965,Electronics,5
PF00112347,CON0070954,Fashion,6
PF00112348,CON0063786,Fashion,9
PF00112349,CON0066006,Entertainment,6
PF00112350,CON0017496,Health,5
PF00112351,CON0065337,Fashion,9
PF00112352,CON0020606,Automotive,2
PF00112353,CON0084225,Fashion,7
PF00112354,CON0016933,Electronics,5
PF00112355,CON0076242,Fashion,9
PF00112356,CON0045182,Fashion,5
PF00112357,CON0030769,Health,2
PF00112358,CON0052885,Groceries,3
PF00112359,CON0008939,Electronics,10
PF00112360,CON0044337,Automotive,6
PF00112361,CON0031141,Automotive,6
PF00112362,CON0086333,Travel,1
PF00112363,CON0016669,Travel,4
PF00112364,CON0063891,Entertainment,7
PF00112365,CON0018363,Home,7
PF00112366,CON0071668,Home,3
PF00112367,CON0016218,Home,3
PF00112368,CON0035406,Health,7
PF00112369,CON0007453,Home,9
PF00112370,CON0033279,Electronics,7
PF00112371,CON0058077,Automotive,7
PF00112372,CON0045575,Electronics,4
PF00112373,CON0020294,Automotive,7
PF00112374,CON0045326,Fashion,9
PF00112375,CON0055266,Travel,7
PF00112376,CON0072524,Travel,9
PF00112377,CON0055878,Automotive,2
PF00112378,CON0025983,Automotive,5
PF00112379,CON0078572,Automotive,6
PF00112380,CON0063951,Home,9
PF00112381,CON0070595,Entertainment,6
PF00112382,CON0031611,Home,3
PF00112383,CON0060210,Groceries,5
PF00112384,CON0029574,Groceries,1
PF00112385,CON0039414,Entertainment,10
PF00112386,CON0040493,Health,6
PF00112387,CON0067315,Home,10
PF00112388,CON0071100,Automotive,7
PF00112389,CON0042797,Electronics,10
PF00112390,CON0082206,Entertainment,4
PF00112391,CON0099690,Entertainment,7
PF00112392,CON0042089,Travel,9
PF00112393,CON0068496,Automotive,5
PF00112394,CON0032472,Automotive,9
PF00112395,CON0009001,Home,5
PF00112396,CON0048536,Health,2
PF00112397,CON0062177,Entertainment,4
PF00112398,CON0049209,Health,10
PF00112399,CON0009596,Fashion,6
PF00112400,CON0045764,Groceries,10
PF00112401,CON0047210,Groceries,1
PF00112402,CON0034561,Groceries,4
PF00112403,CON0026916,Health,7
PF00112404,CON0080392,Travel,3
PF00112405,CON0072872,Groceries,7
PF00112406,CON0023552,Electronics,8
PF00112407,CON0025995,Travel,7
PF00112408,CON0033693,Home,6
PF00112409,CON0004326,Home,7
PF00112410,CON0027776,Automotive,9
PF00112411,CON0066587,Groceries,9
PF00112412,CON0012843,Entertainment,2
PF00112413,CON0056265,Health,1
PF00112414,CON0076963,Health,6
PF00112415,CON0063886,Groceries,6
PF00112416,CON0085995,Groceries,7
PF00112417,CON0084676,Health,9
PF00112418,CON0066958,Fashion,3
PF00112419,CON0016548,Fashion,7
PF00112420,CON0077925,Health,4
PF00112421,CON0049272,Home,1
PF00112422,CON0040020,Home,4
PF00112423,CON0043127,Automotive,3
PF00112424,CON0064919,Electronics,8
PF00112425,CON0022578,Health,6
PF00112426,CON0025478,Groceries,3
PF00112427,CON0050788,Automotive,1
PF00112428,CON0049482,Electronics,8
PF00112429,CON0038992,Entertainment,2
PF00112430,CON0063352,Entertainment,8
PF00112431,CON0067426,Fashion,10
PF00112432,CON0083306,Groceries,9
PF00112433,CON0035408,Home,9
PF00112434,CON0071720,Groceries,3
PF00112435,CON0004235,Groceries,10
PF00112436,CON0069277,Groceries,4
PF00112437,CON0081297,Fashion,2
PF00112438,CON0016574,Entertainment,1
PF00112439,CON0018199,Groceries,9
PF00112440,CON0021432,Home,2
PF00112441,CON0015716,Automotive,9
PF00112442,CON0023041,Automotive,8
PF00112443,CON0014528,Groceries,5
PF00112444,CON0020044,Fashion,1
PF00112445,CON0075777,Entertainment,7
PF00112446,CON0092687,Health,5
PF00112447,CON0049956,Automotive,9
PF00112448,CON0054936,Home,3
PF00112449,CON0003918,Travel,9
PF00112450,CON0018619,Health,1
PF00112451,CON0008948,Health,7
PF00112452,CON0006037,Groceries,7
PF00112453,CON0063255,Home,6
PF00112454,CON0003049,Health,5
PF00112455,CON0043216,Home,8
PF00112456,CON0029242,Health,3
PF00112457,CON0060544,Home,5
PF00112458,CON0086241,Groceries,10
PF00112459,CON0005681,Groceries,6
PF00112460,CON0036109,Health,6
PF00112461,CON0071810,Fashion,6
PF00112462,CON0056201,Travel,4
PF00112463,CON0021021,Travel,6
PF00112464,CON0095949,Fashion,7
PF00112465,CON0049233,Electronics,1
PF00112466,CON0006927,Entertainment,7
PF00112467,CON0063738,Fashion,8
PF00112468,CON0043133,Groceries,8
PF00112469,CON0020320,Entertainment,6
PF00112470,CON0073269,Fashion,3
PF00112471,CON0017051,Entertainment,10
PF00112472,CON0032651,Health,5
PF00112473,CON0095071,Health,3
PF00112474,CON0083816,Home,7
PF00112475,CON0011497,Home,8
PF00112476,CON0059190,Home,2
PF00112477,CON0049831,Groceries,9
PF00112478,CON0035141,Entertainment,2
PF00112479,CON0014900,Entertainment,4
PF00112480,CON0075714,Home,6
PF00112481,CON0074356,Electronics,5
PF00112482,CON0050278,Home,2
PF00112483,CON0093550,Health,2
PF00112484,CON0069607,Home,1
PF00112485,CON0002975,Electronics,7
PF00112486,CON0034469,Entertainment,6
PF00112487,CON0034688,Entertainment,10
PF00112488,CON0068622,Fashion,3
PF00112489,CON0099985,Fashion,10
PF00112490,CON0091676,Fashion,5
PF00112491,CON0042283,Automotive,4
PF00112492,CON0003219,Home,4
PF00112493,CON0026668,Groceries,6
PF00112494,CON0066231,Electronics,5
PF00112495,CON0086443,Groceries,5
PF00112496,CON0065989,Fashion,1
PF00112497,CON0054214,Entertainment,5
PF00112498,CON0084648,Electronics,8
PF00112499,CON0031163,Groceries,3
PF00112500,CON0093415,Entertainment,8
PF00112501,CON0018736,Travel,8
PF00112502,CON0028571,Automotive,8
PF00112503,CON0099265,Electronics,7
PF00112504,CON0041845,Groceries,7
PF00112505,CON0064962,Groceries,9
PF00112506,CON0084180,Travel,2
PF00112507,CON0018933,Entertainment,6
PF00112508,CON0092001,Entertainment,10
PF00112509,CON0013533,Automotive,7
PF00112510,CON0086123,Groceries,8
PF00112511,CON0090357,Automotive,7
PF00112512,CON0076344,Electronics,2
PF00112513,CON0070948,Fashion,7
PF00112514,CON0017388,Automotive,5
PF00112515,CON0076296,Electronics,1
PF00112516,CON0028767,Electronics,3
