consumer_id,age,gender,income_bracket,education,region
CON0056177,25,F,<25K,Bachelors,East
CON0056178,24,F,25-50K,HS,East
CON0056179,67,F,75-100K,HS,East
CON0056180,81,M,25-50K,College,South
CON0056181,29,F,50-75K,College,West
CON0056182,19,M,<25K,Bachelors,North
CON0056183,57,F,<25K,HS,South
CON0056184,35,M,<25K,Graduate,South
CON0056185,77,F,100K+,College,North
CON0056186,43,F,<25K,College,South
CON0056187,66,M,100K+,Bachelors,North
CON0056188,79,M,25-50K,HS,North
CON0056189,84,M,100K+,College,West
CON0056190,24,M,<25K,Graduate,West
CON0056191,57,F,75-100K,HS,South
CON0056192,86,M,50-75K,HS,East
CON0056193,24,F,25-50K,Bachelors,South
CON0056194,43,M,<25K,Bachelors,North
CON0056195,84,M,<25K,Graduate,North
CON0056196,49,F,<25K,College,South
CON0056197,20,M,75-100K,HS,North
CON0056198,72,F,75-100K,Graduate,South
CON0056199,20,F,75-100K,HS,North
CON0056200,82,F,75-100K,HS,South
CON0056201,29,M,100K+,Bachelors,East
CON0056202,22,M,50-75K,Graduate,East
CON0056203,77,F,100K+,Bachelors,West
CON0056204,64,M,75-100K,HS,South
CON0056205,68,M,75-100K,Graduate,East
CON0056206,87,F,100K+,Bachelors,North
CON0056207,51,M,75-100K,College,West
CON0056208,44,F,25-50K,Bachelors,North
CON0056209,75,F,<25K,Bachelors,North
CON0056210,66,M,100K+,HS,North
CON0056211,24,F,<25K,Graduate,West
CON0056212,55,F,<25K,Bachelors,North
CON0056213,65,M,50-75K,College,South
CON0056214,33,M,75-100K,HS,East
CON0056215,59,F,100K+,HS,North
CON0056216,27,M,25-50K,College,West
CON0056217,72,F,25-50K,College,East
CON0056218,84,F,50-75K,College,North
CON0056219,74,F,50-75K,College,South
CON0056220,29,M,75-100K,HS,East
CON0056221,88,F,25-50K,Graduate,North
CON0056222,21,M,<25K,College,East
CON0056223,67,M,100K+,Graduate,South
CON0056224,81,M,50-75K,Graduate,North
CON0056225,46,F,<25K,HS,East
CON0056226,22,F,75-100K,College,North
CON0056227,42,F,75-100K,Graduate,South
CON0056228,59,F,75-100K,HS,North
CON0056229,35,M,100K+,College,East
CON0056230,35,F,<25K,HS,West
CON0056231,43,F,<25K,Graduate,East
CON0056232,79,F,100K+,HS,North
CON0056233,74,F,<25K,Bachelors,North
CON0056234,81,M,75-100K,Graduate,South
CON0056235,58,M,75-100K,College,West
CON0056236,85,F,<25K,College,West
CON0056237,83,M,100K+,Graduate,North
CON0056238,42,F,25-50K,Graduate,East
CON0056239,86,M,75-100K,Graduate,South
CON0056240,69,M,100K+,HS,West
CON0056241,29,M,<25K,College,South
CON0056242,42,F,75-100K,College,North
CON0056243,88,M,50-75K,HS,East
CON0056244,88,M,100K+,HS,West
CON0056245,90,F,<25K,Bachelors,South
CON0056246,46,M,<25K,College,North
CON0056247,83,M,25-50K,HS,East
CON0056248,77,M,75-100K,Bachelors,North
CON0056249,39,M,75-100K,Bachelors,East
CON0056250,82,M,50-75K,Bachelors,West
CON0056251,86,M,100K+,College,North
CON0056252,90,M,100K+,Bachelors,South
CON0056253,25,M,100K+,HS,North
CON0056254,75,M,50-75K,Graduate,South
CON0056255,45,M,75-100K,Graduate,West
CON0056256,53,F,<25K,Graduate,North
CON0056257,79,M,<25K,Bachelors,East
CON0056258,84,M,75-100K,Bachelors,North
CON0056259,42,M,25-50K,Bachelors,South
CON0056260,44,F,75-100K,College,North
CON0056261,59,F,75-100K,HS,South
CON0056262,70,F,100K+,College,West
CON0056263,72,M,75-100K,Graduate,North
CON0056264,84,M,25-50K,Bachelors,North
CON0056265,76,M,25-50K,HS,East
CON0056266,58,F,100K+,HS,South
CON0056267,56,M,<25K,Graduate,North
CON0056268,44,M,50-75K,HS,South
CON0056269,83,F,50-75K,HS,South
CON0056270,39,F,100K+,HS,South
CON0056271,46,M,25-50K,HS,North
CON0056272,50,F,100K+,HS,South
CON0056273,74,F,75-100K,Graduate,West
CON0056274,62,M,50-75K,HS,East
CON0056275,19,F,100K+,Graduate,South
CON0056276,32,F,25-50K,Bachelors,North
CON0056277,19,F,50-75K,Bachelors,East
CON0056278,82,F,100K+,College,South
CON0056279,59,F,25-50K,Graduate,South
CON0056280,24,F,<25K,HS,North
CON0056281,47,F,50-75K,Graduate,North
CON0056282,27,F,25-50K,Graduate,West
CON0056283,77,F,75-100K,Graduate,North
CON0056284,69,M,<25K,HS,East
CON0056285,80,M,<25K,HS,South
CON0056286,59,M,50-75K,HS,East
CON0056287,50,M,100K+,College,South
CON0056288,83,M,100K+,College,East
CON0056289,84,M,100K+,HS,North
CON0056290,27,F,<25K,Graduate,West
CON0056291,24,F,25-50K,Bachelors,North
CON0056292,43,M,50-75K,Graduate,South
CON0056293,36,F,50-75K,HS,South
CON0056294,44,F,50-75K,Graduate,East
CON0056295,32,F,50-75K,Bachelors,South
CON0056296,37,F,100K+,HS,West
CON0056297,63,F,75-100K,Graduate,West
CON0056298,72,M,50-75K,Bachelors,North
CON0056299,75,M,25-50K,College,North
CON0056300,80,M,25-50K,HS,West
CON0056301,47,M,50-75K,Bachelors,West
CON0056302,19,M,75-100K,College,North
CON0056303,77,M,25-50K,HS,West
CON0056304,70,M,<25K,Bachelors,East
CON0056305,34,M,50-75K,HS,North
CON0056306,38,F,25-50K,HS,East
CON0056307,72,M,50-75K,Graduate,West
CON0056308,27,M,75-100K,Graduate,North
CON0056309,51,F,50-75K,Graduate,North
CON0056310,90,F,<25K,Graduate,North
CON0056311,79,F,50-75K,College,North
CON0056312,72,M,25-50K,Graduate,South
CON0056313,52,F,100K+,College,East
CON0056314,81,M,<25K,Graduate,West
CON0056315,24,F,100K+,College,West
CON0056316,69,F,25-50K,HS,West
CON0056317,64,F,<25K,College,West
CON0056318,60,F,50-75K,College,East
CON0056319,83,F,<25K,Bachelors,East
CON0056320,74,M,25-50K,Graduate,West
CON0056321,48,F,50-75K,College,West
CON0056322,44,F,50-75K,Graduate,North
CON0056323,28,M,25-50K,Bachelors,West
CON0056324,74,F,25-50K,HS,East
CON0056325,60,M,75-100K,Graduate,West
CON0056326,28,F,<25K,HS,North
CON0056327,72,M,75-100K,College,South
CON0056328,79,F,<25K,Graduate,East
CON0056329,21,M,25-50K,HS,West
CON0056330,18,F,25-50K,Bachelors,North
CON0056331,88,M,<25K,Bachelors,East
CON0056332,48,F,50-75K,Graduate,East
CON0056333,39,M,100K+,Bachelors,East
CON0056334,20,M,25-50K,College,East
CON0056335,59,F,100K+,Bachelors,North
CON0056336,72,M,<25K,Graduate,West
CON0056337,34,M,25-50K,Bachelors,East
CON0056338,68,M,100K+,Graduate,South
CON0056339,74,M,<25K,HS,East
CON0056340,69,M,50-75K,HS,North
CON0056341,34,F,100K+,College,West
CON0056342,36,F,50-75K,Bachelors,West
CON0056343,78,M,75-100K,HS,North
CON0056344,33,F,100K+,Bachelors,West
CON0056345,47,F,50-75K,Bachelors,South
CON0056346,34,F,50-75K,Bachelors,East
CON0056347,90,M,<25K,Bachelors,North
CON0056348,71,M,100K+,College,South
CON0056349,62,F,50-75K,Bachelors,North
CON0056350,56,M,100K+,Bachelors,South
CON0056351,34,M,50-75K,HS,West
CON0056352,68,M,100K+,HS,East
CON0056353,89,F,75-100K,Graduate,West
CON0056354,64,M,<25K,Bachelors,South
CON0056355,80,M,75-100K,Bachelors,North
CON0056356,81,M,75-100K,Graduate,North
CON0056357,72,F,75-100K,HS,North
CON0056358,41,F,50-75K,Graduate,North
CON0056359,28,M,75-100K,Bachelors,North
CON0056360,62,M,50-75K,Graduate,East
CON0056361,66,F,<25K,Graduate,North
CON0056362,25,F,75-100K,Graduate,West
CON0056363,52,F,50-75K,HS,East
CON0056364,28,F,100K+,College,West
CON0056365,24,M,75-100K,Graduate,East
CON0056366,19,F,25-50K,Graduate,West
CON0056367,19,M,75-100K,College,West
CON0056368,80,F,50-75K,Graduate,South
CON0056369,87,M,<25K,College,North
CON0056370,39,F,<25K,Graduate,East
CON0056371,79,F,50-75K,HS,North
CON0056372,86,F,<25K,Graduate,East
CON0056373,51,F,75-100K,HS,West
CON0056374,33,F,100K+,College,East
CON0056375,35,F,<25K,Bachelors,South
CON0056376,37,F,25-50K,Graduate,North
CON0056377,71,F,75-100K,College,South
CON0056378,27,F,25-50K,HS,West
CON0056379,72,F,75-100K,College,North
CON0056380,32,M,100K+,College,South
CON0056381,85,F,100K+,HS,South
CON0056382,58,F,25-50K,Bachelors,East
CON0056383,37,F,100K+,HS,West
CON0056384,85,M,75-100K,Bachelors,East
CON0056385,90,M,100K+,Graduate,East
CON0056386,23,F,<25K,Bachelors,West
CON0056387,85,M,75-100K,HS,South
CON0056388,70,M,<25K,Graduate,South
CON0056389,84,M,75-100K,College,South
CON0056390,43,F,75-100K,HS,West
CON0056391,37,M,50-75K,College,East
CON0056392,42,F,75-100K,Graduate,North
CON0056393,26,M,75-100K,Bachelors,South
CON0056394,69,F,25-50K,Graduate,West
CON0056395,29,M,100K+,Graduate,East
CON0056396,65,M,75-100K,College,North
CON0056397,56,M,50-75K,College,North
CON0056398,75,F,<25K,Graduate,East
CON0056399,65,M,25-50K,College,East
CON0056400,84,M,75-100K,HS,North
CON0056401,35,F,100K+,Graduate,West
CON0056402,83,F,<25K,HS,South
CON0056403,48,F,75-100K,HS,South
CON0056404,58,F,75-100K,Graduate,East
CON0056405,34,M,50-75K,Graduate,East
CON0056406,86,M,100K+,Bachelors,North
CON0056407,68,F,<25K,College,North
CON0056408,48,F,75-100K,Graduate,South
CON0056409,49,F,<25K,Graduate,South
CON0056410,34,F,100K+,Graduate,North
CON0056411,54,F,50-75K,Bachelors,West
CON0056412,39,F,25-50K,College,North
CON0056413,46,F,100K+,College,West
CON0056414,77,F,25-50K,HS,West
CON0056415,36,F,100K+,HS,North
CON0056416,74,F,75-100K,Graduate,South
CON0056417,59,F,<25K,HS,South
CON0056418,63,M,50-75K,HS,West
CON0056419,55,M,75-100K,Graduate,South
CON0056420,63,F,25-50K,Bachelors,West
CON0056421,33,F,50-75K,Graduate,South
CON0056422,81,F,100K+,College,West
CON0056423,72,M,75-100K,HS,West
CON0056424,70,M,25-50K,Graduate,North
CON0056425,62,M,25-50K,College,North
CON0056426,42,M,50-75K,Graduate,East
CON0056427,78,M,25-50K,HS,West
CON0056428,78,M,75-100K,HS,West
CON0056429,22,F,100K+,College,South
CON0056430,66,F,<25K,HS,South
CON0056431,21,F,100K+,HS,East
CON0056432,58,F,75-100K,HS,South
CON0056433,66,M,75-100K,HS,South
CON0056434,59,M,25-50K,Bachelors,South
CON0056435,41,F,25-50K,College,North
CON0056436,24,M,50-75K,HS,West
CON0056437,77,M,75-100K,HS,East
CON0056438,20,F,75-100K,Graduate,West
CON0056439,54,F,25-50K,HS,North
CON0056440,56,M,25-50K,College,South
CON0056441,64,M,75-100K,Graduate,West
CON0056442,52,M,25-50K,HS,West
CON0056443,61,M,75-100K,Graduate,East
CON0056444,81,F,25-50K,HS,West
CON0056445,28,F,100K+,Bachelors,South
CON0056446,28,F,100K+,College,South
CON0056447,73,F,<25K,HS,North
CON0056448,60,M,50-75K,Graduate,East
CON0056449,32,F,75-100K,College,West
CON0056450,68,M,25-50K,College,North
CON0056451,25,F,25-50K,HS,South
CON0056452,77,M,<25K,HS,North
CON0056453,55,F,100K+,College,South
CON0056454,62,F,100K+,Graduate,East
CON0056455,65,F,25-50K,HS,West
CON0056456,72,F,75-100K,College,South
CON0056457,33,F,25-50K,HS,West
CON0056458,56,F,100K+,Graduate,North
CON0056459,85,F,100K+,HS,South
CON0056460,61,F,25-50K,HS,North
CON0056461,70,F,25-50K,College,South
CON0056462,23,F,75-100K,Bachelors,North
CON0056463,90,M,75-100K,HS,South
CON0056464,35,M,75-100K,College,East
CON0056465,75,F,100K+,HS,North
CON0056466,39,F,100K+,Graduate,South
CON0056467,81,F,100K+,HS,East
CON0056468,46,F,50-75K,HS,West
CON0056469,90,F,75-100K,Graduate,East
CON0056470,66,M,75-100K,College,North
CON0056471,27,F,75-100K,Bachelors,North
CON0056472,48,M,50-75K,Bachelors,West
CON0056473,62,M,50-75K,Graduate,South
CON0056474,71,F,<25K,HS,West
CON0056475,49,F,<25K,Graduate,East
CON0056476,51,F,25-50K,HS,West
CON0056477,49,F,50-75K,HS,North
CON0056478,78,M,<25K,College,North
CON0056479,43,F,75-100K,HS,North
CON0056480,74,M,25-50K,HS,South
CON0056481,78,M,50-75K,HS,South
CON0056482,57,F,75-100K,Graduate,East
CON0056483,58,F,<25K,HS,North
CON0056484,23,M,<25K,Graduate,West
CON0056485,81,F,75-100K,HS,North
CON0056486,51,F,100K+,College,South
CON0056487,47,F,100K+,Bachelors,South
CON0056488,24,F,100K+,Graduate,West
CON0056489,31,M,50-75K,HS,South
CON0056490,89,F,25-50K,Graduate,South
CON0056491,87,F,100K+,HS,West
CON0056492,32,M,75-100K,College,West
CON0056493,41,M,50-75K,Graduate,North
CON0056494,44,F,75-100K,Graduate,South
CON0056495,60,M,75-100K,HS,South
CON0056496,56,M,<25K,HS,West
CON0056497,88,F,100K+,College,East
CON0056498,85,F,<25K,Graduate,North
CON0056499,19,M,100K+,Graduate,West
CON0056500,20,F,100K+,College,East
CON0056501,80,M,25-50K,College,South
CON0056502,37,F,25-50K,HS,West
CON0056503,67,M,75-100K,HS,South
CON0056504,29,F,75-100K,College,West
CON0056505,42,F,<25K,Graduate,North
CON0056506,35,F,50-75K,HS,West
CON0056507,85,M,50-75K,HS,East
CON0056508,34,M,<25K,Bachelors,East
CON0056509,50,M,<25K,College,South
CON0056510,23,F,25-50K,HS,North
CON0056511,39,M,25-50K,Graduate,West
CON0056512,58,F,75-100K,College,North
CON0056513,67,M,<25K,HS,West
CON0056514,21,F,100K+,Bachelors,East
CON0056515,51,M,<25K,College,East
CON0056516,22,M,<25K,Graduate,East
CON0056517,70,M,75-100K,Bachelors,North
CON0056518,62,M,100K+,College,South
CON0056519,66,M,75-100K,HS,North
CON0056520,74,M,75-100K,Graduate,East
CON0056521,23,M,50-75K,Graduate,South
CON0056522,65,F,25-50K,Bachelors,South
CON0056523,80,M,<25K,Graduate,South
CON0056524,89,F,<25K,HS,North
CON0056525,48,F,<25K,College,East
CON0056526,55,F,<25K,HS,South
CON0056527,43,F,25-50K,College,East
CON0056528,61,F,<25K,Bachelors,West
CON0056529,56,F,100K+,Bachelors,North
CON0056530,74,M,100K+,College,North
CON0056531,57,M,50-75K,HS,North
CON0056532,29,M,100K+,Bachelors,East
CON0056533,90,F,<25K,Bachelors,East
CON0056534,73,M,<25K,Bachelors,East
CON0056535,85,M,50-75K,HS,North
CON0056536,24,F,100K+,Bachelors,East
CON0056537,81,F,25-50K,Bachelors,West
CON0056538,85,M,<25K,College,South
CON0056539,49,F,25-50K,Bachelors,South
CON0056540,26,F,<25K,Graduate,North
CON0056541,78,M,50-75K,Graduate,North
CON0056542,90,F,100K+,College,West
CON0056543,49,M,100K+,College,East
CON0056544,18,M,<25K,Graduate,East
CON0056545,66,F,<25K,College,East
CON0056546,76,F,50-75K,Graduate,North
CON0056547,85,M,25-50K,Graduate,North
CON0056548,66,M,75-100K,College,East
CON0056549,87,F,50-75K,College,East
CON0056550,80,F,75-100K,HS,North
CON0056551,56,F,25-50K,Bachelors,South
CON0056552,72,M,25-50K,Graduate,South
CON0056553,20,F,75-100K,Graduate,East
CON0056554,78,F,100K+,Bachelors,East
CON0056555,55,F,75-100K,HS,North
CON0056556,82,F,<25K,HS,South
CON0056557,78,M,25-50K,HS,South
CON0056558,53,F,<25K,Bachelors,East
CON0056559,62,F,75-100K,College,South
CON0056560,73,M,<25K,College,West
CON0056561,66,M,50-75K,College,North
CON0056562,22,F,50-75K,Graduate,North
CON0056563,54,F,25-50K,College,North
CON0056564,26,F,25-50K,Graduate,West
CON0056565,18,F,<25K,College,South
CON0056566,89,M,100K+,HS,East
CON0056567,79,M,100K+,College,North
CON0056568,50,F,75-100K,Bachelors,West
CON0056569,76,F,100K+,College,West
CON0056570,82,M,75-100K,Graduate,West
CON0056571,31,F,25-50K,College,North
CON0056572,59,M,<25K,College,West
CON0056573,29,F,25-50K,Graduate,North
CON0056574,37,F,25-50K,College,South
CON0056575,34,M,75-100K,Bachelors,North
CON0056576,83,F,50-75K,HS,East
CON0056577,54,M,75-100K,College,West
CON0056578,23,M,100K+,Bachelors,North
CON0056579,34,F,100K+,College,South
CON0056580,68,F,50-75K,Bachelors,East
CON0056581,52,M,100K+,HS,South
CON0056582,69,F,<25K,HS,East
CON0056583,46,M,75-100K,College,East
CON0056584,86,M,25-50K,Graduate,North
CON0056585,19,F,50-75K,College,West
CON0056586,21,F,100K+,Graduate,North
CON0056587,31,M,25-50K,College,North
CON0056588,70,F,25-50K,Graduate,East
CON0056589,46,M,<25K,College,East
CON0056590,46,M,50-75K,Graduate,West
CON0056591,27,M,25-50K,Bachelors,East
CON0056592,19,F,100K+,HS,East
CON0056593,53,M,<25K,College,West
CON0056594,50,F,<25K,College,East
CON0056595,69,F,25-50K,College,East
CON0056596,90,M,50-75K,Bachelors,East
CON0056597,48,M,50-75K,HS,North
CON0056598,48,M,<25K,Graduate,East
CON0056599,40,M,75-100K,College,West
CON0056600,23,F,25-50K,College,West
CON0056601,75,M,25-50K,Graduate,South
CON0056602,53,M,100K+,Graduate,West
CON0056603,23,F,100K+,Bachelors,South
CON0056604,56,F,25-50K,College,West
CON0056605,27,M,75-100K,College,West
CON0056606,55,M,50-75K,Bachelors,West
CON0056607,64,F,75-100K,Bachelors,West
CON0056608,47,F,25-50K,Graduate,North
CON0056609,63,M,<25K,HS,East
CON0056610,25,F,25-50K,Bachelors,East
CON0056611,76,F,100K+,HS,West
CON0056612,61,M,100K+,College,North
CON0056613,78,F,<25K,Bachelors,East
CON0056614,34,M,<25K,HS,East
CON0056615,35,M,<25K,HS,South
CON0056616,47,M,100K+,HS,East
CON0056617,89,M,75-100K,College,South
CON0056618,90,M,100K+,Graduate,North
CON0056619,65,M,50-75K,Graduate,East
CON0056620,38,F,75-100K,Bachelors,South
CON0056621,30,M,25-50K,HS,South
CON0056622,84,F,25-50K,HS,East
CON0056623,20,F,<25K,Bachelors,North
CON0056624,41,F,25-50K,College,South
CON0056625,48,F,100K+,Bachelors,North
CON0056626,55,F,75-100K,Bachelors,North
CON0056627,33,M,<25K,Bachelors,West
CON0056628,49,M,50-75K,College,South
CON0056629,69,F,75-100K,College,South
CON0056630,31,M,50-75K,HS,East
CON0056631,76,F,100K+,College,East
CON0056632,51,F,50-75K,Bachelors,South
CON0056633,49,M,50-75K,Graduate,South
CON0056634,79,F,75-100K,Bachelors,South
CON0056635,65,F,75-100K,HS,North
CON0056636,48,M,<25K,College,East
CON0056637,68,M,100K+,Graduate,East
CON0056638,54,M,25-50K,College,North
CON0056639,47,F,50-75K,HS,South
CON0056640,73,F,50-75K,College,East
CON0056641,89,F,<25K,HS,North
CON0056642,39,M,50-75K,College,North
CON0056643,32,F,75-100K,HS,South
CON0056644,86,M,50-75K,Bachelors,East
CON0056645,66,F,100K+,Graduate,North
CON0056646,36,M,75-100K,Bachelors,South
CON0056647,82,F,75-100K,College,West
CON0056648,25,F,<25K,College,East
CON0056649,80,F,75-100K,Graduate,West
CON0056650,84,M,100K+,HS,West
CON0056651,29,F,50-75K,Graduate,West
CON0056652,50,F,75-100K,Bachelors,East
CON0056653,61,F,75-100K,Bachelors,South
CON0056654,30,M,25-50K,Bachelors,West
CON0056655,57,M,50-75K,Bachelors,East
CON0056656,80,M,100K+,Graduate,South
CON0056657,46,F,75-100K,HS,East
CON0056658,87,F,<25K,HS,West
CON0056659,73,M,50-75K,Bachelors,East
CON0056660,82,M,<25K,Graduate,West
CON0056661,57,F,75-100K,HS,South
CON0056662,46,M,25-50K,Graduate,North
CON0056663,71,M,25-50K,Graduate,West
CON0056664,65,M,<25K,Bachelors,North
CON0056665,70,M,<25K,HS,North
CON0056666,44,M,50-75K,College,North
CON0056667,49,M,<25K,Graduate,East
CON0056668,75,F,25-50K,College,West
CON0056669,90,M,75-100K,HS,North
CON0056670,82,M,50-75K,College,North
CON0056671,47,M,<25K,Graduate,East
CON0056672,29,M,25-50K,Graduate,South
CON0056673,58,F,25-50K,Bachelors,West
CON0056674,64,F,75-100K,HS,North
CON0056675,54,M,75-100K,Graduate,West
CON0056676,27,F,75-100K,Bachelors,North
CON0056677,54,M,<25K,College,West
CON0056678,35,F,25-50K,Bachelors,West
CON0056679,45,F,25-50K,Graduate,South
CON0056680,27,M,50-75K,Graduate,South
CON0056681,44,M,<25K,Bachelors,North
CON0056682,79,M,75-100K,College,West
CON0056683,81,M,25-50K,College,North
CON0056684,85,F,<25K,Graduate,South
CON0056685,51,F,50-75K,Bachelors,South
CON0056686,89,F,25-50K,HS,East
CON0056687,44,M,100K+,HS,South
CON0056688,45,F,25-50K,Bachelors,North
CON0056689,33,F,50-75K,HS,South
CON0056690,76,M,25-50K,College,West
CON0056691,35,F,<25K,Bachelors,West
CON0056692,85,F,<25K,Bachelors,East
CON0056693,80,M,75-100K,Bachelors,South
CON0056694,86,M,50-75K,Bachelors,South
CON0056695,84,M,25-50K,HS,North
CON0056696,52,F,100K+,Bachelors,North
CON0056697,68,M,75-100K,HS,South
CON0056698,89,M,100K+,College,South
CON0056699,65,M,25-50K,Bachelors,West
CON0056700,58,F,25-50K,Graduate,East
CON0056701,39,F,<25K,Graduate,South
CON0056702,86,F,75-100K,College,North
CON0056703,50,F,<25K,College,North
CON0056704,75,F,<25K,College,North
CON0056705,66,F,50-75K,HS,North
CON0056706,80,M,75-100K,Bachelors,North
CON0056707,80,F,<25K,Graduate,East
CON0056708,21,F,<25K,Bachelors,North
CON0056709,32,F,25-50K,HS,West
CON0056710,89,F,50-75K,Bachelors,West
CON0056711,47,F,<25K,Graduate,West
CON0056712,60,M,75-100K,HS,North
CON0056713,68,M,25-50K,Graduate,North
CON0056714,62,F,75-100K,Bachelors,North
CON0056715,69,F,<25K,HS,South
CON0056716,29,F,25-50K,Bachelors,South
CON0056717,29,M,<25K,Graduate,North
CON0056718,70,F,100K+,Graduate,East
CON0056719,18,F,25-50K,Graduate,South
CON0056720,81,F,100K+,Bachelors,South
CON0056721,55,F,75-100K,Graduate,North
CON0056722,62,M,<25K,Bachelors,West
CON0056723,83,M,75-100K,HS,West
CON0056724,83,F,50-75K,College,East
CON0056725,25,M,100K+,College,West
CON0056726,37,M,100K+,College,East
CON0056727,85,F,<25K,Graduate,North
CON0056728,50,M,50-75K,College,East
CON0056729,76,F,100K+,Graduate,East
CON0056730,65,M,75-100K,HS,North
CON0056731,77,M,25-50K,Graduate,East
CON0056732,79,M,50-75K,College,North
CON0056733,37,F,25-50K,HS,South
CON0056734,58,M,25-50K,HS,West
CON0056735,34,F,75-100K,HS,East
CON0056736,82,M,100K+,Graduate,West
CON0056737,60,M,25-50K,Graduate,East
CON0056738,66,M,<25K,Graduate,West
CON0056739,54,F,100K+,Graduate,South
CON0056740,22,M,25-50K,Graduate,West
CON0056741,69,F,<25K,Bachelors,East
CON0056742,47,M,50-75K,Graduate,West
CON0056743,36,M,50-75K,HS,South
CON0056744,87,F,<25K,Graduate,West
CON0056745,76,F,100K+,HS,West
CON0056746,20,F,25-50K,Bachelors,West
CON0056747,69,F,25-50K,College,East
CON0056748,37,F,<25K,Bachelors,South
CON0056749,47,M,100K+,Bachelors,South
CON0056750,85,M,<25K,Graduate,South
CON0056751,61,F,75-100K,College,East
CON0056752,29,F,<25K,HS,South
CON0056753,79,F,75-100K,Bachelors,West
CON0056754,29,F,100K+,HS,East
CON0056755,66,F,100K+,Graduate,East
CON0056756,41,M,75-100K,Graduate,East
CON0056757,34,F,75-100K,HS,East
CON0056758,41,M,75-100K,Graduate,West
CON0056759,32,M,100K+,College,West
CON0056760,62,M,<25K,Graduate,East
CON0056761,23,M,75-100K,HS,North
CON0056762,49,F,50-75K,HS,South
CON0056763,37,F,75-100K,HS,West
