account_id,customer_id,account_type,balance,opened_date
A0030433,C005249,Investment,6205.82,2021-06-07
A0030434,C025921,Investment,76186.15,2021-11-24
A0030435,C041637,Credit,41035.2,2019-07-17
A0030436,C029497,Checking,49014.26,2019-07-29
A0030437,C020172,Credit,67448.58,2023-01-11
A0030438,C016533,Savings,40453.07,2019-03-27
A0030439,C032474,Credit,58739.77,2021-01-16
A0030440,C018219,Credit,43766.37,2023-01-15
A0030441,C039529,Checking,21756.66,2019-04-26
A0030442,C007296,Savings,96502.89,2020-04-15
A0030443,C045164,Investment,50699.76,2020-02-14
A0030444,C026245,Checking,84315.06,2021-06-29
A0030445,C024387,Investment,36862.66,2021-05-01
A0030446,C048916,Investment,47719.27,2022-08-02
A0030447,C041822,Investment,97342.56,2019-04-20
A0030448,C027818,Checking,76510.09,2020-07-05
A0030449,C047494,Checking,81512.53,2019-02-26
A0030450,C033347,Credit,48278.11,2022-03-06
A0030451,C012257,Investment,26923.76,2019-07-24
A0030452,C043213,Credit,83388.15,2021-07-09
A0030453,C032978,Credit,43048.68,2020-09-19
A0030454,C009548,Credit,32256.58,2019-01-15
A0030455,C023703,Savings,52842.05,2019-06-30
A0030456,C039647,Savings,82160.84,2020-02-13
A0030457,C044740,Savings,3118.42,2019-01-04
A0030458,C048128,Savings,15578.74,2020-10-23
A0030459,C007350,Investment,22823.48,2020-03-03
A0030460,C045224,Credit,85470.61,2021-06-11
A0030461,C044644,Savings,82243.97,2021-06-23
A0030462,C044095,Credit,71407.93,2021-02-16
A0030463,C014207,Investment,45379.4,2019-11-14
A0030464,C004452,Investment,46523.72,2022-09-06
A0030465,C035663,Investment,17231.74,2020-01-15
A0030466,C035210,Checking,50187.57,2022-06-27
A0030467,C034173,Credit,59497.66,2019-04-11
A0030468,C034360,Credit,5796.71,2019-02-12
A0030469,C023435,Investment,37108.21,2020-11-14
A0030470,C022137,Checking,32854.0,2020-01-26
A0030471,C025093,Checking,62530.95,2020-05-23
A0030472,C028098,Checking,78476.59,2022-11-20
A0030473,C009084,Checking,19878.15,2019-04-20
A0030474,C004347,Investment,46935.8,2020-01-30
A0030475,C025241,Savings,5397.82,2022-06-06
A0030476,C020709,Checking,21374.34,2022-09-30
A0030477,C010394,Checking,65843.66,2020-09-25
A0030478,C023824,Investment,10019.65,2022-05-18
A0030479,C019495,Checking,69092.41,2021-10-30
A0030480,C035933,Checking,41323.53,2020-09-23
A0030481,C046409,Checking,21427.54,2021-07-12
A0030482,C001393,Checking,76963.42,2021-09-08
A0030483,C026023,Savings,1339.71,2020-08-12
A0030484,C017680,Investment,33434.92,2020-05-27
A0030485,C010056,Checking,40544.71,2022-11-05
A0030486,C005931,Credit,89754.63,2019-05-22
A0030487,C010038,Checking,78219.78,2021-11-25
A0030488,C016039,Credit,51381.7,2022-12-23
A0030489,C013409,Checking,15219.99,2019-04-14
A0030490,C021656,Checking,95633.05,2020-06-07
A0030491,C044646,Investment,26370.11,2019-10-07
A0030492,C008660,Checking,1203.98,2022-12-29
A0030493,C033137,Checking,32546.91,2019-02-14
A0030494,C035741,Investment,39006.27,2020-10-29
A0030495,C021640,Credit,84883.47,2023-01-19
A0030496,C043406,Credit,50290.82,2019-05-06
A0030497,C005530,Investment,13721.3,2020-01-01
A0030498,C022315,Investment,48708.57,2023-02-05
A0030499,C004580,Checking,18982.25,2019-05-10
A0030500,C033379,Credit,40518.16,2021-06-05
A0030501,C018152,Investment,37430.99,2021-04-07
A0030502,C013960,Credit,4494.86,2022-12-21
A0030503,C005231,Checking,22261.08,2019-04-13
A0030504,C013193,Checking,981.6,2022-03-14
A0030505,C005623,Credit,61983.78,2019-10-01
A0030506,C026800,Checking,82951.94,2020-01-14
A0030507,C009943,Investment,34157.98,2020-11-05
A0030508,C037502,Credit,64157.92,2019-01-26
A0030509,C017636,Checking,84945.07,2022-08-06
A0030510,C008592,Credit,72915.38,2020-10-30
A0030511,C046284,Savings,52647.15,2022-04-22
A0030512,C016360,Checking,67774.85,2019-10-01
A0030513,C016121,Credit,24606.62,2021-08-30
A0030514,C019551,Checking,90102.4,2020-10-22
A0030515,C045653,Checking,37060.25,2019-01-29
A0030516,C030697,Investment,47793.26,2022-10-26
A0030517,C038779,Investment,63499.87,2020-07-06
A0030518,C010678,Savings,11120.02,2022-03-05
A0030519,C008679,Savings,67047.96,2020-11-02
A0030520,C006820,Checking,36096.88,2019-06-29
A0030521,C016156,Savings,25600.21,2022-06-26
A0030522,C005490,Investment,83381.99,2021-11-23
A0030523,C031420,Credit,29066.87,2021-09-26
A0030524,C006890,Savings,38821.12,2019-01-12
A0030525,C015539,Credit,49897.45,2021-09-10
A0030526,C027947,Savings,22801.02,2022-03-15
A0030527,C043976,Checking,85451.43,2021-03-18
A0030528,C017664,Savings,29435.52,2022-04-13
A0030529,C044118,Investment,57408.48,2022-12-28
A0030530,C031466,Investment,68753.42,2020-01-09
A0030531,C015376,Investment,14139.52,2019-04-30
A0030532,C047255,Checking,91430.16,2019-09-27
A0030533,C020414,Savings,27673.58,2019-12-04
A0030534,C035778,Credit,6734.2,2019-03-29
A0030535,C001066,Checking,85448.4,2022-08-19
A0030536,C022977,Savings,17184.94,2022-12-01
A0030537,C036255,Credit,85247.09,2019-08-20
A0030538,C011733,Savings,99844.8,2021-12-07
A0030539,C008075,Credit,46971.21,2022-08-22
A0030540,C014249,Checking,95901.92,2020-11-09
A0030541,C036401,Investment,25854.09,2019-11-07
A0030542,C037367,Checking,96773.18,2019-06-09
A0030543,C042140,Savings,30135.75,2019-07-26
A0030544,C021031,Savings,35452.84,2020-05-14
A0030545,C007637,Investment,64.75,2021-04-19
A0030546,C029220,Investment,6410.61,2020-04-12
A0030547,C023523,Credit,12967.8,2020-12-13
A0030548,C018762,Investment,9623.13,2019-02-19
A0030549,C015015,Checking,1729.03,2022-09-23
A0030550,C039866,Credit,15692.09,2019-06-20
A0030551,C028722,Checking,73829.43,2022-04-02
A0030552,C017821,Investment,45764.7,2019-09-11
A0030553,C032941,Investment,74645.55,2021-05-12
A0030554,C039920,Savings,56062.23,2021-10-14
A0030555,C005549,Savings,73848.23,2019-01-15
A0030556,C045734,Investment,42747.35,2022-07-06
A0030557,C028805,Investment,95174.54,2022-12-20
A0030558,C007267,Checking,70886.43,2019-05-03
A0030559,C000425,Savings,62730.4,2021-08-08
A0030560,C000214,Investment,91564.45,2020-09-07
A0030561,C046651,Credit,66498.72,2022-03-09
A0030562,C045487,Credit,93347.91,2020-10-04
A0030563,C015485,Checking,83934.59,2021-09-01
A0030564,C004413,Checking,5151.77,2020-04-26
A0030565,C038350,Credit,41577.68,2019-12-07
A0030566,C047039,Savings,56850.33,2020-04-30
A0030567,C037793,Credit,64255.18,2021-12-21
A0030568,C027039,Checking,55701.45,2021-11-20
A0030569,C008451,Checking,32551.11,2021-10-04
A0030570,C038575,Savings,95469.03,2020-03-18
A0030571,C030979,Checking,81708.2,2019-12-12
A0030572,C010597,Checking,7793.03,2022-06-17
A0030573,C044270,Investment,10828.71,2020-07-30
A0030574,C032987,Credit,19659.56,2022-06-23
A0030575,C000487,Savings,11884.74,2019-01-25
A0030576,C026076,Checking,84116.92,2022-10-12
A0030577,C027185,Savings,30076.47,2022-04-07
A0030578,C009947,Checking,10479.06,2019-01-06
A0030579,C042748,Investment,43961.28,2022-12-20
A0030580,C025074,Investment,50004.46,2019-01-25
A0030581,C011799,Investment,55680.74,2019-08-20
A0030582,C008205,Savings,25016.32,2022-02-28
A0030583,C014840,Checking,82586.7,2021-11-06
A0030584,C029496,Investment,22389.58,2021-12-26
A0030585,C025831,Checking,80056.26,2022-04-10
A0030586,C000998,Savings,70082.14,2021-10-30
A0030587,C006957,Investment,33984.86,2020-04-04
A0030588,C046767,Checking,92734.78,2023-01-24
A0030589,C023531,Checking,23658.57,2021-04-03
A0030590,C009331,Checking,67433.99,2020-08-08
A0030591,C040121,Credit,91188.66,2019-11-25
A0030592,C002973,Savings,4868.0,2019-11-23
A0030593,C018444,Checking,84536.94,2022-08-13
A0030594,C030925,Credit,26670.48,2020-05-31
A0030595,C028688,Investment,93488.58,2022-02-08
A0030596,C019566,Credit,63444.45,2020-03-08
A0030597,C038229,Investment,28380.68,2019-11-08
A0030598,C043465,Savings,14074.08,2021-10-24
A0030599,C044999,Credit,30158.23,2022-11-11
A0030600,C017765,Credit,95664.25,2021-06-30
A0030601,C044128,Credit,99245.85,2019-03-15
A0030602,C013338,Credit,36276.89,2019-06-27
A0030603,C042345,Investment,13723.92,2020-10-08
A0030604,C030906,Checking,93619.81,2022-06-24
A0030605,C034504,Credit,62801.36,2021-08-24
A0030606,C047013,Investment,47186.96,2021-11-05
A0030607,C027934,Savings,73207.28,2019-12-30
A0030608,C027875,Investment,54524.14,2022-05-13
A0030609,C012042,Investment,67959.03,2019-09-14
A0030610,C026180,Savings,41515.38,2019-10-08
A0030611,C037571,Credit,24359.51,2022-10-13
A0030612,C025376,Investment,70246.55,2019-07-11
A0030613,C046571,Savings,12318.02,2019-05-10
A0030614,C024306,Credit,83497.55,2022-10-12
A0030615,C036779,Investment,33965.69,2022-05-11
A0030616,C040800,Savings,9382.57,2020-05-30
A0030617,C029810,Checking,77826.27,2022-05-09
A0030618,C010473,Savings,12551.96,2022-08-11
A0030619,C032085,Credit,73402.71,2021-08-26
A0030620,C043933,Credit,26709.09,2021-07-31
A0030621,C016580,Savings,48210.15,2021-03-26
A0030622,C027096,Investment,17656.18,2022-07-12
A0030623,C032120,Investment,65618.66,2022-01-24
A0030624,C023917,Savings,29025.38,2023-01-27
A0030625,C034783,Credit,64366.93,2021-10-26
A0030626,C003141,Investment,16527.88,2023-01-05
A0030627,C019552,Checking,98057.25,2022-06-21
A0030628,C010790,Savings,56138.73,2020-05-13
A0030629,C006982,Savings,49515.54,2020-07-15
A0030630,C038429,Credit,76982.26,2019-02-03
A0030631,C036825,Credit,28278.14,2020-07-13
A0030632,C028462,Checking,10802.16,2022-11-22
A0030633,C038870,Checking,46333.72,2022-05-01
A0030634,C012586,Credit,99167.72,2020-09-29
A0030635,C011766,Credit,10777.04,2023-01-10
A0030636,C032324,Investment,38902.39,2020-03-03
A0030637,C022221,Credit,27369.07,2020-04-06
A0030638,C037376,Investment,63612.49,2020-01-29
A0030639,C032922,Investment,72191.98,2020-04-10
A0030640,C020533,Investment,43928.84,2022-02-03
A0030641,C006031,Savings,69317.31,2023-01-22
A0030642,C047636,Credit,93297.46,2020-02-26
A0030643,C026347,Credit,90650.02,2020-06-13
A0030644,C022196,Credit,93429.94,2022-08-11
A0030645,C020990,Savings,66977.91,2022-04-12
A0030646,C002998,Investment,23385.82,2022-09-09
A0030647,C026698,Savings,61567.44,2022-11-18
A0030648,C000818,Checking,1371.8,2019-05-07
A0030649,C011924,Savings,85701.55,2020-07-24
A0030650,C021203,Credit,34930.27,2021-08-22
A0030651,C043506,Savings,72940.25,2021-07-15
A0030652,C030888,Savings,50427.42,2022-02-10
A0030653,C044764,Checking,93029.61,2020-09-26
A0030654,C046349,Savings,60161.92,2019-05-08
A0030655,C020801,Credit,32502.01,2022-09-19
A0030656,C003556,Savings,38992.05,2019-03-27
A0030657,C016617,Checking,69661.31,2021-01-30
A0030658,C042320,Checking,30146.96,2022-10-05
A0030659,C011910,Savings,43207.2,2020-09-09
A0030660,C029868,Checking,8288.21,2022-07-28
A0030661,C029222,Investment,54707.11,2020-11-29
A0030662,C039494,Savings,81532.74,2022-12-05
A0030663,C045689,Savings,89808.08,2020-12-05
A0030664,C030269,Investment,6431.2,2021-10-01
A0030665,C033742,Savings,9406.87,2019-11-25
A0030666,C039822,Investment,97431.07,2020-04-18
A0030667,C013292,Checking,19810.83,2020-07-18
A0030668,C037032,Checking,3226.86,2020-12-21
A0030669,C014786,Savings,50118.64,2021-05-06
A0030670,C018102,Investment,78276.18,2021-05-20
A0030671,C015438,Investment,81811.97,2020-11-28
A0030672,C045401,Checking,36572.3,2020-07-05
A0030673,C024856,Checking,16443.59,2022-08-08
A0030674,C026921,Checking,71739.07,2019-04-26
A0030675,C043260,Savings,64766.17,2021-03-01
A0030676,C007394,Investment,89911.53,2019-01-29
A0030677,C014611,Savings,91742.03,2022-05-28
A0030678,C013057,Checking,60267.03,2021-06-14
A0030679,C049981,Checking,88781.58,2021-03-21
A0030680,C000233,Savings,59035.49,2022-05-31
A0030681,C020519,Investment,83750.24,2020-01-11
A0030682,C008247,Credit,1366.13,2022-06-18
A0030683,C027069,Checking,62628.6,2020-07-10
A0030684,C049974,Savings,89580.5,2019-09-10
A0030685,C040772,Credit,41341.94,2021-03-27
A0030686,C008326,Savings,24728.2,2022-07-24
A0030687,C034255,Checking,45629.17,2021-07-04
A0030688,C029189,Credit,13156.36,2022-11-25
A0030689,C034806,Investment,57205.14,2019-04-30
A0030690,C021545,Investment,29124.61,2019-04-06
A0030691,C030097,Checking,48782.1,2020-09-04
A0030692,C034841,Investment,86803.19,2022-02-21
A0030693,C013938,Credit,64066.54,2019-02-25
A0030694,C033101,Credit,61913.19,2019-12-10
A0030695,C011533,Checking,39850.3,2021-07-03
A0030696,C006218,Savings,37853.58,2020-03-17
A0030697,C001489,Credit,33919.24,2020-11-23
A0030698,C000232,Savings,97197.73,2019-09-08
A0030699,C012964,Credit,59497.24,2022-06-10
A0030700,C046782,Savings,2271.07,2019-08-25
A0030701,C016364,Savings,58667.57,2021-01-20
A0030702,C011524,Savings,72703.39,2019-08-03
A0030703,C043663,Credit,92639.34,2019-01-19
A0030704,C014183,Investment,63383.77,2019-09-07
A0030705,C013654,Checking,13333.35,2020-05-31
A0030706,C025592,Investment,37735.54,2021-02-26
A0030707,C038558,Checking,35993.08,2022-07-20
A0030708,C031659,Checking,3679.48,2019-07-31
A0030709,C021438,Credit,83192.15,2021-02-25
A0030710,C015566,Credit,39371.29,2022-08-29
A0030711,C014799,Savings,14942.43,2020-10-19
A0030712,C022999,Investment,8229.15,2022-04-17
A0030713,C043486,Credit,75336.31,2021-09-29
A0030714,C038644,Credit,78160.34,2020-06-20
A0030715,C025435,Checking,95123.97,2020-07-14
A0030716,C021122,Savings,16613.96,2020-10-09
A0030717,C030836,Checking,49511.07,2020-10-22
A0030718,C008476,Savings,53461.85,2022-10-05
A0030719,C025013,Savings,59345.14,2020-05-24
A0030720,C025009,Checking,22750.53,2021-03-05
A0030721,C020403,Investment,74370.89,2023-01-10
A0030722,C001874,Investment,32462.87,2021-03-27
A0030723,C016178,Investment,3344.68,2020-01-31
A0030724,C014169,Checking,36822.2,2019-08-28
A0030725,C030016,Savings,7259.6,2021-01-12
A0030726,C001224,Credit,56866.64,2023-01-30
A0030727,C024815,Savings,37529.42,2020-12-18
A0030728,C024628,Checking,6542.31,2022-04-11
A0030729,C025439,Checking,28790.09,2019-08-22
A0030730,C024466,Savings,67264.69,2021-11-17
A0030731,C045569,Credit,24097.91,2021-11-02
A0030732,C023258,Savings,24968.18,2022-05-05
A0030733,C014604,Credit,25956.68,2019-08-27
A0030734,C009314,Checking,69775.14,2020-05-04
A0030735,C031278,Investment,13954.6,2021-06-01
A0030736,C026231,Credit,12469.95,2022-11-22
A0030737,C003215,Checking,72637.74,2019-06-07
A0030738,C038219,Checking,40111.65,2020-12-22
A0030739,C047660,Investment,1160.36,2020-07-07
A0030740,C010909,Savings,66075.1,2019-06-06
A0030741,C026369,Investment,84475.31,2019-04-06
A0030742,C025192,Checking,60051.95,2021-12-05
A0030743,C039148,Credit,94570.19,2020-08-22
A0030744,C015501,Credit,66933.93,2021-04-29
A0030745,C019970,Investment,35131.28,2019-09-04
A0030746,C028050,Savings,8671.17,2020-03-17
A0030747,C026292,Savings,34885.16,2022-12-23
A0030748,C004469,Checking,4770.91,2019-02-01
A0030749,C003857,Credit,329.72,2022-08-26
A0030750,C037106,Investment,43187.65,2019-01-24
A0030751,C045129,Credit,81391.69,2021-03-17
A0030752,C025069,Credit,52742.39,2021-09-01
A0030753,C026028,Investment,78096.8,2020-04-24
A0030754,C013177,Credit,1997.0,2019-02-10
A0030755,C017725,Savings,13442.72,2022-01-01
A0030756,C026792,Savings,25966.11,2021-12-10
A0030757,C027156,Credit,33475.4,2022-09-18
A0030758,C038814,Checking,49824.98,2020-02-09
A0030759,C036317,Credit,25482.58,2023-01-11
A0030760,C000683,Checking,37988.55,2021-01-01
A0030761,C012687,Checking,17060.17,2020-07-04
A0030762,C000511,Checking,48595.01,2019-08-26
A0030763,C024948,Investment,75672.02,2020-01-03
A0030764,C025488,Investment,59028.89,2022-09-05
A0030765,C019954,Checking,17193.92,2019-09-12
A0030766,C027129,Credit,48761.85,2023-01-02
A0030767,C008194,Credit,12192.24,2021-04-18
A0030768,C028415,Investment,12545.04,2020-03-12
A0030769,C046593,Investment,26760.15,2021-04-30
A0030770,C002453,Savings,21484.99,2019-05-30
A0030771,C001536,Investment,53323.16,2020-06-06
A0030772,C047672,Investment,70649.14,2022-01-07
A0030773,C027713,Checking,34996.98,2022-05-29
A0030774,C009739,Investment,48404.27,2022-03-01
A0030775,C033330,Checking,76400.75,2022-09-21
A0030776,C005705,Checking,17650.9,2019-08-31
A0030777,C037849,Investment,83414.9,2023-01-08
A0030778,C019008,Investment,74953.82,2020-11-10
A0030779,C037760,Checking,26162.04,2019-11-07
A0030780,C015584,Investment,43359.39,2020-02-06
A0030781,C033969,Savings,26155.05,2019-08-12
A0030782,C016785,Checking,58928.27,2021-07-25
A0030783,C036711,Investment,58433.99,2019-09-09
A0030784,C006304,Investment,41641.59,2022-04-01
A0030785,C009589,Checking,87388.74,2020-07-05
A0030786,C043576,Credit,83586.74,2022-07-11
A0030787,C014518,Checking,47279.36,2020-05-13
A0030788,C039809,Investment,41960.75,2022-06-12
A0030789,C010797,Credit,10971.58,2019-01-06
A0030790,C008459,Checking,98525.23,2022-12-04
A0030791,C011573,Investment,37113.56,2021-01-16
A0030792,C049684,Credit,61625.38,2022-04-05
A0030793,C031292,Credit,21467.32,2019-07-08
A0030794,C018610,Savings,98145.49,2019-11-07
A0030795,C013523,Savings,1275.1,2019-10-25
A0030796,C008591,Credit,76020.13,2019-12-16
A0030797,C017819,Credit,12372.83,2021-11-13
A0030798,C030550,Checking,57933.28,2022-06-25
A0030799,C045324,Checking,1467.71,2021-08-01
A0030800,C039372,Investment,51411.47,2023-01-18
A0030801,C007506,Checking,26612.47,2020-11-20
A0030802,C047237,Savings,21157.02,2023-01-28
A0030803,C004591,Credit,17094.87,2020-06-29
A0030804,C037828,Investment,56304.58,2021-11-26
A0030805,C045838,Investment,51648.58,2021-04-11
A0030806,C029377,Investment,47279.92,2020-09-29
A0030807,C003776,Investment,38662.02,2020-02-07
A0030808,C013823,Credit,99543.87,2020-10-26
A0030809,C039670,Investment,36522.58,2022-07-31
A0030810,C037464,Credit,23293.61,2021-10-14
A0030811,C014130,Credit,48583.11,2019-09-08
A0030812,C023862,Investment,5201.48,2021-08-17
A0030813,C022301,Savings,12728.62,2022-04-19
A0030814,C013076,Investment,96992.14,2021-10-02
A0030815,C041173,Savings,8933.02,2019-03-26
A0030816,C043578,Checking,19422.43,2022-04-03
A0030817,C040338,Checking,72975.74,2021-08-05
A0030818,C020967,Checking,82267.64,2021-07-14
A0030819,C037053,Checking,72135.0,2019-02-16
A0030820,C018665,Checking,28884.08,2019-04-24
A0030821,C049175,Credit,18886.25,2019-07-02
A0030822,C011304,Credit,81900.09,2022-07-15
A0030823,C024538,Investment,41349.41,2019-03-19
A0030824,C035198,Savings,84787.85,2022-05-20
A0030825,C000334,Investment,55469.73,2020-12-04
A0030826,C041579,Savings,57916.63,2020-05-26
A0030827,C015670,Savings,37894.24,2022-01-04
A0030828,C020070,Credit,86737.9,2020-12-12
A0030829,C034919,Investment,74643.0,2020-03-07
A0030830,C015728,Savings,70476.87,2021-05-28
A0030831,C028152,Savings,31651.35,2022-09-13
A0030832,C021731,Credit,648.31,2019-09-28
A0030833,C048268,Checking,59281.92,2022-03-18
A0030834,C031845,Credit,40429.39,2021-02-03
A0030835,C003954,Investment,7173.22,2022-05-26
A0030836,C007465,Credit,97655.71,2021-06-19
A0030837,C007199,Credit,60143.66,2022-09-23
A0030838,C017126,Investment,89385.28,2021-06-08
A0030839,C030986,Credit,34541.38,2020-07-09
A0030840,C038798,Savings,82677.44,2020-09-05
A0030841,C048542,Savings,21808.12,2020-10-14
A0030842,C044832,Checking,89438.44,2022-11-05
A0030843,C033650,Credit,51895.58,2019-06-25
A0030844,C002553,Checking,10542.14,2019-06-09
A0030845,C036266,Credit,73120.05,2020-12-18
A0030846,C041254,Checking,48630.18,2022-07-23
A0030847,C029584,Checking,30064.45,2020-03-14
A0030848,C041145,Investment,3394.06,2020-08-03
A0030849,C045790,Credit,93419.26,2020-12-14
A0030850,C036403,Checking,34228.29,2020-11-13
A0030851,C021028,Credit,66003.36,2020-10-01
A0030852,C024426,Savings,32053.58,2020-01-10
A0030853,C003475,Credit,16309.87,2021-03-06
A0030854,C020239,Savings,85817.57,2022-07-06
A0030855,C025475,Savings,32116.67,2020-07-23
A0030856,C012761,Checking,97152.77,2019-09-10
A0030857,C013211,Credit,62494.44,2019-01-15
A0030858,C003643,Investment,46336.67,2019-12-27
A0030859,C016393,Checking,40559.46,2022-09-12
A0030860,C049994,Checking,89250.98,2022-07-12
A0030861,C041761,Credit,34985.71,2020-07-21
A0030862,C028979,Investment,78136.6,2019-01-09
A0030863,C001493,Credit,17636.88,2021-06-06
